76	36,2623	94,8190	8,1350	171,8898	78,10817	7,2090	91,10821	25,2446	10,4447	92,4277	176,5049	43,12108	34,1792	82,2835	83,3143	116,5815	33,5662	138,11317	194,2923	103,4007	111,11263
77	138,11248	81,9559	94,7695	164,2984	61,5296	149,1250	28,1025	199,3868	53,1696	64,1604	100,3685	98,7900	163,5553	151,1198	12,1930	175,10511	82,6878	103,9833	26,6619	123,6740	56,5722
78	135,11089	50,6314	142,5058	146,3591	195,5309	92,6210	178,3511	160,434	40,5458	112,815	15,11889	155,740	95,4790	139,11226	92,6212	22,1210	165,10424	110,3566	31,3724	36,1882	72,11367
79	73,2070	88,4138	25,11388	144,7001	80,4897	13,11011	164,10653	120,6191	147,4312	181,3872	86,8943	5,10685	177,2998	67,1840	62,2054	58,9958	14,6054	86,7792	43,5332	64,8393	41,7190
80	131,2517	168,9970	14,4623	60,2059	76,11162	130,6384	11,10114	184,521	132,362	188,11253	195,8361	123,11162	127,5863	118,7643	164,7463	20,8985	190,5756	174,4429	65,1083	12,1754	198,3975
81	38,146	46,9003	17,11961	161,12239	185,10041	126,4919	184,11922	182,8281	93,950	57,3363	49,10254	138,5097	147,5184	138,8088	156,8894	41,4521	189,11960	106,1764	86,3698	58,3269	185,3159
82	146,6097	162,524	19,2222	56,8854	62,3567	164,10442	125,5065	146,11934	187,77	200,8136	112,10331	130,10269	44,9635	105,11343	16,1460	38,734	57,2090	107,7691	182,3121	117,2164	141,1102
83	55,9689	51,4657	184,7065	178,2754	77,7078	200,529	179,5183	128,8113	29,11388	117,45	94,12225	22,6260	148,5418	67,11502	126,8491	181,6976	189,3839	126,7310	135,2838	41,2482	191,8527
84	51,3309	57,10938	50,11929	148,576	94,8363	28,1371	86,4074	37,10960	195,5911	44,11493	194,5566	179,6179	124,5839	35,6559	150,880	52,7390	76,11346	32,8598	82,11972	87,10442	183,9888
85	124,9146	36,12111	164,6997	167,6563	82,9610	70,8456	173,6668	13,5289	30,10312	23,65	116,6615	17,2640	93,3691	118,6484	84,3852	131,2724	6,5663	46,9840	16,11887	177,4225	47,7483
86	181,6426	87,6976	12,4647	48,3701	107,7394	100,8731	181,8732	77,8705	165,5583	141,2092	134,115	146,11166	106,11758	105,1497	173,712	18,2568	159,10739	26,5014	42,8302	196,8307	75,220
87	21,11067	101,3850	88,7151	163,2814	14,3743	136,4409	13,330	108,11406	151,12319	132,10588	137,2531	52,11776	96,928	131,7983	106,12082	185,8678	72,10227	52,8523	111,10990	56,7448	26,9898
88	38,8609	110,11209	72,8865	139,11367	60,4395	72,7304	141,4198	124,7754	172,1380	128,4006	191,3538	22,8224	75,8544	200,6958	94,6298	68,9819	117,7425	62,3435	71,8064	134,10392	113,1956
89	76,5931	54,9624	170,5713	157,9375	197,7937	63,7096	39,10199	73,2936	31,9708	123,8916	85,7213	165,1763	119,7609	161,7138	74,727	118,2787	78,5467	48,6789	30,9446	67,9322	47,10321
90	76,1573	59,11775	132,9730	157,7993	101,2347	114,8729	16,1497	180,5102	134,6101	173,855	62,3138	191,767	161,2841	194,8434	154,12055	196,11509	24,4609	66,11668	199,9159	31,7028	52,7205
91	101,11899	166,9562	58,1536	76,9352	83,11579	67,11140	200,11072	163,7709	3,3913	133,11192	152,6328	89,2082	25,2915	180,10728	119,5576	8,1402	67,2640	122,514	1,8863	135,2465	84,10240
92	16,5123	194,8024	87,2961	188,11149	183,2132	77,8305	31,1567	131,6785	178,1716	84,966	116,172	168,5011	76,8771	190,11804	87,11651	95,4986	34,5262	96,5336	17,887	193,3134	161,3205
93	155,6203	121,5475	196,8320	68,5885	25,4184	180,9653	79,6767	29,12147	110,4277	98,12227	122,7464	85,8817	153,11935	87,5276	62,5997	24,9755	12,9779	55,10513	36,10232	115,4897	148,1797
94	111,10848	198,3036	51,7452	26,3761	187,2215	90,11703	99,4148	105,1826	25,3141	145,3388	110,12289	52,11006	120,7079	7,12259	143,4491	68,11575	59,1449	18,4280	137,11860	124,8688	124,8174
95	44,2813	149,4321	117,7353	132,1880	83,3417	195,8774	34,9816	15,4868	75,8580	41,10898	106,7421	32,887	149,721	178,11699	83,6147	59,12251	140,254	31,3569	7,3688	75,12088	55,645
96	129,5266	181,6237	58,8262	62,2994	150,10719	191,1375	57,9253	2,11562	7,1550	53,5025	52,1962	74,9753	174,4074	70,8848	139,876	35,938	180,2802	65,6053	13,3346	188,5831	66,11000
97	2,293	57,6017	82,1337	96,5311	122,305	67,7540	33,1721	179,2351	76,630	125,6209	20,4765	96,7594	86,9812	188,4650	183,12290	87,3262	191,8759	190,4962	107,10128	174,9146	19,4827
98	134,10523	34,3456	34,4205	74,9966	66,1427	69,4084	86,10558	25,9156	110,11913	160,7230	42,6220	49,10689	97,11681	60,4388	22,7872	107,8058	30,4937	179,4161	84,7181	122,6068	77,11589
99	156,4092	58,12142	136,4995	173,9777	5,9320	69,8086	16,12295	181,9742	43,754	60,12085	32,7655	134,5384	72,8864	32,4438	66,8080	56,6334	42,5285	110,5892	9,4629	185,10471	77,7960
100	155,6999	124,805	99,1869	193,2420	118,7929	54,8253	156,5556	54,5021	174,1860	32,12024	46,5836	14,5574	147,2167	32,2405	104,7149	163,783	144,1041	187,11038	141,252	94,11873	33,7468
101	45,11426	62,1836	112,2384	19,9052	182,7504	56,12159	30,3226	61,3510	120,4679	158,946	179,8427	30,2563	161,2293	155,1407	178,3325	44,2800	110,11880	95,8291	151,10985	196,10847	61,4950
102	152,7092	74,6413	109,1391	178,3151	113,5647	196,9514	195,6905	121,4595	190,2147	144,155	167,8515	67,726	73,8739	174,2046	172,12030	181,8290	48,11402	74,407	129,12057	159,1974	197,5086
103	14,1967	25,9450	167,417	142,5797	152,8415	113,1651	48,5290	94,1382	29,1866	178,11578	80,4992	25,2803	14,4218	33,11353	177,10782	131,3055	198,5309	69,4952	70,219	113,10846	114,8629
104	34,5593	165,460	34,11426	29,12279	56,7868	11,7761	9,8507	70,6804	26,8409	60,10412	159,10254	77,8122	87,2784	32,5834	111,1122	175,2351	18,4334	123,6266	125,4752	197,6648	65,91
105	142,9544	78,1079	185,8346	107,7120	117,8950	113,6270	129,12097	8,1659	174,10920	46,6527	190,727	182,4591	100,5969	3,10538	40,9132	26,5174	76,4002	166,8029	197,9598	43,3305	98,8274
106	58,9081	10,11027	79,6993	17,675	150,1931	26,4462	27,1792	103,10125	31,6624	135,10782	190,1363	186,9946	29,9225	182,6874	104,10490	5,1639	72,3037	13,3981	110,514	187,2455	15,9419
107	172,6837	8,11511	156,4946	37,139	151,6911	177,867	67,7270	97,4161	200,9491	2,4773	104,6079	188,10166	117,1151	129,4955	1,4459	132,6478	18,12114	78,3687	35,2383	59,5856	127,7386
108	113,9380	71,3112	63,5766	100,2480	28,1423	79,6357	147,5489	5,11391	156,11380	177,185	66,12173	51,7428	104,160	54,11043	54,5355	29,3710	156,6692	167,688	43,2807	182,9082	134,2927
109	134,5287	39,6233	153,9102	102,7966	137,2791	39,8574	61,9348	193,11302	64,9348	35,9713	143,338	75,1806	36,764	130,7028	73,3032	151,7715	9,9892	178,2041	158,8380	1,9414	176,1650
110	79,4434	157,941	69,4445	91,9255	107,5253	7,12287	46,2749	110,8453	162,5102	170,3864	12,256	96,11652	48,5658	95,2088	194,11210	4,7227	97,2544	136,314	125,6117	44,76	196,2488
111	176,11251	191,4214	128,8804	40,4235	126,500	105,4041	195,499	193,2995	83,4762	126,10806	90,11350	139,5451	87,8991	29,7579	30,2186	176,1690	99,10965	85,1249	37,10971	138,11913	52,10980
112	114,318	198,7698	46,1987	144,10731	112,5227	93,5829	89,5201	169,6978	140,12213	2,11667	198,8207	78,7885	172,1046	145,303	34,7343	18,4721	7,1840	89,7929	116,8562	152,4536	46,11254
113	103,7319	182,4459	75,532	147,11590	32,289	182,5448	98,10218	100,1808	96,7621	147,245	48,8994	41,10256	147,4394	45,2515	104,7240	7,8915	26,6048	2,5433	27,1589	157,244	99,6921
114	13,2878	146,4863	11,10464	125,4034	42,829	173,1352	50,11209	42,8358	163,4419	23,3485	120,2374	105,4949	66,9294	62,3774	110,3386	177,11798	79,4384	135,1523	199,3948	81,10677	69,7044
115	100,9914	108,8961	196,2655	14,9568	162,10406	7,10062	37,12094	44,11990	192,2864	28,554	173,9971	157,7234	45,6141	92,10581	104,4511	121,4660	158,10006	104,3178	20,11532	185,10431	14,7372
116	132,10314	151,7994	45,10711	72,537	190,6905	57,1846	151,9307	198,2846	145,4262	92,10327	135,1594	144,4154	120,8001	11,7749	3,10310	31,289	177,3048	129,5285	34,7129	54,5752	16,2125
117	178,4349	114,5047	7,8792	96,437	137,6704	43,10621	36,4927	164,8562	199,8451	65,4524	68,8095	177,3480	129,1528	191,11539	184,6141	53,5550	154,8217	91,10035	20,5030	140,11069	74,9358
118	98,3249	41,8388	145,11171	119,9412	23,2720	41,7073	14,5989	101,943	177,2903	100,1175	175,6606	106,9119	105,12178	93,10834	154,4128	173,9341	86,2053	56,4449	70,1335	47,714	103,11454
119	62,7541	20,2869	6,1264	57,534	108,979	143,8468	128,6403	24,7032	167,10923	141,3906	200,790	88,5506	130,11798	101,5428	16,10722	198,5596	86,7944	97,9988	61,3169	142,7406	185,11399
120	120,2877	119,205	16,1612	176,5401	155,11107	70,3376	36,7125	70,7129	51,3343	55,5415	150,12043	134,9323	48,5509	73,2287	18,4114	5,3947	126,6857	109,1679	164,9141	139,10636	4,1136
121	83,1497	108,1111	141,9003	15,1983	187,6580	72,10434	116,9168	110,6259	87,784	198,1793	140,7059	24,5431	34,8537	69,8930	23,8299	161,914	195,10283	91,1636	145,5497	136,4793	185,10178
122	97,6869	71,4541	16,5727	187,12109	36,7719	95,8447	67,4819	152,2949	78,5838	78,6770	62,6012	178,674	71,8509	47,10565	76,7760	91,8017	50,5474	31,6442	78,6041	194,4455	81,8617
123	48,257	188,3853	159,897	59,8239	161,2307	166,6676	32,433	44,1336	36,3445	49,7956	27,1586	123,3278	96,881	89,10212	99,5106	162,779	45,7692	119,2206	122,2038	11,11982	113,9889
124	195,10761	112,6225	23,5804	68,4114	64,8618	193,10479	47,9115	153,6678	111,11211	44,6092	110,10720	91,2132	54,8562	60,7566	134,6462	91,10033	109,5140	27,6673	148,9749	34,127	24,8823
125	22,9693	124,11391	31,11245	131,4340	66,8206	99,10184	88,385	103,11818	132,3385	83,144	181,6357	195,10501	167,4842	151,3733	28,10058	95,10066	112,6199	195,11577	9,4642	140,4601	78,389
126	124,8900	6,3485	188,11190	1,12205	16,1057	86,1289	141,4200	32,1499	116,9993	200,5733	141,10686	24,11400	49,6976	189,3380	107,6848	66,11964	111,7826	44,39	71,11171	189,1983	81,7555
127	141,7956	139,1085	27,3809	117,11362	38,11493	27,11860	189,2748	93,6726	27,8964	42,9868	174,2088	66,7693	54,614	93,6125	57,524	34,8957	154,1940	21,274	162,7907	165,4848	61,4457
128	72,3708	111,3000	34,11840	164,4147	112,8479	195,3981	12,4992	111,10495	164,42	119,11987	69,2359	94,8192	39,3771	65,5399	153,4591	145,6172	70,4423	93,10383	25,2536	70,341	34,7147
129	174,3835	151,7443	24,3348	98,12297	89,12253	59,9145	98,228	42,4571	54,7054	142,1312	83,3172	195,9853	45,7472	39,2722	92,5765	96,1785	119,2139	36,9195	158,1295	81,8009	9,1250
130	129,2627	37,1760	141,2753	134,7998	126,2590	151,9261	12,136	134,10710	86,10919	65,12203	195,1527	45,3516	52,12283	195,7394	140,2371	31,6985	148,747	63,2784	196,9965	171,9932	69,5780
131	145,6377	24,2036	1,6332	198,138	46,6479	30,1431	105,3002	41,10150	118,5517	118,5020	31,6389	20,12039	100,10288	45,7769	35,9197	96,8715	163,885	63,7476	160,5717	109,3862	3,6197
132	25,8419	79,4217	47,60	46,1958	24,5770	149,6495	177,8975	167,10949	19,10024	33,4417	56,660	89,4485	67,1337	116,10863	197,8291	31,708	25,10076	13,1258	34,7729	144,3998	89,10468
