83	39,11442	176,7011	40,8950	62,8897	140,10932	153,1218	91,1473	168,11918	132,7938	85,11875	38,8650	12,1177	153,154	68,9710
84	158,10540	173,311	129,81	112,5111	119,3866	73,8540	62,4746	102,10294	20,2367	89,7232	182,2861	86,7949	174,2709	184,1614
85	1,3148	90,6535	146,7424	124,6719	179,5461	114,1134	79,7522	50,6244	10,2856	123,732	57,3446	34,8673	186,264	68,1605
86	148,9503	115,6597	12,8041	185,4709	81,12201	164,10391	183,5438	20,12268	20,1485	72,10470	82,2317	129,2549	112,86	107,2778
87	130,478	99,1206	93,3283	94,12177	28,7597	110,7721	16,1476	9,8531	103,2663	74,7974	192,6834	55,11773	146,3528	68,8903
88	75,7310	192,8052	136,7976	26,11899	34,6530	26,8931	45,10760	163,11835	130,10590	97,7353	170,560	51,11806	19,8042	34,11212
89	90,8441	188,7109	44,6651	109,532	108,8991	142,1261	150,11583	181,3667	200,11183	72,7151	129,7032	111,1076	100,8926	99,8936
90	56,11961	54,2098	121,10576	174,9858	124,6964	19,11572	198,6515	107,8585	45,10314	26,6564	110,5116	94,9780	40,8045	154,2473
91	29,8315	176,9218	162,9126	89,6513	91,2721	14,6243	65,8509	113,1021	176,8392	120,9667	56,906	70,6354	115,11975	95,8456
92	141,308	86,5914	108,12208	136,5688	186,5574	172,2148	87,8148	152,4666	156,2631	186,7506	180,4526	171,6400	51,693	66,10877
93	42,7592	163,1958	48,11298	38,3737	5,8690	141,1320	121,7859	83,4945	135,3307	67,6805	100,5132	19,8039	20,4980	91,12305
94	41,11165	40,10726	65,2281	24,7584	118,16	28,7606	111,3114	186,1043	129,7220	140,2090	93,5742	78,9347	126,8593	176,7499
95	35,9417	148,6840	62,4083	29,6099	107,3403	9,9632	77,3244	169,7187	35,8480	179,2660	168,5156	102,10090	151,8786	89,1924
96	199,6160	89,9279	88,7687	96,11492	152,2209	185,2958	182,6052	120,4746	144,9400	158,8212	38,119	88,11094	5,9592	10,8831
97	34,11133	199,4619	164,5256	130,12280	123,7365	195,4489	124,3301	141,151	147,435	66,1940	27,3054	56,10775	170,4841	19,1038
98	31,11360	119,4491	74,4197	75,3848	107,3927	25,663	50,4495	5,5731	9,4602	37,4088	117,9692	3,5070	127,9245	127,11260
99	189,10883	28,7015	123,1387	78,5743	126,1439	117,11736	154,9529	80,11731	124,10601	123,7469	177,11246	144,301	146,1289	56,2044
100	144,10521	125,11624	82,2623	197,10745	35,145	87,10944	172,5837	170,3033	151,7832	4,9381	111,11018	146,6749	195,1220	27,6853
101	117,5450	28,9244	182,10097	70,1685	6,12095	163,7554	78,8575	41,1935	38,7108	91,9830	168,7932	20,10668	44,2859	26,12018
102	64,1428	97,3792	150,10541	83,1311	69,1109	110,5171	156,4350	186,1078	41,9674	51,1218	191,7610	42,4238	41,11911	130,497
103	131,4494	117,1578	186,1604	68,10746	146,4504	165,6929	64,6787	94,9703	123,6915	177,10911	82,2007	16,1606	176,9086	57,1774
104	37,1430	13,1327	139,11016	118,278	3,361	159,11716	66,2888	161,2174	29,384	33,6940	183,5666	113,7418	160,3256	180,2307
105	95,6531	176,5156	168,6954	45,8272	164,3233	151,12326	189,7434	161,4199	88,10024	101,11148	52,12020	1,2102	53,5165	5,8037
106	79,7561	2,2648	83,5931	156,8825	26,10616	43,9414	152,11912	119,3966	4,5668	74,5074	90,310	155,10850	159,1176	70,5595
107	5,1302	21,618	52,7933	57,8953	97,751	108,844	145,5267	161,10150	110,11	4,12344	16,9763	59,4457	184,737	60,4262
108	174,4227	43,5399	116,10529	188,2897	46,7481	16,7595	73,2110	101,11332	149,604	85,6113	130,4404	96,5347	116,11130	66,6436
109	172,1003	43,6814	152,5586	67,1870	171,3556	39,10074	113,4329	113,10080	32,3738	38,6747	55,9640	68,11431	147,872	84,10905
110	32,3840	146,4820	199,11681	180,2	131,546	143,8571	77,4472	100,315	87,10530	177,7860	180,12159	102,10402	157,3563	68,2460
111	86,1728	127,10265	161,9681	176,307	1,8766	104,4099	143,2253	43,309	53,8038	121,9618	154,5437	133,11850	92,4845	27,11655
112	97,4241	108,5640	72,5692	4,8655	34,10743	36,3213	180,5041	58,2301	152,9731	153,4714	119,6635	108,480	162,5038	124,9805
113	121,7331	48,6088	23,10585	109,9231	16,234	188,8590	135,1597	8,7726	123,2022	67,11866	175,3362	87,10909	75,11093	174,4689
114	97,11312	169,33	188,5993	40,4825	108,615	94,818	99,4025	150,6590	57,7208	109,3248	137,5229	149,2607	92,11967	148,5204
115	1,5207	151,6735	58,535	45,10967	82,9509	91,2101	158,5156	74,1040	101,11927	25,5134	80,4406	34,9490	182,10458	8,11726
116	144,3305	175,1193	164,6979	50,7031	17,5083	161,4101	156,1652	48,5009	130,3691	30,3897	116,482	103,10540	130,12148	115,175
117	63,4402	70,11416	72,10310	52,7596	31,5512	49,1112	174,2496	174,8202	142,4915	75,8952	148,10633	113,7367	52,418	138,7851
118	81,7895	167,10959	175,10071	26,10348	112,10189	151,11328	75,11102	14,7126	194,9516	56,8745	182,10866	21,8805	113,10447	178,6779
119	134,9392	83,11228	34,4023	4,5089	146,1617	193,4775	29,10309	46,1213	175,136	163,4227	167,11061	63,88	174,10006	14,10126
120	148,3211	153,3696	82,2686	105,2	123,1191	75,4652	186,7317	29,1356	168,11827	50,5187	55,9426	65,3412	88,5296	140,2278
121	54,11180	143,4673	176,3445	91,11346	3,8246	175,4940	141,2949	175,6133	159,9346	22,10517	17,1534	179,6107	95,10631	48,4258
122	11,10751	25,4472	74,10162	176,6568	125,5625	18,8427	65,9266	148,3587	106,6744	163,6062	120,8561	46,343	74,6735	199,3774
123	139,3949	78,5881	40,3694	174,9990	65,6336	71,8507	64,5525	52,5973	199,3376	32,10049	167,2968	107,968	45,3940	131,4010
124	82,6510	133,6363	114,12017	110,9882	92,221	105,5568	188,7380	38,9353	175,11517	133,236	78,8466	195,6018	159,10490	106,6147
125	106,2868	22,7768	146,5783	196,4013	61,638	198,10613	132,12160	47,7440	78,9359	127,3353	188,11488	158,6756	96,10989	40,5784
126	110,2173	65,3720	188,10652	192,9318	27,9343	16,9243	41,8363	170,414	34,299	142,1031	79,8737	184,6143	174,3243	84,11531
127	156,6487	8,12307	6,10687	100,9164	44,6719	110,3501	199,1200	200,9718	171,11423	180,8828	75,11887	40,536	34,11587	127,2531
128	11,3583	128,1458	152,9502	43,2613	150,10510	158,1541	162,6122	31,7059	36,8267	72,6622	88,3761	108,6004	22,4216	40,1102
129	151,2981	156,10623	135,7763	164,3901	68,7627	122,10134	164,4358	31,3893	149,3735	80,2505	57,7127	27,7053	142,4473	126,7865
130	98,9824	130,11627	24,6170	24,2068	129,2054	172,11040	35,11408	180,8245	58,7607	175,7541	94,9619	12,2114	191,11231	155,7303
131	145,198	132,191	188,7920	80,11697	25,8753	89,1995	135,11731	106,11437	76,4930	160,7268	197,2598	166,3066	199,7068	125,9358
132	130,8463	72,11852	106,7645	153,10880	137,8460	55,3660	151,4517	15,10736	150,9797	158,8652	42,3199	136,7114	157,1916	126,10823
133	152,11895	136,1114	78,12200	62,10411	81,3985	194,7687	199,2468	67,9224	95,523	57,4514	37,5894	145,2155	48,9235	44,2557
134	96,862	50,11892	128,4843	198,6958	47,533	15,12174	181,8292	4,250	35,8929	178,5202	179,12061	30,7701	196,5253	97,3099
135	57,5274	37,4505	42,7260	186,11598	41,7628	152,9796	67,7938	118,10306	191,3066	25,1249	20,7802	178,1194	129,10765	9,4262
136	187,4068	151,857	166,423	82,3457	88,8086	44,9107	41,4571	150,3120	148,249	105,105	190,7892	187,10245	80,11106	146,7653
137	57,10271	97,2705	80,1755	60,4575	130,11600	83,6125	156,7267	20,6089	178,2559	88,10659	145,10817	50,5956	143,5051	180,6820
138	18,8716	122,5593	68,10163	109,11410	86,488	191,10098	12,8417	183,1291	50,5501	197,428	192,8807	184,10213	124,6652	149,5781
139	145,5138	196,10431	193,7897	45,1401	123,6561	60,12194	101,1058	14,2800	78,8005	181,1464	53,7759	172,4278	24,5889	191,12158
140	20,11240	141,11471	18,2707	141,6150	93,7664	17,6325	190,10288	155,6029	91,811	36,9395	8,3727	65,11070	42,1690	20,8387
141	150,5707	11,1655	36,1299	130,4117	67,6891	155,7604	128,1430	45,8076	106,683	157,7379	47,8270	88,4478	112,26	57,7412
142	60,2505	140,4561	57,5896	175,3303	74,1656	32,6657	59,12213	106,4154	74,10117	94,242	117,7722	181,10280	34,10508	191,1153
143	184,5748	75,9790	178,7625	134,12277	31,1697	19,8368	61,8252	85,3434	93,8033	12,9921	16,9108	137,11417	77,3539	10,7582
144	153,8530	118,10504	101,502	100,9214	97,4526	180,1779	148,1282	184,12211	120,6156	193,1615	86,5985	12,11221	148,5981	116,6357
145	129,7153	13,10704	154,2794	81,1080	30,147	83,7106	189,1954	104,3715	163,9193	185,10900	99,8478	124,3605	127,5813	109,11398
146	5,10220	69,312	169,797	174,893	54,6603	61,7020	3,2952	142,6078	170,5717	87,7531	23,5339	176,8312	5,2491	184,6764
147	40,846	58,3683	27,2121	124,1011	184,7089	3,686	51,11584	99,1592	26,1843	142,4359	43,11389	20,4243	27,11926	179,10236
148	196,786	65,6493	24,157	36,11449	91,6552	80,11441	52,9117	8,11142	199,11911	53,2568	149,10239	17,9073	171,1252	147,6573
149	185,5788	62,7175	42,4500	74,6549	6,2729	116,4127	70,9706	21,1753	47,9761	187,617	169,9017	194,4976	130,4810	60,8711
150	71,1296	93,3409	114,3684	107,10532	168,10586	29,8157	186,7749	179,2616	58,10921	21,2410	23,3693	79,9800	21,8888	86,5506
151	55,10372	77,8049	11,147	6,7495	147,10646	142,4843	198,8537	16,7779	146,8594	79,8190	79,2943	198,11003	118,8383	83,5241
152	19,4646	155,982	18,5911	73,10259	152,4687	22,9829	7,10030	51,12310	189,7887	16,7969	131,4435	34,395	145,3844	191,299
153	184,773	2,3603	55,8089	122,8260	92,6598	67,11813	165,1087	101,12329	77,4534	46,6939	174,3076	63,5147	83,4593	17,8776
154	170,2827	109,11829	133,4593	153,8809	160,7639	48,1986	38,1989	34,5670	176,4645	87,5709	77,6881	80,367	83,3145	170,778
155	45,9895	124,10998	25,7079	18,8518	62,9585	49,10288	104,6111	135,3891	135,2004	155,10725	75,8214	80,2853	180,11775	104,11196
156	104,3838	75,10825	81,7608	28,10366	191,8637	87,4168	4,860	195,5842	83,10545	21,6466	28,1171	132,5994	87,11437	46,3931
157	102,2660	200,1871	158,7505	83,1117	174,8146	98,10753	141,10382	63,9942	28,2669	48,3651	45,9051	187,11330	90,11597	133,10732
158	187,2388	73,2425	22,787	100,4694	40,11669	183,6591	191,11471	45,10972	25,12041	170,2591	41,7385	166,394	65,3304	61,9495
159	160,10697	161,5012	134,3678	25,11752	139,5034	173,372	102,10018	128,9137	51,1354	120,5676	5,8591	195,10107	192,3294	25,1893
160	123,9161	115,9934	199,2165	115,158	132,10667	56,4705	197,11493	184,1659	62,3488	24,10866	28,2479	179,10769	179,2038	175,9501
161	171,11898	144,2639	21,2948	39,3644	148,5019	3,5651	73,10251	61,11313	96,1709	147,2435	161,3634	157,11278	84,1608	89,5064
162	144,3656	37,4504	81,9380	8,3852	116,2088	169,5405	169,2244	5,9598	134,898	116,3253	12,1032	14,5931	179,2251	90,10794
163	29,1858	62,9524	100,3895	62,11265	47,2410	179,1198	24,11908	165,11247	81,2498	180,1082	13,8198	44,401	103,7924	16,5904
164	174,9285	190,2754	110,7268	122,9950	36,1730	43,1080	37,1156	67,7724	194,5515	154,11153	60,12123	119,9294	107,3593	96,1618
165	103,11848	79,12184	172,10969	167,1383	26,11405	89,4008	111,12239	23,3749	134,2905	53,4312	106,9220	147,2833	75,6011	28,3659
166	166,3424	88,10598	6,11135	113,9311	58,9174	170,3623	19,3504	70,1163	55,3679	139,4603	173,5816	169,9876	30,1829	113,4930
167	4,247	16,4158	60,7788	5,7528	127,8222	125,7579	68,12095	41,8003	70,3705	35,1744	139,1299	151,4268	120,9600	92,5484
168	77,6732	100,12122	107,7480	100,9976	90,6120	158,3677	104,11098	35,10281	38,3212	65,5017	175,9596	58,4601	75,148	182,8365
169	193,2409	137,1050	195,392	191,9301	120,7757	193,7714	186,11109	12,2235	91,6038	172,10180	72,8762	110,3522	188,164	154,11502
170	168,10162	161,3777	58,7117	61,5900	189,6568	27,438	79,5258	56,12143	152,6720	121,1116	97,60	125,2428	101,7036	45,12114
171	154,2870	136,1641	44,12273	5,4991	191,7262	162,2299	117,1769	151,10146	167,2813	131,4620	179,6568	157,4174	86,10230	41,11201
172	119,11177	41,481	128,4234	170,5284	163,8906	100,10859	192,12016	99,4403	98,6550	30,6779	54,10569	60,11434	24,987	43,109
173	21,4999	126,1582	67,11998	11,2026	90,11964	165,1944	47,9236	187,5327	105,11553	81,10571	21,4592	174,8110	94,11059	139,8
174	61,11820	118,642	117,10786	57,937	116,3580	102,4405	85,2921	44,4893	155,5087	180,6004	56,1517	95,187	173,9064	72,5661
175	48,7282	73,3444	118,11213	68,8541	92,3675	157,8976	188,6698	10,8760	80,7569	68,6752	123,4365	191,9621	40,9345	151,10067
176	47,5910	31,3782	76,5144	96,2346	30,7743	142,1278	200,4666	44,1004	144,2309	170,7315	105,6708	22,11121	60,4523	67,969
177	135,2333	88,1927	196,10443	83,5649	64,5175	73,4028	4,6527	26,825	100,9921	68,9057	137,1481	16,9011	89,4571	93,6682
178	116,1857	177,6897	193,9181	27,1827	74,9278	137,4587	166,2398	131,2304	96,9153	43,8156	174,8246	20,3207	38,11969	28,3357
179	198,835	37,1933	177,846	101,4404	121,6400	82,2916	121,3044	136,3084	69,6139	141,945	146,466	61,6192	152,2232	87,8502
180	156,6100	113,4056	166,1677	113,4215	104,2161	99,2159	81,7505	189,12265	100,1994	154,8759	78,10438	13,4452	192,11024	110,2556
181	96,2132	93,5118	9,3646	154,5821	22,6125	89,11658	88,7160	163,7782	33,4843	182,8855	63,2573	67,10321	175,3088	29,5270
182	92,11727	78,9159	15,12028	128,10012	93,9602	152,6251	159,11183	185,9979	173,3145	68,9310	142,401	46,4835	102,7494	79,11096
183	177,3456	167,4525	59,3576	62,4688	74,412	8,8097	33,1332	11,106	50,10274	111,12111	148,283	140,2134	15,4800	115,1277
184	16,8557	200,6628	5,11208	50,6627	151,4138	113,9562	124,6412	146,6287	169,589	154,11139	105,3294	168,9578	83,1322	42,12032
185	188,9379	29,880	90,6329	189,6139	53,6136	114,8241	121,6112	94,2420	154,10568	81,9389	177,6090	130,11293	44,12294	25,1885
186	38,8155	148,9867	44,5304	119,10756	114,7506	200,5274	174,6393	183,9458	83,506	122,6176	186,9148	43,3724	136,869	173,2846
187	21,7437	3,6012	164,5527	49,333	86,10448	6,3143	165,5114	114,193	82,10077	152,453	79,11058	17,5798	3,2214	172,699
188	182,6037	118,6754	167,3189	162,8132	131,9458	174,6369	95,3293	132,7765	165,8567	85,7008	87,12118	10,3330	111,11170	144,2495
189	128,6014	57,3747	171,7217	62,3700	176,5771	132,12050	99,9390	185,8774	53,7599	103,11351	47,2636	108,9526	136,2961	172,506
190	37,8013	22,7789	7,5644	125,7074	114,8364	98,7865	17,7658	6,9283	155,5387	14,2226	181,2034	133,8537	172,7003	148,4081
191	186,6470	199,8853	21,8047	37,1383	50,5664	53,3713	179,9219	58,10016	179,10525	135,2854	150,4046	39,5545	79,4594	96,4802
192	137,3238	26,4448	3,4578	175,1938	81,11118	21,9250	151,4446	33,10103	121,6555	123,208	22,8936	94,2962	79,7583	61,2409
193	46,2064	108,2259	197,5880	4,1654	97,3079	180,3155	153,11371	72,1634	130,3932	56,285	5,3676	96,2680	93,1892	11,8094
194	163,8286	17,6717	179,11733	81,9305	10,4960	54,2387	35,9014	48,8777	117,1776	65,8953	158,10436	86,7774	171,8852	20,10603
195	24,6769	87,11381	192,8976	153,1208	189,7355	152,7169	55,12071	115,1312	174,20	197,12034	94,1535	89,1625	143,7511	196,692
196	106,1341	12,899	192,12121	173,5682	125,4345	188,8116	139,1271	186,9048	64,5900	186,5454	92,1796	195,5160	176,6065	17,1450
197	57,11167	38,9022	139,9371	59,5147	163,9617	140,6433	172,7702	52,8636	51,402	7,6481	60,4867	142,8323	146,2509	19,7098
