11	115,59889	78,63849	167,54413	106,52501	76,77832	189,22938	34,76649	187,7625	155,20114	160,30256	46,79332	34,3621	72,75256	112,74325	20,13204	107,13841	50,76350	53,60527	135,5830	187,30243	142,45821	84,52620	122,43792	190,11465	65,5222	140,62662	4,73485	74,51690	43,79364	136,58902	192,46393	124,65120	93,25428	159,51000	6,7408	18,17290	45,56469	13,49368	89,34044	81,9137	186,55722	126,42916	26,52020	103,20998	45,65553	78,31510	69,69640	182,56930	41,66078	173,73289	56,20251	44,29378	187,19046	180,71332
12	79,28584	65,59416	78,12924	67,51219	56,79625	82,32821	158,68723	66,3790	179,80924	127,2737	88,41444	113,31018	114,12355	58,50592	70,64801	50,14455	107,27133	110,40874	61,26022	107,1155	93,63458	100,40079	2,76980	33,31448	4,63554	199,31736	167,2561	101,13491	94,24918	100,60137	32,35751	2,34972	10,67999	53,28125	97,53384	116,58546	41,1721	26,27020	89,40782	32,38189	141,1935	125,77026	1,20433	51,55721	198,69589	118,69487	116,69879	159,72092	33,8413	86,24042	11,50130	69,8858	112,53397	185,61272
13	150,66669	195,36306	142,22662	184,72834	127,73641	35,10372	54,35104	111,19399	181,54719	19,540	93,61408	186,58434	31,73202	167,68576	184,26550	92,80434	90,67389	189,35832	93,24337	143,56133	172,61952	110,44189	169,14870	35,34361	84,45545	24,70242	175,5982	40,64543	173,17256	47,36681	149,34147	94,14879	92,17073	148,16381	50,75624	80,44595	55,22773	158,16871	43,32469	196,30424	187,30656	166,78117	117,6234	59,20327	149,19614	44,53978	128,68027	195,56631	83,61283	7,71077	48,66177	13,71554	18,62451	73,68325
14	194,66411	66,3187	67,62134	80,47720	81,23184	119,60731	84,78716	175,4909	172,66985	18,29060	132,43059	26,8100	101,18487	165,16300	48,952	72,16258	155,40070	88,69033	57,69246	200,10208	54,6569	9,50887	46,73957	173,14775	147,19242	51,46013	78,59651	28,4619	13,9597	153,6881	55,36817	85,49655	115,34351	93,4788	26,70525	123,3337	118,58447	111,42782	72,26789	97,20681	58,20892	187,27276	2,45441	138,68888	176,33411	91,35183	172,15826	95,30154	11,48774	15,35510	126,874	83,69355	47,6724	128,55197
15	167,77867	12,48809	55,50929	182,71820	67,39463	90,79493	142,18689	141,31258	45,3443	152,55299	198,41850	52,72201	170,19834	37,61309	135,40393	180,28344	58,34988	192,2009	48,46750	168,5817	59,79856	23,15067	113,7763	80,37260	185,22415	172,66877	136,34150	141,49325	47,343	58,74068	4,30888	143,59471	129,39546	17,47924	178,22732	186,34745	85,64026	25,26326	98,74328	191,9591	52,20605	59,51365	193,12723	133,63705	33,26672	122,76444	157,35257	37,79980	77,41733	124,1213	45,57848	155,78450	176,68924	177,62711
16	176,72826	89,69776	13,62459	197,1225	159,17111	72,22829	153,1342	82,49672	161,29913	171,71849	72,26748	187,3849	165,26469	10,30964	60,51421	9,59549	186,4809	29,35934	67,71090	59,50438	127,75479	119,12453	95,30867	179,37665	157,44161	39,12485	17,16521	41,14864	21,11403	108,58882	129,53369	133,37682	145,58792	142,57466	39,26513	178,66357	198,60622	105,17461	68,46867	34,27035	172,20332	70,6704	99,71475	57,31873	28,17356	121,3930	55,69299	137,42930	123,61152	63,31154	101,3609	76,27727	141,42720	189,71865
17	102,24049	169,2304	104,27245	74,4338	139,47912	117,79220	71,56075	3,18786	155,57383	170,34405	112,13520	183,75328	162,48605	175,55087	22,45266	137,79159	118,25430	133,45135	93,3612	180,31272	152,60639	73,74313	68,43034	25,30364	22,8668	131,51735	106,77148	70,1152	198,61770	22,41829	38,66560	184,54239	43,40658	190,30094	163,60010	132,33371	156,62457	164,2545	156,44571	84,43882	121,76035	199,39204	105,51916	68,32430	170,28533	179,5867	174,17211	195,67842	104,53055	76,39666	19,55818	20,80488	25,75002	79,5588
18	105,71650	47,19995	185,43749	173,41831	62,35757	54,32281	136,70872	165,75222	177,49354	183,2801	95,49682	169,51200	95,31914	166,80917	175,21768	167,75469	83,81096	45,19081	95,48337	111,42696	27,31925	120,15359	38,25065	188,10820	192,58058	143,4562	80,12230	83,40195	168,77044	73,54485	39,33446	183,62896	174,57801	84,46674	47,64105	144,48288	39,13187	109,78321	112,7465	184,77906	71,32806	182,59138	21,41974	52,50315	4,20291	184,25116	77,38961	197,27677	175,40846	92,60293	181,79026	96,76600	17,64469	108,52399
19	26,70417	117,61286	191,6351	141,75502	139,59509	155,32736	2,15982	21,450	185,61189	48,15864	191,2152	162,71881	88,15214	183,24794	99,21298	32,67079	38,67565	94,69503	32,21308	190,35619	63,36935	198,60861	104,49651	54,15193	113,74964	79,25340	45,74578	127,50012	46,78802	180,10493	192,74045	198,29217	161,72568	65,27109	73,22131	148,22578	182,75810	172,22300	127,71644	185,42801	10,40708	133,77014	92,70449	30,75462	49,73905	17,49464	22,28657	112,5315	49,31416	106,26432	134,2520	23,66516	54,51095	120,58739
20	24,46264	18,51718	146,51084	46,75902	160,30230	114,53200	89,77029	89,72052	106,9657	82,59587	148,39930	182,78551	120,22521	186,50095	158,54965	37,50546	56,14888	123,5121	8,78637	122,35368	14,72823	70,53707	172,69137	175,18865	133,13112	146,67230	8,11201	93,12208	27,22053	133,73746	65,36560	58,5931	61,14624	4,31447	39,66966	160,56290	148,42410	42,34828	117,7423	49,5687	28,23362	52,12220	181,43497	116,80774	194,59148	148,22059	35,19429	11,13922	79,10729	148,8377	53,14284	151,42274	97,44627	6,51957
21	38,78070	196,36755	152,240	176,63567	114,65857	75,23091	135,18589	157,44678	107,39797	62,37191	51,62323	55,58162	171,15417	105,79399	94,33077	164,40324	90,50748	123,59069	66,20837	53,25850	82,32087	50,13418	171,26387	1,10753	43,29578	74,67649	94,9710	39,19427	17,66729	151,42659	25,22811	14,51300	52,22269	69,65928	173,72600	39,64083	76,45810	124,26269	83,66514	5,4388	104,34135	118,12725	149,46271	143,26975	20,69415	44,58460	122,31469	78,50633	104,14870	105,19469	63,25846	127,6139	152,46384	112,57935
22	60,49458	43,6935	141,64288	52,20675	21,19687	144,30136	98,55697	94,18257	145,11260	63,74912	141,37675	91,71724	179,29865	31,78508	78,67575	9,80278	105,69532	13,77295	15,17994	112,57295	35,27654	123,73311	7,15689	136,65571	147,76047	21,23445	164,21141	117,35822	41,33160	182,34446	80,73995	161,58690	82,45990	59,44319	101,52394	192,62919	5,6456	100,21687	138,35941	110,26378	151,48274	152,62411	167,4370	200,62003	145,22125	34,28447	50,47149	93,37609	146,51768	61,72332	176,20802	141,78349	143,54098	86,66944
23	52,57714	164,29056	147,67370	6,66810	119,22810	36,38819	197,59969	98,10185	155,54110	58,44484	144,80016	152,45739	25,3234	131,17446	74,47073	122,18125	146,9292	111,19892	42,64885	29,58302	16,726	33,50179	72,29213	44,10397	162,62844	152,17858	22,34726	112,1699	176,39947	142,44490	19,79567	143,80198	165,3654	81,6189	92,54130	114,38708	169,14427	108,40822	195,7928	87,55722	133,7262	27,51712	52,15818	157,73125	133,48184	26,11632	116,28099	143,80926	24,42892	74,55429	11,77497	170,57318	45,69776	198,8161
24	97,45283	181,64803	115,79967	107,66574	75,22356	43,43691	150,8255	38,41671	163,68770	74,37894	111,39294	174,33806	135,27966	107,8066	17,54259	56,47134	66,14471	140,49806	83,3979	27,27634	94,36564	182,60941	176,33535	156,6782	159,67222	5,1177	110,69770	9,19655	97,54406	122,29753	145,80294	62,28178	90,57351	27,5699	182,24664	143,15704	181,23938	133,62458	194,54044	28,5261	158,51239	47,39514	180,9754	109,60143	159,2232	26,78354	174,18497	161,32562	84,79316	92,47759	142,15554	134,31782	132,12104	26,31940
25	44,41594	182,35091	185,17293	128,32425	62,57936	152,7251	14,9628	14,48700	72,52721	21,19780	109,34171	122,45607	4,46846	157,71355	104,48585	139,16846	191,27891	107,4148	65,27501	75,33834	122,74803	198,39637	84,54760	123,1140	122,12065	81,46853	198,9052	22,24535	17,49224	133,46566	24,63157	46,13451	128,29117	83,25611	87,50545	121,20191	41,18729	35,74454	72,1076	134,55728	65,13102	110,67301	28,37069	89,36734	117,68249	163,67886	137,57402	138,65325	91,3870	74,6409	98,56206	175,28344	71,34371	158,34961
26	179,66295	136,7695	135,55973	148,3008	2,51961	9,39678	131,65580	177,41004	14,24866	96,14902	38,31233	18,56551	76,74896	31,57312	48,34449	3,29322	169,17351	13,12730	14,17822	146,25173	79,37029	50,11950	45,33995	107,53205	123,18018	125,1164	74,50845	58,4616	173,22873	55,74763	178,78448	8,29271	186,60805	195,30641	94,21112	57,30306	155,50535	72,69619	129,59209	141,21282	174,65613	163,14447	152,30062	104,58759	95,44724	53,69367	74,18063	58,14103	138,38922	70,31881	171,18632	120,52683	150,1246	193,64950
27	142,27664	18,74505	50,42279	61,61627	116,61671	40,16527	33,54630	122,9465	160,28765	150,65984	177,23468	98,784	49,61615	141,39723	24,9067	75,80230	98,47068	10,46003	151,7219	39,28190	139,79334	13,47210	34,37474	171,71294	66,9888	5,65340	80,62835	19,74040	188,43022	20,68971	36,76845	92,30873	35,67122	179,59229	88,4478	144,72405	64,62065	179,80115	29,51397	102,77421	117,67734	131,5386	105,30527	178,31863	176,16611	96,11123	191,33451	176,45889	2,15984	24,14886	69,63160	96,58411	90,46573	126,59109
28	126,1332	86,38616	59,49696	148,60006	126,6027	31,34222	5,69595	11,15870	163,12658	165,33625	166,47091	143,43306	142,26028	26,63170	85,6128	167,61869	107,28559	179,143	121,68181	121,54618	106,29347	32,18342	109,20055	193,1664	73,5149	163,35375	78,41287	85,10571	198,48976	108,76280	55,8196	88,4905	178,44726	190,59534	135,25451	65,64818	7,70077	30,79539	109,35341	151,52815	126,65976	196,37965	87,31896	65,60442	191,76388	160,73336	140,45374	170,79571	188,40773	162,12601	10,60269	174,68937	179,70091	26,62192
29	39,41123	36,8306	39,37550	45,18260	183,47765	95,51842	165,54628	130,45337	143,12753	118,49088	117,35104	55,42201	130,19903	63,73692	91,22801	121,43294	33,55513	147,73909	162,54583	47,66448	22,63254	74,69551	78,25445	71,54354	35,29856	49,70395	132,72420	10,53397	146,11310	111,38317	128,2273	113,47713	185,6751	36,28110	77,41515	8,10711	182,50667	75,23051	2,55611	153,72474	127,66277	90,47911	188,28330	67,63352	69,13167	91,24952	199,68606	50,69971	199,16770	37,43158	167,15065	137,68815	89,30176	4,45404
30	90,66085	140,67678	178,20058	199,55938	140,8029	69,32230	150,45971	134,30386	160,66529	163,35540	137,51134	110,56563	24,5615	57,39286	41,17945	147,43449	125,10509	104,5198	156,25250	36,13200	164,76517	3,4605	168,10504	44,46152	43,71289	63,50805	195,44005	107,20932	43,27571	195,37127	190,42881	111,32852	133,49976	101,39197	80,52077	194,30712	37,59424	68,74861	147,28120	98,56529	9,74888	194,12187	89,5952	172,79768	133,15351	161,54826	42,19649	105,530	17,79341	3,50981	158,75362	60,47740	172,14390	57,73163
31	143,12039	23,38644	167,29233	30,47722	15,80137	196,39800	102,72429	54,1397	58,23856	185,79600	75,25487	114,63142	169,62033	71,60442	20,49871	155,3815	107,45325	86,35751	192,32934	39,9288	160,56920	35,29292	47,74605	37,56743	126,63436	5,53129	142,21146	61,4133	42,66891	25,57184	16,67136	52,37659	13,49361	186,50442	158,24080	199,16759	179,43435	43,37668	27,79196	156,67685	151,45608	17,73060	192,42483	183,49438	9,29020	39,11192	44,51704	17,70219	80,61439	70,71367	99,37238	74,44445	186,37266	64,80047
32	98,36721	136,68704	59,50063	189,36530	167,40270	79,1682	152,64280	145,52692	111,73266	107,2317	123,60815	112,14231	65,58402	32,63806	199,25730	16,32627	92,4222	67,1212	108,4796	183,78848	15,63535	137,32171	74,38810	73,26361	76,7181	91,39818	73,68891	190,1746	66,49779	181,66658	49,59766	4,34105	123,43911	180,74109	17,45298	7,39425	84,18848	123,51761	133,43284	130,58321	144,4749	86,58342	174,34118	44,44464	93,70188	70,61844	115,11667	2,26906	77,73466	95,67230	53,52750	165,39505	133,58590	26,20318
33	153,35375	161,79319	104,2417	36,51630	53,72703	57,56688	176,48994	16,76432	34,30709	36,36725	154,1631	132,55574	89,54696	165,22779	137,62845	123,73747	184,17015	112,1241	31,18619	140,31192	152,56381	114,57938	125,43430	128,1691	180,15007	74,34795	159,63465	160,59588	93,31108	173,76772	111,74893	147,47237	130,80110	180,1568	59,8719	112,41131	152,191	154,45354	133,28968	171,44837	137,62240	52,76577	152,60767	177,13185	90,47689	19,12451	193,47797	156,7351	122,22978	27,58866	135,80463	149,33858	165,20824	49,79877
34	37,65039	5,68841	93,50460	98,70358	27,24164	74,707	128,68525	142,3662	156,37346	101,69780	141,16052	166,26664	92,42228	191,35241	152,33544	161,33376	197,30196	78,48007	137,69701	32,3936	172,18596	111,69546	120,594	153,21812	125,45790	18,59829	86,56337	125,48070	159,39659	195,80164	194,64518	87,51943	142,79618	120,56500	66,57336	188,79482	120,4715	185,18826	192,17347	6,79037	2,39001	40,16790	167,47537	177,11275	84,17401	32,69631	145,25308	189,60477	58,75965	168,2712	136,40182	85,69880	92,3665	2,49216
35	8,27257	11,46715	149,57522	179,42063	108,56328	29,72697	88,70615	176,5259	105,51129	144,74092	91,14960	69,79451	107,29846	36,39189	21,39234	96,24293	32,72106	179,17332	4,2890	75,13184	185,61091	25,53414	52,51383	134,78948	143,78476	149,22390	72,39021	183,72639	198,19008	40,7804	8,78088	159,43553	33,6776	57,8896	190,70241	95,16567	185,29355	178,54096	75,10822	92,55215	125,33503	77,48308	49,30985	91,32595	140,71242	128,66161	85,33869	195,24477	23,41655	36,67987	8,4576	139,32685	11,62203	139,45103
36	136,13324	135,60050	136,74970	26,28208	191,77314	111,5551	11,57905	70,64013	156,14735	87,47188	184,57552	112,1436	144,9977	174,7854	154,45904	16,253	4,33396	7,17534	53,37909	148,2499	38,3194	193,52391	101,2916	76,37475	155,11205	197,39960	88,8456	71,7657	171,14138	177,57290	45,66159	161,17735	136,71039	19,47219	200,35687	114,9240	138,55323	171,17983	47,8416	21,47903	159,45083	13,14448	176,6926	175,42989	107,44929	12,27310	109,31781	22,10333	93,9263	65,80608	97,62529	58,44618	114,72837	72,27656
37	170,69902	82,79941	177,58335	177,51132	166,46217	96,2728	142,4938	18,66704	104,64473	59,6590	82,12583	84,70150	21,17252	91,11706	90,17203	19,20899	25,17361	25,17387	141,46523	84,13300	131,70369	143,61125	27,67444	95,57546	10,18558	192,28832	123,23607	16,44317	60,24546	136,28606	125,79181	172,64250	152,23889	90,46578	102,60277	106,17045	14,16821	97,16813	148,66771	6,74269	169,78762	34,76507	181,60165	138,52075	72,40226	146,20379	103,44061	36,39459	139,14275	135,73705	43,57322	9,76604	10,20529	121,41175
38	125,44591	49,30230	119,17205	6,34100	30,5973	59,34892	144,68629	95,29931	119,74198	176,12541	121,37549	145,3753	196,55438	72,44894	134,21338	100,40497	179,13325	193,2806	196,24100	188,1091	88,61298	191,77289	157,71088	151,39359	197,30353	200,37561	84,73850	111,17260	117,35139	85,12192	160,76742	25,60849	19,6666	127,19177	116,54029	103,47228	69,22764	57,12489	150,24186	128,33430	129,72750	48,71802	153,74743	77,30214	53,60456	188,73123	56,775	27,70511	178,41780	120,42433	116,4836	96,46687	194,53991	83,40491
39	180,53761	137,59521	150,35310	189,71446	38,71857	128,9153	200,246	2,40485	179,40100	38,40184	143,41621	151,76664	200,67578	89,63819	166,17984	51,30762	45,75252	14,55607	132,1973	128,51938	85,47697	171,75002	132,56992	171,67936	67,3314	186,76896	78,12171	5,19249	175,31986	142,41578	174,2761	49,41081	192,38491	159,49226	105,20108	4,52980	104,28316	159,24064	136,49252	131,67396	122,9363	3,59617	187,42573	37,80337	131,50297	70,15221	145,71554	28,54915	173,48641	100,60965	115,79617	180,57092	118,610	33,13798
40	27,71021	65,38897	156,46125	109,8250	82,34514	3,13473	148,47818	5,77332	115,26761	41,41678	55,25103	25,77434	82,38415	73,33026	199,77748	108,25223	125,63209	40,76050	67,72019	93,74576	6,54676	103,19554	133,2838	20,19040	33,51520	35,38009	141,55313	84,30751	168,35937	57,61019	16,5399	95,55369	101,61251	118,78034	168,56427	110,19872	110,50785	139,2073	28,15770	85,58825	6,74370	65,63785	69,52176	132,15239	79,1700	56,75215	116,32383	177,77471	7,42423	174,45085	178,72426	178,32929	135,70701	39,3630
41	112,34845	157,7768	55,46504	169,72507	114,80499	113,15284	149,75671	6,77082	183,61993	146,45522	57,21756	139,47654	153,51353	118,47771	182,62973	120,336	172,77356	103,4409	87,49696	157,29333	88,74930	140,30289	24,12147	11,38628	103,22171	149,71273	38,39638	86,45546	48,33895	187,32262	78,22946	37,4536	182,42650	44,8319	70,1096	182,24462	124,62117	170,69247	63,61192	102,59180	28,39487	52,71204	62,28827	51,59051	30,66392	85,48211	193,5876	76,47903	101,9361	57,31000	43,33998	105,63319	45,43740	38,75135
42	143,56594	185,72807	167,69532	111,38250	156,57373	98,9929	35,46169	44,19422	68,46777	122,45316	186,5996	82,26428	137,4287	89,23346	2,61708	183,21647	72,47398	88,65965	65,54544	38,76437	156,7550	141,51080	62,17491	62,10656	117,68246	157,59308	42,58230	40,42326	141,17808	197,14776	40,10304	87,41342	171,34600	131,38492	137,42760	160,75302	18,76032	178,66602	112,36569	191,9306	79,78921	152,71911	150,30185	58,45506	58,9417	184,59877	8,80301	43,13358	111,17431	58,24003	18,34444	140,57273	25,899	149,38649
43	55,74629	142,16141	31,29497	66,20662	138,77234	195,31771	14,5696	193,72716	31,74	10,24857	94,3966	29,65844	141,55613	4,71476	65,77887	28,5960	31,22790	87,34732	193,70372	5,5414	170,28194	62,35786	63,11696	70,39822	34,57094	192,24901	104,5919	169,62347	185,12988	124,39791	95,13547	2,39832	24,12296	184,60798	183,29896	103,30171	193,29519	122,57691	36,50070	183,44393	68,31423	129,59767	178,76884	82,27664	47,1880	196,33228	145,11727	101,73545	126,76007	177,44298	89,49115	118,59190	9,27702	142,43110
44	37,1610	76,49741	187,23800	181,21347	194,54565	93,66507	186,27806	185,71841	153,16751	8,5377	199,79748	86,51935	19,49608	133,9457	178,70414	89,69067	42,14338	36,13632	148,34663	180,39516	199,59733	28,17935	181,50361	136,81029	181,36463	88,64456	35,37684	134,3609	86,2015	21,8872	92,42709	103,53998	3,37394	24,52559	56,72086	163,32927	142,59713	172,20989	188,41716	171,66787	168,23065	163,35939	93,50595	81,63835	62,77579	63,30313	58,47987	60,9134	144,67537	141,6715	144,23913	52,27987	118,79228	63,80056
45	30,78567	107,7439	54,71080	12,42386	27,18024	91,66347	5,32355	65,50016	14,9086	58,61162	146,36351	9,1144	172,16826	10,36093	105,50008	73,65005	69,65772	62,61482	23,38849	85,6269	144,59155	1,50489	42,41177	17,77168	22,22035	3,80737	80,7106	177,65736	65,7429	92,46759	26,12794	136,71955	87,8634	23,36021	97,10915	95,8869	31,7878	139,65321	126,37193	105,70321	140,25753	77,57889	97,37269	161,15615	196,76518	184,36780	49,35663	73,4948	7,7105	1,78611	91,66901	35,56639	179,8976	161,51111
46	85,38141	36,7480	169,45088	1,42920	94,41008	160,25533	163,79170	23,57387	126,9923	42,66340	102,72868	56,64102	182,63192	150,20871	94,41063	192,58226	91,69617	14,21173	3,73313	125,3495	17,51791	24,80668	122,16112	150,52412	190,44018	199,75323	32,53268	196,39375	106,65590	78,35133	119,20467	34,6226	46,56645	14,32426	60,59922	151,13604	2,69244	104,40365	16,78	14,36644	82,65222	98,2199	126,41220	76,21351	1,63802	87,76906	141,25156	163,4708	1,33604	152,47401	24,34751	127,75209	5,24719	138,26272
47	57,66282	25,58497	152,34229	154,22911	194,29227	40,52928	40,70262	62,101	116,63702	137,44386	77,33851	71,33791	17,8962	172,11281	166,40416	155,65534	69,14307	183,28058	9,38434	21,42670	184,3463	25,51517	100,40115	124,41545	178,47023	93,37093	44,67613	40,42749	84,49806	66,3772	65,45536	169,40507	172,34118	101,47616	194,14679	21,27981	25,71857	72,77296	3,42265	106,4087	8,18762	166,77086	34,68367	80,9992	62,23389	148,37812	199,36198	52,47842	162,73886	131,44786	129,788	176,72932	146,71776	25,14942
48	187,73712	106,18170	45,21628	90,48869	62,25808	72,76989	57,47884	173,7482	21,67736	138,37586	8,74468	40,79410	153,64278	22,40826	92,5545	164,53813	19,60236	114,28647	110,68895	26,40697	177,72149	73,2686	40,60279	158,39929	136,33991	21,12699	5,43280	151,73443	66,19673	118,73280	22,46276	151,22201	91,47358	108,56608	174,44888	188,34769	5,51145	6,67192	3,66868	103,51929	196,26997	74,14699	127,973	174,38426	21,1855	191,74638	185,22853	9,55899	65,64400	106,54268	35,26908	108,71069	109,72369	176,71347
49	147,80974	37,25964	138,36685	41,46846	14,4832	133,65550	105,53992	39,27023	145,4248	51,10436	26,6339	35,65356	108,56235	73,19508	18,68786	196,25877	6,80628	133,53010	32,26344	122,65462	112,33154	151,29262	195,60380	85,76060	182,78570	38,4779	5,60957	33,24058	160,79994	21,61347	63,16389	159,969	102,21282	45,44763	63,73084	73,72998	68,66066	78,50035	109,37446	140,57850	153,46925	137,67487	195,71786	152,47104	197,56274	179,60214	148,55165	22,68868	132,37159	117,16580	190,66911	171,7134	144,14254	179,26328
50	38,6330	195,78360	44,68663	191,20973	144,73786	171,24314	184,71097	67,19204	144,41150	152,51299	77,55942	109,18875	176,39889	173,61187	182,14927	19,59126	4,60643	70,25905	85,37683	165,77199	191,27142	191,52717	80,5078	96,70668	141,71816	90,45134	71,73636	42,24937	82,15019	36,41578	38,50448	127,69591	183,8920	160,55254	166,4230	3,43462	118,49864	115,5650	98,35118	121,56629	177,3505	28,25929	195,4678	6,6275	124,11861	159,16937	194,80220	114,194	108,62543	6,18380	24,70862	179,1055	9,14036	48,33708
51	12,38078	196,24669	62,66368	197,60007	144,80091	198,32207	125,38557	190,43821	153,57865	125,26386	38,42919	172,4374	2,30338	167,68249	59,8980	85,1575	133,10490	183,17311	99,26556	132,35523	53,47080	2,8662	3,37975	24,69040	117,67612	14,26001	56,48396	70,4909	164,68381	118,30024	3,57147	136,26290	12,8364	88,35908	58,46222	123,21872	172,38246	146,63250	73,15984	96,42806	169,12274	52,13316	1,34964	32,51209	51,75943	181,15558	43,38909	95,54216	160,59	84,33305	117,12034	167,35206	128,16708	118,2028
