11	193,74834	194,71731	159,46958	8,56485	52,35934	53,29480	107,19637	15,49636	128,5001	10,37168	154,7914	177,28021	164,38797	140,63246	165,7120	49,22898	111,70978	144,65219	154,46208	98,52622	199,78712	126,22620	118,32428	131,47575	170,28370	150,3991	100,4289	102,68862	170,51803	122,32683	152,30399	25,81152	22,76529	164,17513	115,23582	83,47031	50,40407	2,28297	93,10491	174,67595	116,49210	87,11279	176,55276	99,22527	131,53903	156,80483
12	200,68673	142,25245	151,17008	183,7407	76,31046	95,61846	151,28042	39,23075	42,46017	35,31652	21,17102	78,9424	170,24924	138,72116	122,20160	80,1431	7,5056	11,6403	63,74766	200,19389	83,5312	182,52435	47,53912	171,11481	45,19696	133,38254	42,68704	124,40901	58,42381	86,72680	103,18303	168,1867	104,69190	157,70203	66,49486	169,53974	1,73723	74,25107	10,46527	29,36679	128,5313	119,14391	149,61697	164,16656	66,29830	115,47703
13	100,60122	39,27360	109,42794	132,68158	58,1272	67,31852	91,45216	142,2772	74,17640	26,9386	112,27141	19,50156	192,75728	121,18087	154,26489	180,35262	96,23517	146,78284	169,12262	129,11681	93,36148	155,77374	55,44182	11,57317	93,28660	142,13375	94,38144	67,80905	177,74207	16,58591	162,11392	176,2309	51,28328	45,11317	166,73095	44,46436	16,71921	88,16672	16,27022	55,30286	128,44281	186,21329	34,63761	102,5596	20,72573	61,73800
14	198,73954	100,14047	78,10367	25,61613	188,33221	57,68459	113,28444	179,45288	17,71753	189,54858	170,14363	92,51456	34,8937	125,34783	6,53996	103,51335	26,63895	51,77982	22,61057	133,30744	60,13330	146,68620	174,34848	27,50560	98,17587	16,60918	68,15113	36,52584	176,52579	159,14816	38,79112	74,13222	45,46161	182,79167	50,74671	169,6578	53,53417	197,79463	190,38815	80,11440	97,4943	7,31759	135,34521	54,74830	198,79371	187,32277
15	48,7562	172,48748	134,39684	68,5792	121,17770	61,31204	32,33830	36,62022	1,56619	59,15102	22,57821	103,34524	37,78972	44,75379	17,43001	85,36504	37,66151	168,46651	19,43448	180,59172	96,8503	93,51453	3,35837	200,39868	4,32464	47,57715	72,62881	83,40182	169,71941	2,45941	68,76857	87,13114	122,73606	94,45820	108,47983	131,37670	21,28874	82,32170	122,50932	194,25700	28,61263	182,67256	16,27081	19,48323	9,17508	2,12080
16	20,20885	129,10669	177,60300	130,11802	31,65420	12,33669	103,60556	33,12750	173,24051	115,20039	143,46985	93,78007	86,63764	18,38802	117,54249	46,33975	49,41018	132,36759	191,4612	79,76764	11,16347	11,15429	111,62822	106,4182	6,60176	19,61904	62,56775	10,18587	98,35984	101,7624	66,20573	68,5850	110,443	159,343	171,57644	171,47051	82,80258	96,5365	59,16807	184,3273	100,73684	116,45153	95,57328	166,1291	130,12832	131,30728
17	30,65570	90,23527	145,46628	93,7386	16,21382	48,44493	56,11477	108,6210	133,76715	129,67451	166,29482	130,21691	48,68055	20,64439	110,66522	12,74112	81,20436	161,54073	116,61865	27,34374	45,50482	129,20846	64,2463	143,62440	99,61446	63,66210	108,56541	39,18669	166,26727	8,68016	11,39476	82,61852	88,28249	50,38819	44,60310	179,9383	35,9730	165,35885	118,53127	58,70217	150,17427	92,10741	48,33148	135,16162	62,3454	196,79032
18	101,35622	32,61236	173,8795	117,6223	154,53753	88,37112	67,6362	118,63599	160,3687	181,60814	8,30735	89,47542	151,59490	36,61129	81,32301	168,64709	139,20952	6,49842	55,45506	180,41826	186,14696	78,70181	81,77728	58,26694	17,73662	147,67012	96,65554	160,80009	88,73517	109,3316	10,18022	38,10227	14,1720	149,74644	43,42995	27,31388	89,18680	70,14595	172,68191	76,59280	95,5524	78,25222	165,28269	161,34157	5,63409	195,28146
19	183,1983	46,16860	200,2132	112,16879	14,79430	193,75794	108,22496	98,60449	107,7574	194,24904	68,52704	186,28062	164,19867	81,22372	81,43668	110,30156	185,35329	25,65327	187,30194	69,39478	151,47249	173,47717	181,32704	160,71771	111,66900	100,63101	57,29974	134,20904	33,69324	83,58127	116,43407	56,69754	57,5936	23,5920	65,54301	18,25886	41,61114	26,76559	175,57807	32,37696	144,50766	50,30747	104,53960	27,41885	131,53497	58,21544
20	67,52681	111,71483	94,44782	20,36957	33,30746	186,40571	26,28774	113,68353	31,46520	17,27178	155,3015	159,80594	9,16415	104,63841	184,62221	163,64015	63,71932	54,2377	87,53065	41,23493	124,78865	41,75660	4,7742	60,31527	86,10807	102,73782	22,46721	22,58663	180,53027	154,30711	75,59746	38,49282	39,42921	159,21780	31,50435	152,17220	62,80566	159,8348	100,26582	186,3305	107,59194	119,3662	113,13024	171,11829	1,3782	56,27476
21	55,35050	85,77429	59,58960	177,78444	37,73152	63,40135	55,73818	164,70208	174,58338	166,32897	16,65632	106,68711	130,48170	6,79421	40,57154	97,38477	125,28132	1,68002	189,55934	132,43776	49,6182	26,51926	120,5486	116,18563	78,52953	12,38316	100,63091	30,16069	180,20033	79,67093	98,5043	176,12302	200,65451	77,69664	167,41983	82,53686	85,6082	73,19336	106,56655	167,39696	2,27794	45,24980	44,76589	148,17678	10,38794	58,71567
22	199,62978	106,54368	131,18947	36,32592	113,16198	52,79035	91,1158	138,27928	170,45633	119,1390	37,6281	4,31680	6,46977	103,78522	194,77015	50,21539	113,11409	111,8446	137,62040	115,31393	192,56764	131,54815	62,4451	196,68116	14,62604	115,17580	51,8217	13,5332	10,73713	78,25637	41,47594	39,27677	41,51367	175,64169	70,39109	54,58098	157,20451	173,73015	131,54859	103,77244	41,8971	139,38796	159,66322	87,59288	38,65355	48,62937
23	51,54679	4,76526	162,18617	42,41065	154,10495	85,27955	138,53540	128,39824	117,26619	124,32928	40,31943	5,19285	179,78854	192,11201	110,81013	20,49060	44,71017	134,21221	134,8609	124,40817	84,33295	130,37151	159,73123	84,35270	155,64591	139,72122	72,61881	139,11181	20,62397	165,124	59,10402	89,75485	86,18607	101,42284	1,69549	20,48416	6,2876	42,55873	116,72810	137,73251	60,3625	183,63056	131,41092	6,76490	56,64200	118,42873
24	76,90	79,32984	16,20965	167,44609	124,58544	24,67832	22,18668	79,30578	71,67805	148,52425	32,67691	68,71413	41,78996	84,17902	27,4438	172,71505	155,27869	184,8121	171,69266	69,67277	51,15400	54,63778	58,43809	167,38743	68,21264	97,68043	76,77228	137,12098	130,66623	182,15016	192,74261	184,1395	27,53117	172,70162	199,66453	49,54746	14,5211	10,66490	165,68135	171,62432	153,12320	16,17154	108,10619	188,17079	35,73303	121,38196
25	186,45927	26,66187	3,70643	102,56311	82,9672	133,76498	181,2461	162,62871	137,2439	144,61032	36,66006	52,992	90,23834	157,43464	43,23692	89,46266	166,54495	106,878	21,5800	190,46560	117,51394	53,29610	129,60997	51,31157	98,1255	179,59238	148,4527	58,72308	84,42500	159,9183	142,19431	67,6607	10,22023	1,43897	46,54830	188,50031	168,23309	96,45518	113,51252	52,15915	166,47290	19,9758	110,62398	125,60706	131,42196	44,75002
26	95,20817	27,46662	34,3028	68,28189	63,24869	191,46800	8,53942	82,20163	137,16617	117,39372	143,43772	93,14763	44,48531	143,28024	179,9200	23,6738	58,38658	41,16241	99,29319	90,29713	143,38046	15,11004	170,43786	146,57969	61,41498	16,38806	192,4339	129,71292	177,5872	96,13919	65,57493	78,63361	102,17630	177,5245	17,50565	19,12238	185,46433	7,71747	180,31046	199,12840	18,37083	160,75176	131,29818	130,3308	160,33227	107,3026
27	169,6055	89,24651	33,18051	155,33275	192,54417	167,59465	58,18773	59,59661	147,69877	58,75860	53,4095	160,31419	15,55801	177,23168	28,29132	91,29949	185,35463	73,71349	80,3576	125,37672	10,68831	43,68141	198,79163	174,44832	173,4776	174,23512	177,45906	139,22977	131,53751	36,706	8,24639	10,18810	179,44311	65,16839	130,49790	102,34109	109,20949	146,76400	133,5539	151,14933	76,21364	135,22810	156,14634	184,34828	121,4743	93,34650
28	119,21995	79,68822	17,48290	68,16012	174,46092	78,21872	1,26799	182,44387	123,28135	176,67541	169,53194	67,35953	59,6496	33,110	46,40679	190,11670	94,24531	148,21221	40,41306	199,49909	167,37172	104,15550	78,81013	89,69644	180,46913	10,66304	22,73019	52,49350	183,7404	135,39659	31,56496	185,8546	78,20557	84,36036	160,65673	22,39664	143,63065	134,14652	107,16095	106,47209	190,17964	20,79717	41,15646	156,76593	87,50873	72,79653
29	78,23485	195,46785	68,75399	65,36377	37,43258	40,68431	108,29862	75,33896	86,64614	56,79014	36,35236	89,51206	163,2674	91,29936	46,38613	165,32580	165,61887	102,15225	165,77663	164,31472	79,24325	180,26226	138,32556	56,36940	120,15397	132,5561	127,78836	64,69429	118,4924	138,70900	86,57465	74,52624	167,47162	13,2092	90,4204	11,47870	5,75431	46,77717	183,52537	72,10156	105,19242	57,56520	8,75846	100,77047	172,38802	62,31813
30	16,13707	124,67727	174,23173	160,63716	36,8564	79,34850	179,27138	146,44071	181,77211	123,60142	82,67864	136,50456	200,10612	135,74293	116,30808	130,15257	147,43677	23,77655	154,64214	102,65269	33,31346	63,53715	149,4551	54,16813	25,32576	152,213	73,1925	101,15218	176,53751	162,41201	3,38224	162,49106	38,70126	56,60224	152,41521	112,37592	70,13021	167,31312	46,76756	53,32512	80,384	118,1113	91,77163	55,78036	82,7387	106,27615
31	178,7362	26,21433	109,56954	179,27055	102,7787	49,46976	148,23741	135,7295	175,76843	198,45265	42,65991	95,302	170,4183	50,20969	86,43107	192,69827	95,56563	18,45222	142,31889	51,75944	60,52956	47,21836	183,48340	91,6122	103,16481	80,45772	42,51808	81,75801	59,66947	34,80814	167,54634	3,63861	182,54195	35,39860	179,80962	145,49725	43,60967	80,39403	84,43149	194,42806	175,32111	181,41866	31,8090	134,12899	34,22921	54,62290
32	3,73068	200,4559	123,19087	153,47371	165,61722	54,21973	136,16992	179,44482	123,43660	193,38180	69,488	59,61738	89,69884	58,50435	44,18847	150,76853	148,63901	32,4990	28,55589	79,3417	21,4162	165,33803	41,35061	8,69722	69,3071	88,62570	31,58495	108,18482	52,28289	96,44277	2,68746	72,78296	200,14908	176,37913	58,51204	144,61237	177,64090	26,22039	22,68680	129,40745	104,49331	146,34569	188,20747	157,52522	54,29978	105,30757
33	38,13448	189,28511	71,73744	172,77207	189,77459	81,76988	70,55532	53,11069	176,33913	55,40982	46,34431	136,30363	18,60218	58,27127	184,3635	92,71248	47,28532	66,11815	21,31944	161,41840	180,30062	85,4097	164,6445	37,30175	54,79528	14,71061	165,56491	150,21553	77,20866	179,43314	1,11346	66,41521	183,31314	95,51363	47,79349	167,47433	176,80326	91,66315	182,43021	107,33238	32,25597	53,41601	180,17981	115,19563	40,74577	10,44672
34	30,72028	99,27602	104,1149	58,61612	136,26752	122,22019	53,37545	31,2882	78,66673	166,54513	196,20122	38,57674	55,13695	116,32940	190,10205	122,15989	174,65249	137,76091	68,15035	161,54595	178,74500	76,67535	53,72643	19,63545	74,47424	88,2392	73,5409	20,53404	106,46472	111,9902	4,23400	90,17330	195,12841	39,30671	119,46039	18,45779	47,20691	63,29581	122,28235	88,19744	35,67712	71,65905	189,15222	104,77169	122,26436	87,21210
35	2,35834	81,5284	20,31130	178,47994	45,26280	176,27570	33,7668	173,51040	11,44129	170,11502	148,12800	48,11685	194,13559	23,38319	184,73342	106,37526	126,11688	115,19516	167,20728	146,56345	76,17054	28,30465	185,25518	30,79637	105,45525	136,9003	140,6676	122,9803	103,72623	49,45558	109,53659	111,71039	58,32333	188,30485	131,42643	15,29125	55,16273	7,69176	153,42000	122,15398	161,76943	94,15926	96,74231	6,20632	110,22010	142,42828
36	4,49542	94,74671	194,60162	112,43271	33,37789	64,31123	34,17383	52,63422	12,21220	176,26870	173,60620	3,3761	84,36875	48,30375	82,2353	115,69045	4,20151	37,31409	16,70993	54,3616	189,52429	36,53368	131,20911	31,3732	92,80899	35,52558	35,25425	15,78886	109,41580	110,80066	89,19618	93,35868	150,75333	132,32573	51,61316	146,10871	186,29170	116,3757	165,45518	68,16193	17,40193	59,62272	115,33168	194,55674	35,80021	70,32442
37	93,56463	104,11185	77,51341	43,38570	73,3724	55,53120	88,25368	194,35938	75,42819	3,54350	167,13161	121,13148	143,33328	3,45032	165,15728	25,25515	175,17415	42,15818	144,72315	31,77856	53,15383	194,26744	73,79324	199,26807	197,67885	131,15720	9,14529	153,37766	149,61949	16,1594	8,4674	110,41216	166,28305	16,56235	130,45430	137,35860	13,47502	84,42884	11,61614	73,51451	70,54597	54,73514	11,18001	64,37299	131,63866	89,78354
38	24,24491	188,34737	116,36875	4,73073	10,16327	17,904	149,30464	141,57117	41,4272	152,42932	155,54884	6,24839	18,13596	118,73616	137,79349	111,26407	74,66536	124,43357	144,1025	9,29828	109,64573	74,8607	80,8915	121,9853	132,31079	59,10852	68,25884	144,51265	169,6581	192,16697	122,60349	63,61438	50,41074	31,22950	64,62060	139,10808	2,64605	22,65132	191,23589	137,66008	47,45138	154,80485	74,70236	125,40985	45,4965	144,37537
39	71,63956	25,75044	158,66919	88,25657	200,40871	66,79824	109,34809	119,66738	88,389	98,2763	50,12218	119,8641	96,17785	123,41392	59,431	179,43230	158,12219	122,34805	174,24134	76,75405	42,54291	199,28734	132,16272	56,11123	113,27858	82,74302	124,80985	52,30919	21,3254	58,29266	61,35776	67,4967	123,79694	191,53604	7,64555	184,50643	181,38713	47,67659	27,54600	148,66776	106,46490	108,64323	78,39380	36,34120	64,38028	31,16743
40	50,20740	169,73312	170,73215	123,1459	192,30466	126,53131	85,34175	3,40241	138,14978	84,53045	136,6119	63,67747	189,16954	12,45381	38,20235	101,46667	115,65989	59,11857	43,77270	68,65390	76,15866	30,66840	149,5557	63,50644	198,61751	32,2072	96,17077	138,30329	76,12675	142,25483	144,55078	130,76087	151,11539	50,19158	144,4690	48,2227	125,58343	171,72312	89,24824	37,80605	194,31852	131,23691	196,58863	154,37874	122,46272	104,78463
41	98,39569	9,22118	199,58568	89,22096	70,77775	168,13700	16,64893	161,19308	129,28312	177,55626	14,63973	15,59259	88,13533	133,29333	80,10153	148,56872	110,38616	75,32854	177,18104	150,35632	181,40759	118,10826	196,33457	32,1928	86,61943	197,48599	126,24280	14,21378	194,13667	34,62575	48,54992	71,5562	162,42207	82,67051	36,10203	101,43445	169,28425	124,25296	81,6059	155,17150	54,195	183,8081	7,36741	178,933	25,35428	181,58373
42	83,16799	100,6301	94,39682	187,19106	22,2298	55,5371	42,61016	73,40798	166,79173	168,24424	128,12331	136,66743	16,77980	111,4491	93,1496	61,62429	6,5312	163,44375	24,62524	145,1433	44,75072	29,16019	49,44263	8,61095	61,68034	145,12203	88,2386	160,56670	92,18399	55,32726	98,31659	13,46374	139,37428	169,16871	187,24400	108,25376	119,24944	41,12325	199,9139	50,48505	191,71395	109,15263	98,77621	118,34009	67,71982	60,30627
43	100,19611	10,61442	170,51896	4,38687	136,59410	101,13070	164,25070	79,16544	129,22120	57,48480	62,56546	141,21198	64,7219	153,22210	124,6317	125,2679	197,10123	152,1235	123,54924	190,50755	88,49468	51,5737	87,14990	88,61812	119,17754	45,69896	63,63237	149,57308	23,44400	127,1948	179,63556	114,43312	146,77481	127,34406	163,77764	39,62692	177,1232	126,61875	157,31465	73,33635	83,37856	106,77141	145,20301	72,6724	115,39205	177,38916
44	37,57551	135,44157	167,3120	52,69592	177,69960	10,62476	78,55335	134,37759	123,78211	124,33062	13,78208	63,50910	69,39926	109,69813	199,35830	37,71634	136,33042	53,39857	124,22217	50,18122	114,47992	73,60054	196,34444	145,71512	10,76756	54,6168	11,11751	13,69445	3,65930	161,18030	146,8871	21,62947	105,12942	109,24169	58,28690	199,57002	24,38108	171,33818	34,75856	197,27952	61,69009	43,60549	27,15724	162,50012	56,47142	53,51624
45	172,61338	134,10293	1,78530	119,72729	10,76362	88,24382	36,2662	199,1401	132,64974	120,13546	198,907	189,9845	169,19115	183,42518	65,3716	71,16490	25,18547	39,1224	79,16281	70,78399	172,69545	134,58114	139,7922	32,2041	71,54630	19,49803	118,16456	11,36526	106,30781	79,33077	151,79899	6,56917	30,26393	51,2966	17,574	21,72945	158,53626	119,76977	67,54415	36,33973	54,6389	196,55898	16,10378	147,39646	189,1183	141,65424
46	21,75433	117,20551	125,39398	29,13666	48,7967	22,37989	65,45721	94,18913	197,56818	167,57436	61,59810	179,21128	124,41096	35,9272	13,78442	117,45916	181,34111	127,51815	58,43611	195,43871	82,53736	151,19986	91,38800	145,18863	191,8127	7,24718	5,32355	167,67678	131,25627	174,70219	168,62483	107,46765	28,33079	32,76513	200,55666	15,48742	105,40606	83,71268	143,29038	17,53270	64,51324	144,22290	142,34823	11,51485	129,24676	72,40588
47	22,38699	110,5272	197,1763	50,28845	22,21249	103,52941	142,1308	85,58020	52,962	166,25331	72,30076	15,49584	102,2377	199,22948	40,40705	66,3643	95,19562	159,30223	85,27748	22,28763	86,60751	74,42660	6,39730	68,47200	90,69805	29,4684	25,65678	159,77897	13,4892	100,48376	180,1840	91,31316	35,70496	179,52225	184,16821	155,480	57,8524	130,51440	35,52726	88,53554	71,67638	136,38693	30,7399	154,71948	166,55580	163,67331
48	158,58132	37,66643	178,53257	56,80290	153,59584	67,20425	153,74314	81,58326	21,29405	197,19831	191,59439	133,24504	171,5318	135,141	133,74650	184,40293	30,73042	76,17959	77,59970	141,14478	188,59616	135,17846	174,59684	135,32636	11,80796	162,1817	22,8182	183,23080	185,37186	54,64883	19,51284	147,74026	148,38417	62,38996	195,9150	85,24714	80,24357	77,46139	144,18680	50,56128	139,45153	123,43523	162,38805	99,36446	120,5898	121,71229
49	86,71860	184,80612	63,41649	170,39783	70,65525	65,4628	126,77989	56,45023	84,45874	134,5939	158,77398	13,16039	48,45534	191,3424	130,75401	47,71411	143,80740	25,14079	130,46914	60,25441	36,59061	131,3422	32,31494	184,27069	45,76592	29,21549	31,70134	99,41996	179,42820	51,43721	45,15568	57,14374	40,35673	86,58720	127,37921	138,39554	92,80947	49,41284	122,61293	84,65495	107,48969	28,76670	141,55391	135,47779	52,8853	174,68126
50	95,38491	159,74574	158,20748	35,71155	116,34091	115,9439	100,8861	153,2158	75,55942	49,75889	143,51984	145,11559	176,66887	78,74914	85,49954	3,76523	42,38310	101,54444	112,3628	177,46329	107,52526	78,20617	101,55224	106,19953	116,15859	121,76214	65,71991	147,44114	133,43494	88,80567	183,42006	26,58481	43,63662	77,8480	169,1470	198,7217	25,20817	191,41643	94,64020	123,53176	130,62690	120,26098	141,53363	46,1184	6,41605	165,58632
51	136,70886	79,47593	67,43463	90,31802	40,72025	77,1080	122,42452	186,22335	196,38315	5,26320	144,76974	88,46697	14,46247	29,42892	171,75709	65,63533	77,74567	123,4283	112,8847	130,56411	139,32317	107,44926	154,34858	147,27410	3,20874	99,12820	182,4295	187,55443	51,11322	11,53775	43,48050	194,62302	16,24305	98,62922	40,72454	156,9182	135,10817	92,8448	158,27192	51,30297	188,41314	91,3795	77,60047	121,30408	27,66422	168,58007
52	68,42239	172,65816	170,38494	135,48371	89,38044	113,29012	95,72468	13,1223	124,3633	124,37580	2,4535	4,20199	28,24947	154,68940	11,50856	164,41964	131,69057	147,66164	62,51295	118,26203	24,2420	6,36801	145,21401	91,79755	136,48712	30,75999	119,55113	199,45617	20,37080	74,57204	126,24336	74,74428	72,32550	128,34287	124,46237	34,64380	51,3603	8,25108	184,75331	48,43341	167,67986	116,63514	169,51069	186,62294	7,57025	128,308
53	96,54071	197,5652	15,53559	93,2239	149,64767	175,12188	186,64398	171,31438	75,10262	38,80635	141,68351	6,15209	45,50478	194,56952	93,72081	97,47485	131,54317	110,36828	4,65473	190,64847	55,72191	125,33243	124,15133	58,77301	32,12411	113,76866	165,57908	151,45440	123,12856	108,30033	149,19210	188,62105	170,28600	188,47992	22,1517	97,6734	170,48164	59,45605	135,74762	131,67639	142,2566	146,14588	86,10221	133,28329	84,69043	140,51431
54	39,21719	13,14033	22,25031	191,79404	78,43085	195,17965	199,30022	181,21096	192,12016	126,39304	147,23847	49,66067	140,40343	126,10806	30,12912	87,11308	196,70274	6,71437	61,1695	31,4000	12,19484	95,63226	26,65289	96,53071	137,40188	134,52031	195,52769	153,2678	94,43647	66,894	126,31840	178,15892	14,68184	26,29636	138,32213	137,63368	132,47725	128,31870	181,48304	43,66918	109,75409	57,18296	158,67629	118,29237	2,69423	139,64799
55	175,19892	63,70391	12,70482	34,7819	195,32949	3,37005	176,55726	171,25768	20,49397	80,46499	81,63598	86,75969	161,46127	32,49067	134,58871	53,6867	143,19531	39,54240	135,13757	21,80028	64,25047	39,41621	85,52405	17,29345	10,74485	138,67311	65,8398	178,66340	164,24652	40,50470	50,65913	170,46570	129,52836	190,854	105,33535	127,3892	178,44806	49,49346	34,36800	175,16170	160,24044	33,74745	109,10705	109,3412	2,32365	120,18215
56	88,77011	68,23543	53,55413	127,79363	41,15765	174,31223	172,71381	82,39771	167,15953	109,53556	170,78143	135,73946	188,61228	33,16101	69,41652	46,27137	59,54597	119,36385	137,74781	144,21511	111,13487	146,9534	75,52044	5,42346	36,31550	124,74692	103,57801	119,58100	162,45808	165,59863	102,63438	107,13406	159,21570	10,70508	8,1857	190,79197	87,3252	92,63316	134,59107	8,62855	180,18752	198,40766	63,2618	132,53259	94,23224	144,70391
57	137,51931	154,56906	195,17456	130,57625	41,61702	175,37931	117,79299	94,69609	196,24215	98,73400	97,29529	116,63033	191,58225	176,53495	154,17602	55,64652	87,55257	153,32827	81,8416	162,3890	163,59487	50,62596	113,4666	110,68862	194,27867	38,12810	189,6527	147,9700	87,20083	41,78789	10,38685	43,48995	26,1528	5,70690	109,6756	101,40557	73,65322	158,4764	102,32091	118,64422	161,16393	118,36157	169,7043	26,71277	131,45226	154,50112
58	43,30697	75,4382	15,254	30,74189	54,4641	104,34494	116,64093	22,48881	52,28137	83,5690	187,33569	18,1688	73,63587	32,26146	97,36137	58,34141	98,3930	53,14014	75,35754	199,21680	24,36592	49,54705	12,65266	1,71929	127,24090	149,25042	185,42148	126,73413	42,22418	35,44418	192,13623	104,50694	6,3253	26,17309	80,19253	147,5001	171,73707	181,75361	47,25203	48,80061	21,28532	99,72058	44,20641	25,45678	79,78038	73,80437
59	4,42933	119,18763	21,34499	119,51539	27,51626	134,29885	9,458	141,32911	152,29445	158,56650	47,81070	189,28494	130,47946	128,27639	136,43908	143,28580	68,5756	6,59680	151,19579	5,44592	199,2306	76,69022	159,38759	50,74067	60,68734	11,50662	165,58991	136,20743	175,71582	176,60393	151,41867	23,61684	174,55971	48,36797	62,46815	127,45023	136,79276	17,15396	148,4485	122,4727	75,61039	136,76297	196,53341	93,3756	80,5898	120,24676
60	8,53456	148,32345	139,54903	188,71854	50,66767	12,45438	169,14966	109,70238	144,69616	186,53447	122,37774	89,31184	150,12821	81,63671	22,50342	64,77948	43,66786	177,39256	7,50145	55,8318	24,66555	93,80905	30,24774	149,3079	51,33244	135,24935	50,7853	52,74237	111,40473	163,25617	70,19479	154,7227	47,40685	86,73725	116,7188	153,16398	95,25421	24,22566	193,18286	130,54186	108,31491	118,45313	113,21604	76,50186	141,64458	182,20767
