63	128,78437	150,51127	199,5920	12,28134	33,74727	64,8175	170,20984	187,20771	158,48079	169,13009	134,5302	168,27415	55,73299	189,52368	92,74706	56,40353	102,23202
64	15,32945	109,75979	193,48152	50,36293	14,80056	50,24857	125,48505	60,66050	60,66175	22,10169	59,24158	49,35862	65,67942	25,54540	196,69079	117,1529	53,10073
65	56,23112	24,61201	49,38367	7,32499	49,43930	43,77595	68,79533	186,46566	83,63449	57,30206	82,7821	23,43613	55,11837	194,9342	32,66792	82,58559	52,49212
66	138,62410	31,41110	29,3452	166,47450	162,62740	187,35847	139,76813	28,15259	123,13873	167,43275	17,15614	143,60730	50,70225	45,58481	107,39869	94,19360	32,80968
67	106,42850	15,46530	60,66082	1,1910	95,283	107,51702	150,74887	148,54895	140,69001	140,75188	171,5460	48,65071	71,48609	36,52902	80,77669	89,50012	49,36954
68	3,34040	27,64911	198,55596	130,16479	178,70057	25,17975	174,19540	1,23028	4,71215	186,26265	26,58236	22,18353	36,67998	24,16983	60,31299	174,38218	80,75254
69	151,56830	25,64154	63,59571	166,33926	119,17067	83,58086	31,79457	160,73784	101,13072	23,7351	147,47295	137,21973	114,25426	38,36458	48,46705	43,53709	184,50673
70	137,36700	164,23449	165,56576	131,50152	104,54652	108,8737	91,9512	125,29960	185,8988	20,59042	99,40408	30,36495	168,62900	144,67005	96,51594	161,23187	59,50898
71	130,6440	68,25050	92,59680	126,44753	105,36992	33,48520	105,33457	82,33992	190,8839	185,39685	29,19676	108,4637	43,37806	161,32925	126,4096	35,861	146,589
72	85,57222	12,58530	125,28401	61,73025	24,5151	151,39037	147,50294	76,1073	98,13551	41,24121	150,60188	35,2772	143,10039	70,55914	16,29310	48,869	195,22478
73	140,17499	32,81136	95,80365	169,61922	108,22800	122,6918	17,27762	24,81062	161,34836	142,81141	89,14742	44,24470	45,27527	54,76119	150,52408	157,29492	55,20675
74	200,7441	29,8928	154,54002	133,15886	26,26778	186,8554	156,68560	33,43049	49,40811	151,63762	56,1480	125,8929	23,14516	171,40027	29,43342	7,39347	73,70217
75	116,33472	168,1647	69,44786	77,13392	196,6117	84,3336	95,39	152,36090	4,23722	180,11344	153,842	31,59487	175,35275	103,20780	54,38210	19,56213	121,53385
76	92,63804	71,71479	74,49518	74,34062	139,62765	109,58745	5,47185	54,35681	135,788	40,27653	47,2324	62,57712	2,61833	157,12429	175,63992	187,35168	140,39002
77	66,56889	95,29506	7,39800	165,51911	116,35875	87,23312	24,47941	196,3571	197,60078	71,8584	200,30563	125,80019	68,40672	27,59803	143,25250	145,48891	167,27995
78	30,12016	46,41044	174,4449	99,33062	194,22272	98,10906	96,38004	142,75354	105,76923	105,14030	54,3132	165,39898	44,47233	85,38653	16,52937	103,38650	47,26593
79	27,79155	157,52623	158,26451	129,6862	115,35234	92,40373	126,8801	77,44367	173,11301	28,58410	37,25205	144,52236	36,24267	103,39016	176,14714	129,62598	148,50189
80	136,44962	68,58920	134,60586	166,40440	137,24866	146,30919	13,56081	117,50792	67,13694	126,50079	142,5612	83,74900	37,60331	80,68977	44,39171	60,72639	159,51217
81	92,61586	127,11573	178,63576	18,15202	53,54899	62,5935	61,24841	132,6690	76,18514	3,73	63,48912	17,39153	199,1814	115,34483	125,14904	144,32333	170,46710
82	19,698	195,20338	43,34867	123,49279	175,72084	144,58196	55,1033	193,42923	51,50316	21,24160	160,10305	50,76790	143,53303	70,19532	77,16126	154,59644	178,65929
83	2,52657	113,13994	39,38015	12,55443	175,28466	190,66393	54,54001	63,36193	40,9076	77,11702	197,53295	53,20353	84,63756	79,68937	82,41476	124,10690	58,67091
84	134,53054	128,47459	95,36759	25,24223	102,58317	194,64397	161,70749	5,21372	184,54408	102,36976	147,57762	1,21636	118,10209	179,47854	131,1166	87,40945	185,74027
85	113,36194	61,29732	95,50910	10,27715	30,2401	81,74950	167,59532	90,14314	165,56937	3,8450	155,67694	159,19748	185,11392	76,24077	37,80185	83,155	152,55408
86	11,38740	191,78144	29,77422	122,1311	143,63966	169,68842	129,25174	6,23778	125,79748	195,51114	151,13795	124,3005	55,71037	138,34271	100,37803	102,57212	161,22258
87	105,59058	148,41799	138,54270	160,49198	91,37415	175,4457	186,73869	56,66679	45,55128	85,8570	169,17595	120,30907	127,34815	199,24854	8,60734	31,4383	200,24486
88	62,57885	90,13609	23,28050	2,34366	112,14841	113,62329	1,1625	164,66396	49,27728	112,953	29,8025	133,10499	65,36419	159,68478	155,57324	146,79196	41,33100
89	46,47820	13,4065	35,50252	101,9240	61,26440	99,510	89,4104	134,63535	6,9594	87,64561	39,23366	60,31973	110,2725	91,49801	117,75045	63,56283	18,48126
90	149,42584	137,27861	144,40486	109,7025	13,30594	136,18274	90,41975	191,80031	117,78227	145,40193	126,45739	78,36995	103,38023	23,9498	166,6178	131,15280	71,78947
91	165,5238	7,52348	48,7418	30,12303	64,70740	182,10642	154,20992	99,11649	183,21855	104,17228	157,37860	15,9396	182,39373	20,57559	54,40145	121,10084	13,50654
92	80,14341	164,48716	99,58214	110,67974	139,30352	53,51027	131,9548	88,66285	16,4268	112,65006	21,28709	185,29706	135,22371	167,7275	189,853	162,44712	141,48655
93	134,62403	4,22413	191,16539	142,18888	189,41806	34,2775	44,35173	103,72776	3,45088	33,63098	49,73510	152,56597	119,76577	118,54893	111,48215	180,26250	24,79958
94	187,69449	151,49748	196,29124	9,3103	53,79719	170,7638	19,27884	107,45428	156,28264	177,66186	48,2853	174,56355	188,59196	96,9617	21,78281	101,29453	180,77811
95	110,69803	108,30320	153,77391	66,34479	70,80643	137,36791	21,60001	31,4984	184,14845	72,30515	148,38126	40,29150	58,58838	18,6991	170,67108	87,13412	130,39970
96	112,26463	105,69223	67,52800	137,57533	44,18267	72,71922	179,17269	61,64586	171,11219	157,26751	78,23873	33,26788	140,7012	128,9972	190,39019	10,41988	128,20096
97	180,10372	162,79835	81,16864	73,23454	19,67610	75,25653	22,47839	167,21328	194,59876	46,34880	57,12993	167,11447	93,34867	48,60638	113,40352	97,18667	159,12927
98	28,26822	20,22605	20,414	21,49030	95,67784	8,74240	188,20722	113,7325	19,4987	67,62718	136,32510	173,33039	78,15619	131,1021	138,31835	6,18797	76,78998
99	84,52637	7,1217	30,60036	91,65629	63,45219	98,32314	86,9281	76,60535	15,71664	143,21848	112,49385	45,56887	33,38896	11,45272	1,53810	71,25975	187,58665
100	198,56123	175,898	71,67182	182,29385	43,55835	107,75080	127,2377	135,24213	169,17579	134,6037	185,62526	119,4084	141,38342	177,57699	4,19029	22,27085	42,57124
101	45,59186	182,76833	134,45431	158,78803	37,65311	195,40935	197,18043	93,24165	7,55998	74,26483	195,14941	81,3132	61,30755	115,57022	88,50685	13,15400	119,42550
102	40,67174	116,62033	155,35513	164,21548	88,72366	78,78808	125,7868	114,8472	93,37968	38,18854	61,76289	72,55363	150,27260	44,35622	181,31100	172,53000	39,56664
103	22,69893	180,14971	190,61577	150,52467	68,13824	43,66092	63,13623	45,47008	185,60221	5,13728	18,36152	187,47263	96,47037	16,65758	66,10364	90,45127	119,80245
104	68,11473	81,67825	44,16936	101,39460	84,50888	19,33321	117,65043	197,51869	14,42868	81,63747	181,59260	174,67819	46,80910	102,64974	59,54640	170,29543	121,15190
105	73,54768	28,26064	87,4036	31,1156	94,31616	163,77870	20,70958	139,27370	67,68480	89,20713	13,69067	108,30350	190,2290	15,66257	100,50986	108,4727	25,43101
106	145,10170	8,14803	30,50464	137,76879	182,47945	54,7471	169,7464	132,40844	92,66229	8,76567	138,61442	123,35674	156,353	39,50376	134,60678	189,57969	46,30531
107	2,30322	144,53433	175,30367	86,21719	120,13601	22,38179	180,51846	199,78406	147,6987	99,29200	95,36768	186,62367	174,12509	79,72667	91,21980	124,24403	37,80594
108	56,5538	20,22038	66,58641	147,58772	68,63001	20,10718	42,62304	157,56581	51,77885	166,57607	18,15639	87,16923	89,27774	46,38780	85,45068	133,15656	167,13109
109	50,40300	92,5626	145,3185	195,6939	78,49368	159,21228	30,40242	85,59984	110,70125	181,44262	25,25820	3,12483	92,79313	160,4725	8,8291	150,68982	135,10961
110	191,4724	147,60198	87,80747	185,11477	120,46986	15,41173	72,52032	35,74340	51,48087	115,69392	117,43542	141,22971	195,275	21,34746	55,50219	171,26973	36,18363
111	20,43270	36,55271	83,1630	138,19150	120,11424	14,57869	39,41657	53,5454	74,78749	176,38602	59,80030	91,50869	115,11783	65,66542	120,5341	63,61561	170,12500
112	130,79367	62,52723	126,27499	35,18561	26,15949	80,38495	28,40022	166,18387	37,52953	155,50682	31,38850	93,72198	198,47355	23,2419	132,27346	23,30275	191,25281
113	155,35984	135,59840	115,74419	130,36296	197,42498	28,70640	14,71468	155,28069	161,57088	33,22807	121,1181	179,55456	96,27927	180,53160	148,66674	9,51669	176,41614
114	90,33477	128,47841	117,65539	121,18780	108,1551	86,11718	2,80554	132,527	46,29032	50,57915	143,6623	25,12687	125,66675	31,44172	65,8342	199,15256	67,13225
115	171,43484	99,46572	93,39193	146,6387	48,73174	180,13688	22,60204	31,74229	14,41368	130,26832	131,18060	85,49341	181,79673	128,15220	69,71910	8,63483	147,49315
116	3,3239	53,77521	109,62063	40,37663	74,79531	149,48080	22,71575	130,40508	86,6115	72,7948	109,14907	134,35426	38,41342	70,32890	127,127	87,45551	26,31682
117	200,64053	93,19918	18,41316	113,63282	64,40909	39,73404	143,9126	86,40630	164,29362	167,7944	99,6331	193,12049	2,12022	4,14480	29,17691	115,60595	113,27092
118	134,68682	40,3653	127,77	114,56954	116,18737	37,54952	170,18446	80,46521	200,11504	114,63172	87,76429	141,5953	88,50586	123,77016	32,28894	2,6595	45,25964
119	133,31654	28,607	111,18977	186,49817	17,57474	167,39566	100,64297	177,53114	57,9009	98,11228	155,15551	12,68064	168,80504	147,58496	70,78111	188,41160	43,41601
120	137,32396	184,65485	23,37765	10,13343	30,22416	174,62311	197,10182	35,34562	46,12579	164,31707	74,25518	13,77719	185,98	167,39115	65,80804	116,29131	143,8104
121	65,30538	85,81097	67,72381	29,15661	21,57708	188,12808	78,35458	160,51569	154,50592	34,40382	22,12899	59,50475	157,13316	87,6431	171,6618	80,72357	53,30950
122	132,31865	133,36942	82,5611	193,34922	44,34993	144,1747	12,62605	1,37390	81,14983	96,15305	111,48747	79,33400	165,18677	151,44000	155,9922	72,57895	5,39666
123	41,75744	161,45217	94,53940	83,47986	165,73336	114,52369	189,57701	143,14226	85,74472	81,23345	44,7268	50,56051	14,19500	56,60025	36,37366	63,33066	4,19298
124	67,35142	179,81120	176,19182	145,1126	177,53362	112,73758	69,24059	78,68736	94,4799	10,30975	191,66257	26,22921	14,23533	100,30848	60,28628	170,68619	159,1206
125	30,61172	87,46624	84,15040	94,51595	96,69801	9,7863	35,40366	10,37690	182,60410	73,11224	159,6896	54,19980	4,42545	74,76995	168,51331	11,54558	189,10530
126	193,65264	178,20189	194,21294	175,59081	154,15293	186,211	197,52630	167,44299	33,23917	121,4518	101,48295	80,20258	86,4320	135,22588	118,39744	97,70440	95,80995
127	185,1231	60,32965	184,11492	104,28023	8,34735	42,68824	32,5734	46,37523	43,5060	163,60961	49,5793	172,54629	107,70422	142,74210	19,34244	143,27649	11,18219
128	1,60294	92,51921	45,54133	106,57538	95,21103	190,67123	145,7994	22,61828	30,10528	193,26304	64,16978	52,1263	83,21339	164,36061	128,8942	7,76603	179,54132
129	105,77642	45,24182	134,17548	83,27536	92,42408	131,19597	33,57899	65,56120	89,9412	89,63656	133,57831	32,41973	30,16896	48,22386	142,37463	188,30954	130,73966
130	58,40671	59,66056	193,50706	22,67161	151,16288	2,75302	24,10313	107,17159	164,23374	187,61514	124,10272	143,68683	82,16646	61,71723	100,25765	83,69035	13,8181
131	189,46973	168,17362	11,14935	123,54932	91,30320	101,44534	137,32976	171,68917	127,5172	28,51223	151,76046	87,37781	44,46173	52,77509	191,21337	200,2957	47,54934
132	99,64699	152,50686	24,9150	28,58601	58,8169	118,74453	76,21633	89,45687	30,4919	124,52397	93,17151	166,64714	117,19221	165,35148	181,52626	63,45109	49,69985
133	139,40587	74,60707	57,55831	144,26684	18,12153	60,38631	85,31103	45,36846	127,63799	28,20615	99,52129	83,70375	33,59457	93,5707	76,59006	75,14594	168,78995
134	6,44101	17,49002	146,9010	1,70561	173,77181	51,32727	70,44282	47,70044	67,80727	67,49844	129,20443	99,78105	16,62331	136,54006	58,47274	130,40247	2,46847
135	157,46445	88,17593	73,52	123,76772	187,34672	50,33973	172,18851	171,56639	177,54764	121,49896	28,14751	16,8968	145,28603	152,81180	99,3241	37,13131	182,18246
136	18,35241	127,12334	17,78804	155,68553	168,58151	96,29349	137,49141	125,42135	72,38751	33,80231	188,62858	199,14206	83,34994	82,47736	74,74084	37,21549	111,49252
137	195,61189	120,45670	84,8118	33,65014	58,19193	53,79942	82,61308	53,73033	179,66346	85,63843	148,15078	114,79804	8,9641	73,79126	180,78721	39,38657	183,2543
138	19,78425	44,63456	23,80587	119,48027	1,77018	195,4020	95,13327	74,35273	93,19182	16,16547	77,47904	151,64755	69,5543	145,64885	28,8510	9,30895	115,51917
139	155,66908	15,12531	47,59760	190,26169	77,57028	41,14849	77,46001	157,77593	46,61311	43,72518	113,14027	199,14428	17,20221	14,43120	60,51170	53,80796	51,81159
140	83,53186	140,17524	154,5186	199,23525	64,70716	198,8622	61,68476	66,38782	196,77281	144,53194	89,3254	117,13401	171,59431	110,14868	38,58933	79,15268	120,72612
141	107,23990	165,8940	17,1694	97,7576	6,19228	145,53947	190,81073	155,74047	177,12477	172,27390	133,42917	197,12083	19,37942	187,75349	25,13662	108,71635	41,29264
142	103,46644	157,1248	76,75232	101,74964	99,10098	7,59733	76,45741	188,28880	95,31044	82,41751	40,9759	33,47886	141,57501	195,62950	70,3327	191,43847	20,43962
143	151,50796	99,5674	140,18479	199,35026	83,70192	92,49054	130,5117	105,52301	89,72801	71,20938	185,72409	195,45676	162,5688	132,36913	44,50532	60,73278	171,38259
144	91,42852	63,75826	23,29804	91,18620	75,30049	16,63011	10,29577	163,66870	22,45597	107,50659	169,35450	104,63143	87,1166	160,56680	61,45278	190,38615	190,78086
145	149,80586	94,40863	134,77163	143,50650	87,31190	58,9769	75,68347	43,8982	55,33700	135,50094	177,31579	71,44951	20,27548	1,37231	38,39669	137,75933	91,7306
146	3,32996	200,20345	11,29258	81,65545	91,7274	97,66486	70,19397	71,72971	142,9113	50,67404	12,5840	83,17749	195,40629	129,53511	182,31743	45,60368	8,45835
147	28,70564	63,35701	46,70815	118,56838	149,64505	177,3132	107,70261	191,49870	28,66350	154,60512	106,16602	22,22481	135,66890	122,44975	61,55723	42,44690	105,50411
148	76,1479	151,9273	188,50661	155,19185	99,8185	108,144	110,79807	126,19535	136,22738	184,31882	96,24571	181,64392	155,49476	77,34247	45,54264	51,44931	181,24959
149	121,73401	153,1197	49,29248	121,51264	78,37010	35,7475	190,51534	61,77912	42,33951	124,37658	175,31821	6,76478	195,54778	122,74599	42,34914	152,16526	181,16456
150	179,80001	188,38636	15,42376	77,63746	85,63364	70,75371	121,16438	120,35831	93,2412	73,31762	140,333	168,76370	166,70722	185,62644	71,18713	127,13715	177,4105
151	35,14887	91,26742	62,80366	152,7890	7,50515	135,42665	189,6454	121,54921	19,24473	143,56335	32,35174	74,2180	3,16340	26,61666	129,39794	101,57306	70,60332
152	116,4033	151,35722	10,22162	125,52398	99,72245	119,70190	86,46517	147,60134	122,6113	34,14222	13,65120	119,30209	174,9217	151,42815	109,17733	122,6201	102,7323
153	9,73752	193,74391	171,72792	94,5042	67,65810	25,55939	45,34965	107,69029	140,15062	112,75245	21,13550	124,54928	132,10895	73,53573	154,31730	104,24351	136,2687
154	129,12022	122,74920	127,36870	97,61705	52,13248	158,11659	60,9173	161,10525	85,18130	36,18145	193,75915	110,48358	31,37934	150,21184	96,37002	120,23583	37,45904
155	146,15561	186,32849	187,43137	175,70708	124,18270	152,21878	58,54557	66,57936	167,78402	28,9623	191,47230	150,78080	50,78050	12,14939	54,57447	124,17633	102,35985
156	128,31391	171,67453	23,78353	177,52923	194,30828	77,1968	32,34865	131,44240	167,55319	190,33247	38,77067	174,39220	170,12252	129,72003	95,53297	181,13378	170,8391
157	133,34272	160,18697	43,64183	100,71307	59,77695	141,44962	106,15258	82,27295	14,4511	45,80963	162,77976	95,75869	9,78431	123,67056	118,46449	96,13400	77,49189
158	35,24280	27,43845	131,62320	125,39578	40,22795	134,44940	26,43521	164,40503	128,21787	52,53239	116,66602	139,37415	29,79129	102,3779	126,40655	200,15158	105,39344
159	80,5475	123,77460	7,51050	12,1290	53,76203	25,69292	29,55022	65,41289	180,75414	160,6441	98,32353	175,58154	55,64355	38,45024	106,25019	136,12299	6,66478
160	172,58537	95,68679	59,18041	57,29507	102,73296	8,55927	109,58953	147,60637	13,4653	180,862	27,10499	53,8626	126,51846	159,73228	97,57793	200,45185	126,5234
161	167,19036	175,76991	81,59001	114,10583	163,41427	66,14755	170,36258	147,54273	9,61952	138,56899	176,46005	37,41625	17,61309	16,52212	154,80630	38,57383	5,48867
