27	10,1092	44,1855	50,539	111,1583	92,1314	86,648	166,610	178,648	200,1233	53,399	70,859	113,1771
28	197,742	186,1616	121,76	76,710	186,593	122,871	9,1647	17,1478	166,635	13,905	155,1012	146,952
29	171,559	155,788	9,1476	158,943	95,83	26,547	77,511	164,1591	141,991	121,780	25,370	156,1217
30	32,731	133,141	119,886	33,1842	3,126	77,406	79,1672	10,106	162,1106	39,1242	35,657	94,1589
31	132,883	69,434	70,101	48,1357	168,1194	129,60	108,125	105,889	65,500	110,1355	72,516	79,1018
32	126,1550	14,1062	32,88	196,1332	103,486	72,1134	99,681	24,1030	83,199	116,306	66,38	49,1249
33	149,279	161,642	76,1493	155,1087	57,1358	6,799	59,177	47,731	112,596	150,1086	155,635	123,735
34	26,1757	147,5	180,1498	125,592	188,1037	150,1650	73,548	110,717	113,452	157,1143	153,1654	33,1719
35	130,1100	145,1022	62,909	105,368	64,532	75,1831	20,802	125,1800	130,624	126,1041	161,692	171,1499
36	102,488	61,1761	3,449	61,710	144,24	1,967	80,742	101,1330	89,120	40,974	111,1325	114,472
37	50,291	185,1408	155,1447	34,1590	122,984	7,889	54,1336	106,540	101,236	185,812	66,323	116,328
38	177,754	13,1727	187,1851	76,1012	184,1411	62,154	131,862	185,478	57,535	4,105	12,239	113,1350
39	102,215	121,97	137,1795	85,529	104,1335	83,1590	130,628	159,804	80,887	133,805	199,1768	83,205
40	147,551	26,494	179,805	137,75	161,1698	166,1280	128,59	74,82	73,949	45,711	200,189	194,701
41	25,1465	106,161	1,542	66,1584	105,969	141,313	174,109	143,771	23,404	18,1061	103,152	132,1575
42	37,1846	21,1193	63,531	7,698	17,849	139,453	161,1519	189,395	5,277	149,599	11,388	48,1694
43	111,1859	51,750	67,959	190,1577	24,754	114,771	47,982	51,919	10,181	176,31	165,924	91,84
44	115,1268	194,223	25,837	82,865	143,1491	76,1629	200,1737	176,416	193,1319	148,892	93,155	114,269
45	31,122	150,1684	149,1054	111,167	114,66	96,711	100,1211	55,1716	174,505	33,1646	11,1531	111,577
46	159,1814	108,253	136,701	13,602	143,1379	13,346	119,640	151,994	22,704	171,595	179,1682	128,290
47	74,1212	28,1676	180,901	23,935	47,488	42,438	5,1348	174,1276	37,301	159,1020	130,1114	90,601
48	146,1211	188,132	47,842	12,1648	132,1064	80,1134	142,385	174,1392	186,1027	73,1458	188,516	95,915
49	62,1409	187,858	17,1466	63,995	185,1050	178,691	150,142	81,386	168,1375	67,546	117,1609	200,249
50	67,1552	180,1760	28,692	58,1161	37,939	149,435	14,1636	18,649	49,1543	124,1505	25,526	63,1766
51	196,60	117,287	136,1399	191,484	46,304	65,184	20,908	195,6	48,124	77,1313	162,678	138,687
52	21,444	136,984	195,1451	36,1751	76,1148	1,1012	67,560	130,455	27,1010	157,1537	136,1208	44,347
53	29,134	111,826	69,415	94,556	84,359	91,348	165,1470	126,1627	118,1160	112,1684	85,528	77,400
54	2,1055	93,1252	151,768	41,626	193,943	191,220	57,941	124,1613	79,287	61,1434	45,1232	190,803
55	13,1401	97,1283	22,1169	144,811	141,1011	56,917	190,74	37,1569	60,693	53,546	80,699	161,1202
56	58,1865	42,107	127,1551	106,933	142,846	135,1563	181,1361	70,1706	54,317	48,1819	134,75	4,1745
57	57,170	191,152	9,341	41,476	179,835	115,593	147,124	76,1509	1,470	71,21	16,1480	73,395
58	53,862	93,1151	124,476	117,44	120,379	200,190	23,167	128,403	180,555	108,1355	174,1013	21,574
59	43,78	10,738	98,708	126,497	186,1772	112,636	13,717	163,1086	172,1247	195,450	79,1415	59,1172
60	167,1795	49,1327	153,153	19,553	173,1537	82,859	86,925	44,251	149,1452	83,1837	67,1306	179,1552
61	28,1729	78,1765	113,764	133,343	137,1086	155,153	2,1866	65,388	21,841	76,1644	47,1233	196,585
62	99,144	78,1426	183,1047	65,531	9,1307	87,305	128,894	52,788	18,399	44,723	90,346	166,785
63	28,688	162,532	66,1393	151,390	191,843	135,1015	10,1851	181,1556	80,905	19,1619	74,477	67,1368
64	84,23	31,288	97,1648	37,634	190,388	80,710	70,1381	75,1132	186,1060	64,224	26,1433	139,453
65	183,565	143,851	50,734	99,948	157,958	196,300	97,423	111,1332	163,1830	199,426	9,790	61,1396
66	178,1830	129,533	100,1261	20,1298	20,1388	62,760	92,1315	131,695	52,731	54,868	71,1016	107,1319
67	18,782	67,828	161,1172	144,323	139,1478	74,87	53,474	35,1510	138,1184	63,1373	169,1286	184,518
68	39,869	31,753	42,1183	199,1489	23,1690	20,1850	9,1419	29,1568	86,667	4,328	14,327	195,802
69	13,1665	45,381	108,1717	1,735	25,36	65,1800	75,1751	24,1533	155,19	148,1330	101,1657	39,1710
70	114,446	157,1784	118,684	163,731	101,1544	104,1581	161,1805	27,915	54,589	121,746	142,793	5,56
71	89,1372	49,1581	130,1142	60,212	105,1013	27,829	127,235	78,1203	22,811	23,1382	156,1564	133,1150
72	155,1771	179,238	17,1656	21,34	12,958	8,1090	13,1324	63,1651	45,1809	181,206	195,211	69,658
73	58,93	197,825	133,1146	194,577	2,454	37,1107	165,1199	60,1326	29,1704	53,823	61,333	24,326
74	88,958	136,1230	73,1330	173,648	182,283	64,130	69,1350	16,487	64,749	140,1654	18,242	4,1741
75	73,1715	60,1264	148,582	70,1812	9,226	23,242	193,630	148,1635	196,89	168,265	192,139	68,599
76	25,1618	110,867	18,1631	150,1843	93,608	96,1511	1,1140	75,591	157,1863	57,650	168,919	105,651
77	163,410	169,245	192,1583	132,488	190,960	8,711	89,1257	78,1177	95,476	2,165	119,456	151,1599
78	63,1753	61,1074	78,443	187,1422	174,302	147,726	142,1183	20,1495	77,1058	149,1691	154,1617	25,939
79	33,1320	121,1686	130,1199	178,465	81,1177	138,1823	163,635	90,718	120,1442	66,1600	145,222	42,1078
80	63,420	59,1041	11,1108	178,628	131,9	156,1104	83,1055	118,502	30,1270	23,914	162,1213	102,445
81	47,1698	141,14	108,876	4,761	83,1451	97,1663	85,1392	196,1748	193,1694	61,1360	194,1029	168,1544
82	119,1518	126,300	192,761	115,1619	39,1616	156,1839	156,1578	198,606	138,1236	12,62	175,1111	164,1844
83	132,895	23,534	151,27	48,474	176,1686	162,151	90,1305	11,1641	74,1256	79,69	143,752	1,409
84	84,1063	165,869	138,1746	95,1659	60,1200	48,1697	61,364	175,1233	36,743	182,1558	127,335	109,1352
85	131,239	200,1389	198,1335	86,762	191,1014	140,244	83,1112	137,508	180,1217	178,249	41,1421	18,1585
86	183,157	84,1394	59,1163	15,1193	106,1267	3,821	28,799	42,864	24,1686	93,609	4,1835	84,1841
87	116,1641	112,44	71,9	115,99	135,1069	152,750	185,329	84,155	19,33	80,1688	105,1047	29,1401
88	160,1511	184,1092	139,1047	69,1119	82,1048	111,654	69,895	121,1233	110,837	16,1151	85,758	102,933
89	158,718	55,384	14,1676	113,567	136,1853	124,241	163,1533	91,984	12,23	184,506	61,1801	175,740
90	51,1422	65,925	111,1149	179,1868	29,1160	142,945	128,487	176,262	34,1422	13,212	20,1011	110,41
91	164,398	155,1308	86,124	53,1138	2,1857	109,60	12,1734	192,322	143,1176	30,458	70,1425	72,73
92	106,157	66,1273	195,437	40,1862	112,711	153,864	52,1003	118,629	76,1689	63,1591	74,1110	110,172
93	82,960	80,392	1,482	174,1556	53,1239	21,1176	17,1838	174,231	102,258	135,1478	93,1072	147,1063
94	160,1744	175,1247	121,1744	51,1527	6,587	165,1567	187,983	76,298	177,1750	90,1379	100,1482	47,1401
95	191,1611	129,1440	37,1797	183,897	35,872	86,556	150,1800	146,582	17,1081	168,1124	33,1695	14,351
96	32,1735	152,543	159,186	112,177	183,1609	147,1815	44,1199	165,211	135,52	63,1505	189,83	88,1003
97	200,302	41,375	147,813	87,675	82,1478	81,1765	104,1839	74,1627	23,1546	185,1725	97,1534	152,459
98	65,375	187,967	45,507	132,85	106,124	180,217	40,439	54,1395	33,1492	198,1009	189,877	80,1156
99	173,1	91,882	29,1117	84,422	96,1158	4,254	121,699	93,272	107,308	12,1780	111,1796	183,1265
100	19,1713	185,444	80,151	70,1533	135,381	127,207	182,531	145,335	40,1189	164,338	1,645	89,1316
101	53,290	10,1495	123,1324	16,1139	148,1036	188,1056	86,1158	80,1094	142,1168	153,1323	4,759	52,976
102	56,428	139,8	23,402	78,927	62,1492	163,1338	197,1166	6,1213	75,1475	188,1660	14,742	161,1779
103	167,1402	77,523	49,626	28,1296	126,1820	191,505	11,1099	121,795	179,95	75,384	23,1656	28,972
104	74,1815	79,1632	50,1185	20,380	151,1786	146,824	137,336	178,1032	41,245	88,612	70,1095	179,1298
105	186,1830	58,1252	35,2	135,1838	23,742	25,863	43,1098	128,1575	12,632	18,99	63,1628	162,1321
106	13,889	76,685	13,1626	159,1066	23,1387	57,1369	187,880	152,481	94,738	115,814	63,356	52,1288
107	85,880	183,1062	119,1865	167,96	166,1461	168,1055	145,783	145,760	38,699	148,728	191,882	26,1010
108	13,1087	27,780	84,237	50,1746	22,966	79,1082	156,428	149,591	97,297	173,551	27,1759	106,1098
109	79,461	198,72	155,1012	179,752	194,855	155,1014	12,266	3,133	92,736	146,902	44,372	14,1462
110	110,289	140,646	200,804	194,613	177,446	32,1280	75,787	172,1032	163,552	5,532	98,1608	77,977
111	77,1721	57,1869	131,1712	46,1802	133,1140	177,915	200,1815	157,1430	37,1737	88,400	183,1278	38,1194
112	18,1492	95,1764	30,1779	16,269	108,915	90,1693	17,832	16,1714	151,1610	185,57	7,957	48,1322
113	65,488	35,96	153,993	109,1159	192,962	81,1539	103,1148	57,728	137,726	186,266	146,130	57,23
114	37,244	156,278	26,1042	61,1105	140,962	14,1093	42,1574	153,1272	36,1567	72,719	33,1488	67,1589
115	104,63	78,1089	88,1469	185,1841	183,1060	55,96	31,1038	21,677	147,1125	67,360	161,1411	105,1125
116	60,145	97,420	101,1166	78,953	143,1384	72,460	154,720	89,1217	101,576	151,828	71,765	145,1037
117	120,829	4,197	18,173	2,1047	196,1296	49,102	151,1764	40,760	36,925	49,1722	30,269	177,1521
118	105,1170	150,568	55,434	90,225	176,1258	102,162	62,1654	9,1687	163,1587	42,1258	29,181	155,1743
119	18,1517	21,394	23,538	85,928	162,1052	89,951	2,321	87,1564	53,1042	22,214	188,188	170,613
120	31,1321	63,1803	170,433	25,656	163,536	7,1047	160,793	65,1097	83,669	129,1175	180,474	155,33
121	62,350	64,882	71,381	79,700	40,687	19,536	109,33	31,1328	127,1488	162,65	33,834	84,1769
122	101,1351	36,629	100,1545	178,1538	160,996	189,931	94,1687	90,183	90,425	185,176	171,1398	133,1394
123	65,1525	129,88	179,1804	48,1591	30,489	156,340	188,1426	2,1849	12,810	161,1798	73,455	166,882
124	82,1061	30,1552	94,1704	97,911	91,758	115,841	152,13	136,1652	195,1876	105,1182	198,1241	36,666
125	149,99	151,485	175,919	37,499	37,153	177,1679	97,954	44,410	54,279	92,91	98,1542	7,327
126	107,1205	12,1833	106,245	185,468	92,886	72,1056	15,1628	6,396	27,1097	45,258	57,148	156,491
127	61,1034	197,291	68,203	82,1088	171,341	26,938	85,1473	175,39	95,53	19,1732	87,1443	129,1580
128	42,1276	21,1449	168,1095	53,462	48,328	46,1579	153,645	79,1583	49,1188	143,1485	63,1618	179,586
129	6,232	173,1346	12,1198	95,1334	38,1120	142,1310	17,1035	156,523	57,813	48,803	82,1658	42,643
130	172,1754	163,833	185,1661	91,578	136,271	195,24	37,319	180,624	131,1396	61,1000	6,1716	189,898
131	2,866	5,1792	21,1639	7,1624	40,1430	140,984	8,916	160,39	79,1813	31,284	25,1287	155,1545
132	49,1816	144,510	48,631	172,13	187,1815	146,1786	44,407	199,406	66,64	157,37	67,1211	162,264
133	176,1168	113,1056	103,1515	39,271	134,1861	142,974	18,1719	58,1096	25,1253	54,95	118,136	128,1208
134	52,1490	126,230	113,706	105,1408	46,601	172,1838	166,1305	133,402	23,1178	36,852	176,8	27,1033
135	59,1561	153,310	77,1335	178,1403	168,590	191,835	25,1560	99,445	35,1086	81,806	21,691	164,273
136	35,219	174,1787	164,876	96,578	105,371	94,120	51,1212	78,1868	127,470	199,476	184,632	55,12
137	155,1086	86,1638	43,1778	62,510	200,1401	177,247	167,348	190,999	114,1812	110,1610	193,461	136,663
138	59,1663	139,182	161,268	19,152	159,429	112,246	141,1510	121,1832	107,939	101,1682	124,712	31,858
139	75,1335	4,421	48,1547	194,646	34,14	82,886	194,1422	165,930	49,22	102,1340	49,1490	51,1777
140	188,1408	82,825	173,1851	5,338	41,1326	98,653	199,1579	191,550	139,765	60,16	100,365	75,1684
141	24,860	199,503	182,492	192,1072	102,1718	148,1631	43,631	95,663	117,180	120,879	60,1512	148,1302
142	71,1833	135,946	81,527	111,691	137,302	177,1857	164,1331	109,1436	63,103	118,468	142,1798	156,1271
143	65,1482	175,1795	126,1427	103,1184	87,1582	118,109	14,509	36,1575	48,548	5,252	103,1826	114,94
144	50,1078	163,1820	31,796	186,1546	108,557	10,1404	170,1003	138,1101	38,1718	22,574	174,856	166,445
145	80,1749	194,1189	83,1847	154,234	173,1864	181,1039	152,1688	134,997	38,1205	58,1530	172,656	113,705
146	7,1531	49,1542	177,1140	111,1499	139,1717	198,862	74,1318	193,1055	166,811	38,567	187,1531	51,1846
147	151,981	4,275	142,1171	144,1122	184,1166	193,1386	42,671	107,1027	65,713	89,123	15,846	78,1838
148	22,1054	146,45	149,1392	71,34	26,1516	129,929	32,1111	114,1227	10,327	15,25	39,1098	85,303
149	141,1547	11,198	104,322	6,423	184,611	42,285	56,1525	23,302	135,42	94,303	127,427	110,18
150	107,1222	158,903	80,1124	173,1067	128,27	87,430	49,1296	26,258	11,1286	200,69	101,101	107,1170
151	142,1638	188,1093	166,911	4,45	125,1675	198,775	160,1844	56,713	195,498	96,1265	192,399	71,1019
152	76,248	69,639	165,880	180,78	110,705	134,1694	170,565	50,830	48,1003	64,67	41,1346	85,170
153	150,1588	69,1811	167,749	17,1042	122,1027	153,1455	20,199	57,630	119,1555	164,1107	28,393	156,55
154	183,987	86,996	95,827	113,1707	97,1649	73,1594	92,395	140,684	89,969	111,1026	106,396	52,455
155	46,120	53,290	134,1690	104,280	122,313	141,1695	29,837	186,1443	113,1395	8,4	147,408	37,1500
156	10,1847	17,1094	23,964	147,402	183,962	175,734	19,581	45,97	4,1017	158,145	133,182	195,663
157	146,1694	152,662	147,1057	104,752	116,1156	191,1699	81,753	193,957	137,1181	108,926	108,243	118,532
158	147,441	100,1250	17,489	91,529	36,548	66,567	93,1565	52,1463	198,484	147,979	129,781	106,584
159	175,1573	125,1225	117,641	24,280	45,966	113,1089	196,1293	33,906	43,1486	22,32	142,12	113,256
160	120,1732	46,1159	171,752	192,168	54,556	85,170	63,809	71,1239	191,1322	104,1061	73,1205	105,307
161	21,1583	74,1198	111,1386	6,1830	194,1151	145,25	3,1637	196,929	41,1622	78,1516	127,1586	41,1488
162	17,1166	72,983	77,1783	199,982	181,832	119,798	15,1173	18,273	53,1038	79,930	26,769	170,1435
163	72,131	117,453	104,840	40,1069	119,971	97,636	172,1150	155,1693	186,1691	53,282	165,1417	24,184
164	39,750	149,1270	187,314	65,1735	131,1071	151,429	159,1862	71,1513	52,611	20,135	197,736	139,290
165	136,1166	195,626	138,978	77,1045	159,1685	86,55	153,1602	92,273	51,1570	24,1387	73,19	32,1082
166	47,258	79,206	34,225	27,1812	92,1500	179,1436	3,318	147,479	151,1692	107,1758	119,1308	166,452
167	49,1512	59,1510	160,1394	194,81	139,367	122,527	7,760	67,1737	89,1788	79,1509	24,786	2,381
168	186,154	18,1843	123,737	123,866	11,217	62,69	93,1872	195,270	39,1720	26,127	108,943	42,1033
169	192,1314	83,1580	193,658	46,1114	155,217	118,1695	67,1604	9,304	167,1557	122,568	29,361	63,364
170	92,1408	26,122	116,720	48,718	124,1453	78,852	77,717	138,418	151,1244	147,451	38,425	62,1638
171	102,1372	120,923	97,1079	177,236	66,1741	184,627	166,576	13,232	197,353	134,934	28,862	9,1424
172	88,711	188,344	37,662	8,1092	44,988	8,279	77,1309	99,206	84,1093	198,1141	28,1326	46,1595
173	170,21	192,546	26,1715	170,1454	136,736	79,617	38,1641	31,15	148,1247	180,834	197,367	131,783
174	27,506	100,29	75,486	115,1737	22,1771	173,205	54,284	66,1770	64,418	139,1592	55,946	196,945
175	111,1073	71,247	16,1645	42,876	83,384	122,1548	25,256	117,91	102,518	188,1691	199,1318	166,1048
176	108,1580	132,1231	137,612	187,1387	193,1070	200,370	25,462	126,194	78,1449	31,1470	163,884	104,376
177	127,1604	33,1028	141,1790	93,1737	198,1230	191,1167	113,1852	9,951	182,476	77,853	130,252	74,1141
178	114,172	100,302	190,568	72,1377	167,1555	120,153	35,912	54,130	124,1409	6,1848	85,98	113,380
179	3,812	19,140	147,996	191,689	153,952	134,965	117,1870	187,1030	190,1676	130,1650	5,587	40,1766
180	17,478	183,1216	179,1030	5,971	121,499	169,1443	165,1082	73,859	142,1349	107,1621	40,1752	14,1484
181	66,966	127,998	187,1067	29,37	187,1605	161,853	110,29	152,1683	139,1801	130,1634	168,891	97,503
182	61,26	104,1872	33,533	108,274	33,825	62,1304	148,1607	109,1246	92,260	95,1567	175,543	117,1823
183	148,716	46,1634	124,618	189,528	12,1174	105,865	53,797	89,359	113,97	171,1390	187,962	29,1439
184	96,879	146,1549	110,487	198,884	82,1365	115,1255	181,605	4,1510	159,178	46,1624	66,1688	46,1012
185	99,1507	171,328	92,976	10,645	65,21	125,1455	159,703	79,569	36,1579	36,674	101,888	162,1436
186	37,572	159,70	142,477	125,1773	193,1180	96,915	128,461	130,236	190,1073	3,1259	133,452	148,1275
187	93,298	162,769	176,1040	44,241	56,246	98,956	120,747	80,480	153,1204	76,634	80,1068	108,753
188	6,890	76,1840	125,250	31,1172	49,1633	119,607	175,1653	1,1554	146,1125	160,1617	113,976	12,221
189	128,994	53,1219	177,1438	87,1129	111,1441	156,1640	19,1001	50,232	98,402	163,1552	8,1593	1,561
190	145,336	165,1549	89,935	87,1014	86,358	123,504	115,250	110,1825	15,214	81,373	1,1023	41,1404
191	195,42	112,1466	132,890	190,808	197,1072	178,1308	142,1667	81,1276	6,1783	48,757	7,626	128,1752
192	181,1652	11,1015	57,782	15,1610	180,1660	64,1326	83,334	129,714	123,815	55,1222	156,863	31,419
193	13,1082	187,245	143,216	39,338	50,587	37,768	115,26	87,1269	101,1008	18,1083	12,1453	2,1124
194	96,397	57,245	161,1735	32,801	74,1056	131,712	185,535	125,868	181,779	184,1492	81,941	129,852
195	119,1195	163,1626	141,1057	143,1306	55,1744	33,1690	63,1696	25,47	188,26	168,1324	16,1636	114,56
196	191,1495	84,267	182,1437	38,746	143,200	99,971	116,17	163,393	122,70	36,815	97,864	12,1630
197	30,599	162,1015	192,577	66,923	33,184	72,1448	155,1081	129,951	96,1578	10,421	60,1317	139,1583
198	169,63	106,993	16,78	133,1215	36,108	7,551	121,111	54,933	187,1604	90,768	119,331	86,123
199	116,1708	181,1617	167,1260	144,1491	48,1366	164,1291	177,1488	65,7	93,1118	102,1091	82,1230	176,105
200	3,328	72,997	186,1771	143,1084	18,1023	82,823	65,199	46,1179	71,19	24,1664	50,424	115,137
