25	47,7474	64,10062	75,3251	33,4314	187,130	47,1173	21,8193	195,9483	78,6698	186,3005	52,7967	3,7889	147,12245	180,8392	176,2551	161,7480	125,11923	61,5448	166,5942	100,11867	85,7438	164,11806	142,157
26	153,793	5,2845	53,7312	32,1008	155,4152	160,7216	133,5659	167,3377	74,473	22,10222	196,4759	107,5520	177,10564	83,3589	64,8632	166,6964	182,10787	12,4487	125,1746	56,4484	194,3362	123,11200	106,4267
27	120,6831	138,9355	35,11586	142,7151	113,8946	97,2025	57,4672	45,171	39,7080	81,786	191,8931	131,9328	139,8937	49,6025	86,5855	47,8021	113,10501	26,1632	54,7594	113,5120	67,2072	144,4116	130,1310
28	4,7836	10,2932	49,6533	90,2467	12,443	88,10120	43,2206	22,7247	100,4816	115,6704	15,2150	37,7312	147,8837	171,2553	13,6336	59,11534	11,7005	153,5275	94,12310	157,1616	125,4623	116,1153	9,431
29	30,666	144,7171	100,6659	109,10928	22,2854	111,10072	38,4420	195,6308	90,1914	179,5484	88,6034	139,6886	109,4119	59,6093	50,8827	76,9576	83,8569	174,8396	114,9841	187,976	55,9417	91,10443	16,4063
30	71,4798	67,4715	122,3755	146,350	177,11926	49,9766	34,7320	23,1634	169,4121	125,6327	131,86	143,7835	148,2740	90,4407	138,3105	2,9709	55,10335	51,886	130,5756	92,9863	129,6610	115,1819	175,9496
31	84,205	83,9519	90,3969	121,3043	129,4773	187,3653	162,11690	91,11929	180,8461	186,296	67,10381	113,8072	38,8423	83,4273	38,2665	67,9916	172,3983	92,10213	127,8038	101,8375	23,7104	16,11903	158,12143
32	193,10107	93,4118	163,2667	67,8937	51,2224	22,6396	63,1792	67,11181	93,1514	135,8305	102,7790	82,11486	190,6696	59,6852	53,4734	157,5723	37,9153	145,5636	119,10392	10,7536	7,7451	154,3720	120,2970
33	145,1231	111,7295	58,152	26,12273	75,4123	176,12070	102,3394	145,4280	155,8328	113,9470	171,8316	7,10134	198,5503	135,10390	120,10395	30,6889	130,3525	98,557	125,5480	180,6513	168,3464	160,8815	183,654
34	41,11645	72,727	62,9802	198,312	169,4403	130,4105	153,5477	200,8736	127,728	96,2171	125,7253	163,7879	79,6282	92,11708	90,11692	132,4842	99,9374	68,3501	92,3324	150,9799	75,11588	96,5329	123,6846
35	158,7944	189,8016	21,2606	18,925	126,4979	194,6853	16,9186	61,6581	107,2611	155,1999	102,11318	19,7003	20,7634	199,1110	127,8873	126,10522	94,4797	115,5159	186,6432	82,7138	125,8249	73,11924	136,5471
36	8,8864	3,7572	43,4024	13,9843	80,9684	7,63	161,9945	10,4804	71,1171	145,1448	124,11242	28,7199	27,5283	141,11156	101,6735	146,9640	32,546	23,10725	153,3044	43,6044	2,1679	43,10453	70,5283
37	162,8574	29,4863	106,8519	55,5896	167,6090	121,1884	70,7498	125,7149	83,2524	150,4864	112,5315	35,9733	137,3859	115,11267	13,10191	34,10595	171,9702	198,3962	52,2194	184,11315	107,3345	152,9032	142,7873
38	168,43	63,6133	84,11035	80,6625	193,2964	77,5403	199,1753	12,11290	57,6338	44,12115	137,385	32,3439	122,4303	160,10781	69,8472	162,6281	177,5026	177,1813	52,8228	118,9843	127,11645	72,10388	45,9090
39	200,1113	148,3792	143,5622	46,8925	53,10906	185,7067	158,9114	53,3827	16,1111	91,2215	29,10722	14,8677	88,7670	111,3955	35,12092	160,9990	185,4026	28,5968	118,10192	52,7655	56,1118	129,8026	58,7591
40	172,4223	126,7011	157,2872	176,5067	30,11838	113,5019	30,8416	19,8388	178,8491	65,3716	81,5603	136,3384	174,1514	164,9870	18,7277	33,11141	54,2824	182,11007	103,11621	123,6921	136,1846	22,11587	128,3294
41	149,11233	127,11550	33,175	76,2190	172,8406	57,10932	36,10158	150,10613	138,1323	152,10954	142,8302	130,10685	65,6823	192,2599	165,6049	3,3456	145,10224	144,136	109,3766	82,7460	125,4161	198,8620	161,5222
42	137,125	12,4550	176,5983	181,5676	165,7955	10,880	89,8826	171,1036	4,4551	172,5235	191,11778	183,385	122,7236	153,9322	113,4278	13,451	121,7464	170,10012	33,512	157,8063	34,6756	186,7620	116,4266
43	133,7195	158,9079	27,2017	132,6265	194,4257	163,11944	148,11759	135,1622	11,5334	10,9572	18,8705	12,1588	157,2472	94,483	149,1394	185,7948	132,7720	144,2807	112,7106	12,5668	166,1081	72,1968	30,10040
44	172,2124	129,774	54,8292	113,11126	198,2706	32,1415	121,10540	195,10641	131,2714	15,11581	22,6683	143,4557	159,12157	45,9294	50,7423	14,3684	45,8664	101,11598	24,1970	162,8951	187,11097	69,11421	58,11201
45	184,9418	81,1081	23,2611	91,5169	96,142	142,7315	94,6726	185,9286	6,5958	31,10464	180,7262	48,8596	95,3884	86,5247	86,2650	38,3409	168,9401	91,5950	50,6031	164,9989	110,980	109,6580	6,10238
46	84,6607	178,7503	18,9912	39,9235	6,7187	135,2518	148,8060	54,8569	194,1040	154,5978	162,3722	184,7918	65,8104	130,3354	68,11744	158,8726	164,78	45,4219	51,2790	107,9347	148,9663	84,7970	105,2429
47	71,218	46,5538	59,8415	85,159	72,8446	111,3953	119,11230	131,1974	113,5505	56,6108	141,11434	71,2127	157,1947	59,7643	33,4162	85,9269	97,1847	65,6977	162,10211	155,6565	71,6621	195,8936	139,3014
48	136,12339	151,7128	49,3639	119,1484	24,1811	98,7899	24,9253	83,5194	35,6608	157,467	145,12103	69,10585	45,3508	175,6772	163,2420	17,7179	54,532	128,3765	70,313	179,7371	100,6175	13,9496	176,10918
49	37,7661	119,6385	14,7880	62,10976	126,7702	165,613	177,8248	90,4305	124,6870	64,1917	130,7339	12,3231	176,10417	194,1738	85,9857	153,12111	34,11357	149,867	58,3189	47,3834	165,6991	28,5035	156,194
50	166,5466	125,675	113,11746	24,5399	97,1650	108,4780	60,8329	145,4056	70,5534	26,10872	122,9908	45,11964	149,11528	140,3263	31,3199	34,7355	139,9195	177,6995	56,10274	18,10469	129,5834	74,12123	130,5362
51	150,8476	126,8165	158,2860	18,791	136,5475	61,8667	114,5664	114,1485	82,4196	96,4873	133,3334	107,4826	44,6973	83,6679	156,6953	37,2422	15,8580	127,11515	45,11145	75,10315	171,10484	4,11487	176,8610
52	9,8232	92,8698	45,1114	124,11834	39,5761	75,8447	194,2816	131,822	189,4292	109,6285	150,8766	93,2586	47,7794	138,1361	66,6401	136,10573	136,2627	132,5458	34,1219	150,5015	79,5052	7,3580	8,4214
53	158,9670	145,7959	12,1619	137,10038	84,8028	160,7773	46,7324	38,1382	65,5742	115,7311	139,1388	156,11447	174,4391	90,2778	111,12234	183,3762	49,10166	5,4227	190,8399	175,7966	94,5590	198,5991	126,850
54	61,10799	144,9195	113,2951	150,11223	36,5950	3,8049	47,9422	168,5596	37,7694	27,598	135,3415	107,5116	110,11441	67,9932	180,7345	63,47	81,10335	176,2882	198,942	24,3487	144,9714	16,5903	43,10186
55	189,10956	76,5329	24,2526	111,11827	2,8200	98,7963	83,3211	168,1323	190,1890	139,3724	16,6576	148,9075	142,8720	40,485	24,10088	99,4313	122,3876	197,10779	107,9252	139,8683	199,10585	50,8353	20,391
56	108,7147	45,8037	19,5417	100,5034	24,1248	160,727	8,1601	72,11173	21,8973	54,6728	187,253	136,11514	8,10322	83,11119	56,8567	48,4836	35,11145	104,2497	171,3732	158,1765	91,8862	70,8563	115,8555
57	134,546	149,9346	134,11749	49,6100	92,6756	52,1334	85,4628	1,4736	140,5777	15,11591	72,2987	138,1775	91,1527	95,11159	176,4071	159,7344	92,9309	150,240	125,9194	193,11876	122,8419	161,390	60,10666
58	13,4440	110,2592	21,5847	150,221	178,7604	185,9869	49,5226	199,409	57,7930	13,7611	106,1617	133,3888	92,3115	158,7321	1,8467	145,6702	120,1460	115,293	199,2052	42,3049	194,247	158,2558	137,676
59	85,1143	80,6225	132,4108	81,11946	145,72	58,119	194,2869	178,11007	190,1808	143,6781	144,8385	148,2671	149,2428	134,4641	104,10094	79,7634	68,2789	68,6419	197,8990	128,10798	86,708	189,12323	188,4558
60	181,6720	178,3860	169,11616	130,6932	120,4255	106,1505	139,12070	95,7490	115,2010	98,938	41,11569	141,12118	60,3134	161,11616	6,11396	184,3623	41,1747	134,5564	46,3483	31,7192	140,6770	46,5521	143,2688
61	155,1176	198,7817	182,11945	1,1854	81,11777	24,6926	171,11358	119,3087	166,4583	93,989	57,1372	57,9141	177,2589	137,1864	191,8116	68,7029	200,9137	168,10040	44,6635	141,2978	169,10043	59,6061	130,2778
62	173,11059	26,5028	27,2423	21,7179	69,4059	175,5892	149,7140	23,9867	45,3060	34,10671	23,10544	115,9698	115,5905	69,3403	124,11009	173,1655	7,2787	7,3260	28,4882	56,7318	59,3664	150,432	25,5164
63	34,8447	135,2526	164,10377	14,2334	43,6594	195,3363	5,1944	33,9510	167,12109	198,4239	114,432	9,6001	98,10337	104,6006	163,5436	191,5889	155,12081	156,1745	118,4917	89,11195	138,1701	74,5522	50,8560
64	35,1383	123,2924	164,4813	38,8561	108,10985	153,9368	182,5654	31,5948	40,12300	27,8560	44,182	130,6130	116,5143	104,11840	61,7687	17,11727	137,1101	66,9000	7,11876	141,9554	126,6320	76,6014	151,720
65	187,5101	110,6482	112,11871	183,6216	129,2054	190,5520	67,1250	63,8281	21,5395	197,4622	117,7710	126,421	4,7924	162,1881	38,2101	31,12188	79,9017	72,1145	46,1470	126,140	79,3535	5,533	197,6681
66	171,9501	79,4489	170,5317	21,5428	176,5901	189,3414	166,4643	124,11400	22,3588	89,7145	197,1148	43,7642	18,4687	176,9125	153,6782	5,6270	167,8560	100,10706	189,3948	129,4201	34,6479	133,4416	172,1467
67	142,11544	57,8745	103,2350	119,1434	2,4094	37,5742	128,5248	179,2033	197,5750	62,2452	126,1058	47,4415	66,6495	76,10396	78,10351	79,6513	42,11499	106,9447	30,4535	175,6067	197,1849	167,9685	174,4207
68	17,11882	94,8942	41,884	71,6511	144,4926	94,4241	172,6254	125,10211	81,2311	164,3962	161,6553	46,7870	129,5953	181,8232	91,5335	37,1706	9,11467	12,1902	124,5125	139,10514	163,3089	93,1501	137,7087
69	195,4662	73,10561	4,2491	181,7823	177,9591	125,9434	68,2243	17,4081	180,6453	193,2884	12,8969	166,1254	49,4354	103,5878	102,10009	54,12133	183,5111	63,9258	130,419	148,10147	161,454	195,6929	25,3597
70	113,3702	108,5563	31,5476	120,11897	159,6732	169,2623	73,4220	171,1828	43,7537	158,3522	2,3403	86,10607	174,8445	27,10527	142,255	89,2132	157,5082	174,9035	2,11179	169,3930	169,6936	182,10594	124,10934
71	199,2379	58,1151	15,9953	91,4718	116,8753	143,2904	11,5434	117,4662	16,282	155,7993	95,8827	104,1383	88,9265	177,9921	197,8945	71,8252	51,7563	90,7716	159,6546	92,302	85,11384	150,3342	156,7309
72	182,12207	103,1335	105,5539	157,330	20,185	186,7130	10,9348	172,4313	82,3519	172,7596	151,6500	99,7421	196,573	84,5670	79,11026	47,324	118,3367	148,3437	72,10313	141,4833	170,3564	1,10491	86,8821
73	92,7747	47,8918	157,9196	38,152	115,3556	54,11873	53,4607	147,7519	154,10555	102,4548	154,6720	13,10954	25,7996	89,8994	150,4862	131,6982	136,1912	72,10669	102,9448	8,4479	164,291	150,5591	128,10808
74	9,12118	71,10543	69,8576	117,9365	139,10515	89,8622	140,2746	30,10353	92,7019	179,10307	71,8061	64,1128	70,4229	40,11568	65,2264	30,9885	188,583	13,6693	138,11125	170,6637	140,7479	111,5504	45,6142
75	96,5037	80,8576	48,9310	96,10841	75,2765	10,10735	10,4264	61,2934	184,4887	147,2880	103,8842	159,2925	86,4304	55,10949	168,6705	192,4399	69,7625	40,4450	44,10198	191,4489	7,11675	125,11648	27,3078
76	61,7196	153,4237	107,3929	169,3678	12,4150	101,5896	174,3962	155,7170	78,8523	163,875	81,6535	14,3167	197,8781	144,8126	142,12129	84,5258	93,10053	69,8634	128,10074	10,8073	111,10769	14,7871	115,11465
77	147,3710	194,62	123,4772	112,11166	87,7557	24,2917	148,8968	4,2328	199,3780	113,8902	141,2788	120,11193	71,1656	111,8383	154,503	31,4867	116,3971	138,6021	12,4940	46,11086	190,6297	189,10548	73,10681
78	178,2379	76,1371	92,3933	149,10561	120,860	27,2479	180,9416	23,407	106,1605	76,7317	73,4773	113,11909	6,2234	126,12051	124,6603	132,7862	10,9153	143,11458	91,6611	178,7973	123,10008	104,1719	135,8125
79	172,5737	98,3113	193,6859	178,7162	44,12028	9,5430	28,2252	121,7921	141,7880	51,3985	133,8399	130,3329	134,983	72,3296	67,3721	98,1644	170,2834	161,5478	124,10816	173,10817	38,4803	57,2612	30,6174
80	172,6769	190,3311	155,920	50,239	111,10708	64,6205	81,6028	135,2938	115,6759	62,7049	72,2770	146,4017	145,4182	60,11156	135,3262	117,1506	120,11597	127,10249	144,9627	146,6794	19,4960	68,7285	135,5070
81	75,10411	87,5599	93,1218	67,285	162,172	53,6327	161,7183	29,4777	126,5311	71,2458	122,5591	36,7418	165,2665	190,313	78,11522	120,6947	65,5078	8,11954	72,21	176,689	131,6853	162,2806	124,5533
82	25,2756	138,7545	200,2401	14,468	20,9158	11,8284	80,2242	44,11682	127,1597	52,189	152,1313	127,4545	64,3966	43,12015	52,10221	61,10053	116,5712	147,5701	195,6215	45,431	161,12062	49,2583	163,9570
83	127,9128	17,1606	16,11195	117,2112	173,3003	139,11838	18,2196	76,1272	150,3262	25,8459	90,8954	72,6647	8,1834	158,8512	64,6184	152,10945	197,7435	86,244	56,3841	14,11752	61,11879	79,5726	30,8093
84	23,5860	87,913	12,5659	179,11035	51,5080	89,232	156,1010	185,3851	48,9796	70,11080	62,2538	164,3712	195,9286	120,10128	27,6452	153,5976	91,12225	72,7702	66,9090	24,4244	199,10072	125,878	178,3982
85	57,11504	148,572	136,6554	95,7302	18,5687	152,9159	141,11984	3,11696	39,4901	99,11700	60,6832	58,1851	169,2337	147,10012	117,280	116,8410	188,10870	144,7946	175,2205	96,10149	108,11271	177,3033	41,60
86	20,2252	84,5895	22,5611	39,4756	187,1463	169,4729	175,9281	137,12013	101,2094	166,12300	54,1383	129,2268	64,9660	147,6583	8,5208	3,4806	44,441	135,4911	163,8602	98,12003	99,10693	196,1923	30,8365
87	151,1789	195,3214	170,2222	165,8916	177,12	200,2617	156,6766	163,12160	113,5138	15,5973	123,9356	61,7829	42,9508	44,3746	95,11175	41,4573	180,9835	62,12219	28,7821	197,4688	156,10837	154,1505	174,2230
88	89,7442	123,11944	18,9785	174,10573	44,4481	99,2091	2,2701	101,6184	135,6342	145,2487	123,3705	123,424	35,7903	35,7353	44,7023	199,6351	119,7142	33,2266	60,3107	77,7451	55,5518	2,5905	67,965
89	138,2027	194,8046	61,7836	124,5441	26,11402	142,4829	115,8358	29,2718	68,11847	121,8000	6,10040	75,9202	145,9086	56,11369	81,10421	174,8828	159,693	84,10745	146,6551	143,1831	12,3050	39,806	32,2917
90	158,1780	187,8961	160,5315	97,8752	190,3033	175,5807	86,9885	110,9703	44,361	65,9672	3,1864	102,6014	70,7426	151,9419	182,12079	22,1174	107,10102	3,1097	197,5400	26,4305	139,7654	129,10325	44,6151
91	164,11279	21,1993	71,6946	200,2319	191,1176	49,9372	74,4406	64,7896	20,10944	34,9858	192,7530	23,3543	195,4484	36,2095	46,12014	29,8938	145,5714	135,3830	41,3867	55,8239	47,9297	7,3238	142,476
92	114,4945	83,10248	134,11278	190,4298	91,278	200,9966	111,9920	18,1959	147,4625	185,1213	182,8787	24,12307	20,5499	26,10856	104,9523	67,11986	29,1433	199,7745	2,5836	93,10928	119,3234	197,7826	33,1520
93	14,2456	35,10805	41,6843	127,5662	135,12097	25,10703	120,10995	49,1318	84,5418	56,1956	156,1193	118,2878	128,10883	167,8003	147,9039	91,61	94,1564	79,3843	19,7660	20,2209	191,11145	40,1189	9,11072
94	101,9814	158,1123	93,9276	161,12212	19,5217	82,7605	179,12159	26,4596	43,3843	38,10046	157,2227	173,791	24,9827	14,5907	161,11051	132,1590	29,12262	159,5745	76,11713	26,5933	181,4108	178,5193	70,7804
95	11,5130	117,2365	3,924	63,318	198,4295	106,9221	113,3093	137,3859	34,2228	104,488	35,8840	45,563	99,940	160,5789	61,4585	7,10679	152,2264	169,9310	128,1147	183,3973	21,1463	64,5460	152,7028
96	91,9531	122,1711	77,5865	92,5933	161,7253	182,6546	70,2539	178,1933	198,5917	123,3168	163,10436	74,2276	127,865	73,5331	114,9334	55,7710	38,12125	117,1981	146,3801	115,8155	88,3310	86,3739	196,9485
97	19,9459	116,7126	83,7167	154,11436	106,2405	117,1657	123,2912	71,10492	83,8960	56,5730	11,10247	120,1488	24,7195	7,11826	196,7444	34,3514	5,12289	145,9354	58,10599	165,3765	79,2930	140,4467	83,9452
98	90,9255	133,22	103,197	86,10682	118,7585	196,8266	88,1652	15,6344	11,5600	195,7555	29,11476	157,10442	42,3652	58,1819	15,10805	68,11220	10,4342	1,5290	29,9675	140,11068	26,11562	114,11593	157,2784
99	190,8191	41,7024	34,142	124,7062	128,5663	59,5429	86,4134	45,5988	119,4170	105,2994	138,12267	104,8301	163,1672	146,5515	120,2784	14,658	126,8024	71,8298	193,8624	31,11650	192,4517	113,3281	28,9315
100	152,1832	84,11311	56,3879	94,3810	117,282	161,11220	185,2330	25,5066	170,4940	77,8740	123,4672	14,7369	163,8934	34,139	28,12180	199,6241	41,184	178,6441	73,1996	11,9534	10,2074	70,4456	60,9177
101	27,4434	90,11505	150,6628	124,9610	73,10879	174,2127	167,9809	145,11409	13,8216	167,3173	68,8391	195,2519	2,8298	38,3254	144,12125	196,2019	117,1473	142,5452	36,7473	173,7540	95,2820	43,5445	114,3444
102	195,5255	8,8024	126,4084	199,4964	86,8345	163,8067	164,5538	126,6476	150,3257	17,8847	31,9432	25,4445	69,7890	34,6887	54,6627	60,9683	58,5158	6,5311	97,10985	198,1299	143,6851	55,364	119,584
103	118,912	189,3392	7,7470	37,11360	72,10190	197,3863	26,784	129,4589	23,3717	22,7166	98,5303	71,2781	138,9809	162,11930	158,5715	132,5680	85,11394	127,6279	28,805	167,11526	1,9535	117,561	178,4798
104	82,953	60,3495	127,2867	138,996	55,156	103,5114	57,2320	136,10086	172,4063	162,11618	131,10862	136,7492	146,12265	20,6982	37,9222	41,10728	191,61	66,2876	45,2982	126,9536	9,8846	171,7456	123,9311
105	54,684	195,10779	186,9302	58,1124	92,6961	196,3948	5,5932	28,2213	156,306	100,5934	101,2141	82,10684	101,527	67,3892	12,1195	73,11517	200,5087	189,1576	132,390	97,3178	72,5905	85,8786	112,6976
106	83,7404	26,7059	7,7517	18,7418	69,7397	110,11308	126,11558	133,1954	152,4649	102,6394	147,2222	101,6705	149,7264	59,7151	128,7425	42,4999	93,782	109,7588	122,12169	136,11211	108,9645	2,7006	97,10009
107	105,12157	132,9872	91,3630	77,161	139,11992	174,4580	147,7020	190,10705	6,568	136,7478	151,8525	117,5490	199,11160	5,6453	198,793	112,10966	33,611	31,6613	38,1379	156,2769	103,1562	149,1317	140,8927
108	99,3820	14,9876	29,9190	152,4577	58,8951	144,6264	66,6372	65,2737	11,5984	57,1187	115,2371	92,4119	20,1209	111,2300	113,1095	162,10107	71,6411	97,2428	115,6969	16,11464	86,3889	18,2986	153,4748
109	146,6066	185,1307	14,1817	185,2071	122,578	104,1874	151,7190	161,2129	64,325	10,574	165,2445	58,5426	63,1650	59,8715	46,8636	181,3026	9,9674	73,7956	93,3792	35,9294	152,7255	130,8124	172,2909
110	189,2885	19,7724	148,1512	44,977	173,8676	93,10439	131,2182	198,11719	102,9542	138,5461	108,8286	70,5178	147,8615	98,6851	51,177	71,5848	48,802	56,4698	153,7063	51,4751	65,5943	32,1624	139,4314
111	31,4049	182,1129	184,891	102,6044	200,5719	196,7214	23,6301	20,5046	149,7381	56,7401	58,3763	119,2122	38,7290	197,6526	140,140	194,4043	33,300	145,238	25,9503	43,3486	110,2360	146,6089	81,6170
112	148,7453	132,7447	193,876	28,6230	171,7127	131,11041	128,7964	66,7147	117,11263	14,3456	181,10716	69,10856	174,3206	168,5698	84,1961	85,3566	39,11423	75,11519	22,485	72,9610	115,12138	45,1365	12,1684
113	83,7731	167,5047	85,10660	16,5632	9,1627	169,6179	99,8639	86,11405	77,9094	153,5443	102,5596	122,5414	82,7624	107,10653	101,8765	111,1072	190,6184	76,6359	56,2828	24,6502	6,3884	172,11665	51,2428
114	93,11653	126,10535	77,6076	59,10924	184,2932	16,4945	32,10649	66,11299	184,4273	163,10058	156,10162	110,5857	20,3766	167,1625	84,8284	199,5005	180,4064	195,9415	123,6531	28,3920	87,4162	107,6011	21,2122
115	133,7174	82,2510	144,181	174,7588	9,6002	169,10700	7,913	130,1484	117,1791	147,2489	132,7217	158,6284	74,8914	186,2224	112,7343	14,5692	164,7372	39,4300	25,6256	67,1748	37,8062	83,3175	178,6312
116	173,10026	136,4708	115,3981	158,6017	48,6908	41,6542	88,3868	96,3008	59,3569	197,3498	103,7039	90,3450	179,5782	12,6094	52,8879	197,8825	131,7385	108,9950	148,1173	96,1582	194,10674	87,7508	103,232
117	52,3980	175,1778	198,874	98,2983	154,11380	12,1032	131,7617	117,11537	170,5185	68,6321	27,1680	89,1875	71,3827	191,1828	77,5942	167,1285	54,2503	145,4974	124,6399	70,2038	130,3140	64,4535	128,12302
118	141,4539	189,2650	147,480	28,2268	183,799	141,10809	109,10359	99,877	191,9579	150,9956	120,5954	76,5519	97,2402	14,6080	92,11179	20,11035	51,4892	120,11520	100,3736	67,8453	155,4418	116,716	88,6267
119	101,5574	73,2347	184,11519	23,2691	93,9172	1,1140	175,10781	156,4603	119,5064	160,11470	40,11403	140,49	121,11907	15,5895	80,6090	51,2254	57,5832	77,6560	69,6586	142,7827	140,3688	58,10726	53,6634
120	160,3614	168,8380	84,8017	186,4179	65,9262	126,5143	11,7508	173,1994	146,714	63,3818	34,5654	177,1502	145,1444	3,4202	191,3968	131,10895	87,11406	49,11239	76,7282	62,3347	75,9070	172,11868	194,7610
121	46,11239	15,4189	138,1452	155,7965	197,8418	183,84	82,4152	145,1730	189,2956	106,2996	69,5108	106,2930	68,1253	135,11842	93,4779	106,1687	85,8335	129,4420	154,3820	192,9095	149,11847	49,9905	47,5366
