11	139,6252	53,45906	145,3827	122,44888	92,39829	98,3507	183,30514	157,70906	93,6070	33,30748	25,38926	152,77310	182,59224	167,10386	61,80594	22,47573	9,25508	99,44094	41,66301	173,53782	145,31222	37,5490	128,72879	79,57440	107,15444	185,70653	169,4930	170,1446	16,11962	2,70724	186,54351	91,37421	65,64544	130,37300	177,39646	27,17357	28,9145	114,11736	167,47552	12,29678	163,49834	184,80070	123,57578	190,76990	164,73868	91,52894	101,78159	89,62497	97,40223	184,78345	129,14833	34,9757	49,67491	47,76157	173,56746	18,3831	144,79880	10,21207	84,14789	147,65393	14,71311	73,59116	94,68882	163,26529
12	32,2353	154,8845	30,48727	183,16398	25,76923	163,10895	168,44110	199,21550	89,12270	82,31611	92,17800	79,6320	109,73027	149,35336	178,16349	155,70698	176,4075	137,47405	73,66577	14,31240	173,1837	138,15618	164,59010	79,17432	194,45090	49,5543	125,12119	119,41609	144,74332	25,69580	134,18343	18,52732	20,42443	8,78637	26,40785	177,22609	59,38147	63,14482	149,75174	171,54727	153,71173	25,55541	99,70883	188,14104	64,34599	116,44137	108,76548	84,79611	17,41629	27,50756	177,57215	186,35743	90,52739	92,55001	34,22607	46,3394	14,87	186,77195	137,65718	54,49215	85,66053	103,72761	86,43185	150,63867
13	123,51440	83,24854	82,59181	28,8821	153,45574	14,81139	44,69790	82,60386	110,44891	72,34871	83,67981	174,8059	176,67827	82,18130	195,73715	83,31101	147,80825	186,18618	10,56641	74,52768	24,4634	166,51575	189,1164	154,65885	160,1140	120,72959	192,38939	47,26406	100,28330	200,72587	199,16589	172,52895	37,8139	110,43600	157,35749	73,69992	40,63176	7,78136	88,55250	101,42444	81,66030	164,65679	102,67684	22,15980	199,56072	69,22820	32,64632	139,71576	58,6091	90,22431	83,65226	192,80416	101,42148	99,37022	41,35488	120,61301	27,26667	167,35839	103,64388	136,21009	12,39685	72,23691	80,24092	165,1157
14	147,27055	61,64850	151,72518	27,49321	140,23874	76,27573	11,74184	77,54501	65,47889	38,19689	18,37441	120,16175	137,52070	109,55350	129,69190	25,7938	132,47190	107,47105	135,51023	162,78556	82,79193	26,13582	150,37978	35,80065	51,28413	79,71596	137,26876	158,42965	196,9157	61,2797	103,42944	58,49759	52,62071	62,73049	182,59279	102,16434	14,78370	151,21923	67,602	16,50994	178,56026	28,14550	196,62860	190,5031	124,23513	85,40014	19,19496	99,39535	181,23396	37,29124	155,23128	116,72457	119,34896	32,16856	77,52430	197,39954	191,30009	123,72779	183,11210	13,7448	191,61306	65,40610	169,13956	197,60538
15	143,21209	6,53103	57,73925	119,78416	156,1203	156,70465	27,20287	86,14623	50,15193	25,65946	110,63132	163,38934	98,19281	152,15850	161,13077	175,16758	161,24732	136,67117	96,69278	112,28005	195,8941	123,55121	134,45282	87,8747	58,59451	192,19204	99,80118	38,38289	40,10356	59,68787	17,59816	86,9898	57,64530	39,52959	107,37640	190,47318	166,5383	43,38070	104,54217	165,28315	51,47432	173,45404	60,70525	194,23569	34,72147	179,14287	158,20172	158,59649	154,53792	41,5166	111,3239	24,43858	50,61215	67,80623	188,77840	53,77468	183,4853	122,34526	120,29867	167,72594	1,63310	48,73453	29,24844	121,44116
16	190,56338	73,55804	53,15356	173,36839	121,33386	74,17619	181,14328	24,35702	53,11356	200,46776	93,60546	172,70430	138,19022	71,20803	22,36765	17,9147	14,3660	193,62047	5,73120	121,60062	158,28960	141,62922	116,1039	173,55917	34,40	2,22936	91,49848	104,12927	142,73765	33,42630	70,35156	152,77918	186,55415	166,28894	69,28337	59,43946	170,63007	3,79377	5,66605	87,27861	19,38125	80,11691	156,8669	7,29775	123,23824	144,3195	121,25668	23,24682	155,32790	86,33661	180,9393	137,7089	62,41034	127,40441	177,63485	40,48830	119,5882	49,80297	121,31699	72,80929	132,25771	27,44951	100,45923	161,26132
17	152,23884	191,50523	150,32612	15,13426	66,58048	46,13597	58,6141	140,13898	182,25002	180,67780	181,20460	122,2571	158,39638	45,80710	84,3555	51,3718	187,77502	162,9015	32,15947	76,79042	129,78954	31,56725	74,60922	121,59301	21,40512	18,74070	125,35824	72,7119	148,43140	195,60188	64,56932	9,65860	43,21459	133,46625	114,20033	163,60073	166,6103	47,76062	41,70443	46,9745	196,40440	137,43552	74,9888	92,34146	59,34446	68,18809	73,55515	178,4257	171,13345	200,66706	162,63815	14,47086	3,77223	16,43760	99,52357	70,30430	12,17390	139,68669	107,74877	200,63481	192,43267	165,58088	172,57544	5,6573
18	146,65985	41,9847	65,34014	64,74252	8,50362	63,25573	5,8824	151,27057	117,28171	49,14999	199,27709	50,37683	98,67131	145,48246	99,42983	88,6398	175,10067	11,62493	123,71159	29,23270	146,56736	119,71934	16,43274	47,78537	59,13741	165,16441	29,40181	81,66088	116,61737	142,12625	130,19753	12,55020	178,39402	7,28883	5,46216	161,25712	134,30260	108,54845	28,36699	132,11811	74,42868	145,19157	13,56776	129,30171	188,53719	168,39086	114,51084	115,29475	9,23237	3,43064	126,77881	165,33068	124,45188	152,73062	136,51394	73,76727	36,79460	109,55912	22,59374	27,63830	174,17255	195,59096	200,79203	77,66529
19	168,15772	136,39614	159,60854	73,42506	85,44714	12,26860	133,80421	69,542	33,40298	43,64508	150,79504	143,70336	42,73944	158,61642	88,36508	146,1895	39,67875	112,23662	37,27294	136,47828	37,64711	145,58995	119,45189	137,12394	161,41176	163,14412	13,48758	195,40457	1,12213	130,426	77,49274	50,66092	101,60945	195,47158	152,21330	57,768	51,67782	61,25137	135,80539	156,60581	29,55948	149,68520	49,41747	24,80004	113,57768	124,38240	111,233	179,35681	195,1934	79,37405	109,73834	89,20790	136,58275	190,40647	31,74945	105,81135	94,57765	92,5697	69,49118	49,75673	26,57803	189,62223	172,38146	161,54095
20	28,79417	33,28520	96,54305	32,13604	8,21159	111,59066	9,46530	193,49704	62,52675	95,28580	78,75111	154,32316	79,18401	74,66176	200,70998	154,11591	180,28220	150,42009	194,73606	177,42873	112,33996	8,8509	117,33876	196,35273	39,63604	44,53491	148,125	196,927	153,78152	93,2785	188,34793	125,52352	66,21762	154,10284	159,12044	78,60522	113,64246	129,79402	8,62741	138,6813	194,69024	75,28183	110,47897	169,64111	176,56577	138,39011	6,42691	120,53106	122,69380	88,17032	118,75830	141,15953	16,34236	154,68173	172,64800	152,44481	128,52461	64,40159	185,65324	18,55280	167,27127	78,56453	137,43283	111,62470
21	111,25401	14,39885	194,14958	41,45568	46,55374	96,10556	115,34548	89,38784	194,874	83,61042	149,57666	184,512	64,57847	28,44005	168,29234	157,58926	21,79410	147,14199	95,62183	176,6750	51,44049	14,24845	123,65449	116,74868	38,69270	183,45226	84,66090	39,13039	7,62242	150,69770	80,39906	46,15067	61,77513	102,22907	72,1499	88,24866	52,36390	120,44975	178,14345	19,68306	167,12355	71,80225	16,24190	19,53178	88,45429	123,69145	62,66081	171,31695	61,45949	111,78868	22,6215	48,41400	100,27220	189,49658	89,70009	14,74839	184,10636	110,60927	79,38993	115,31032	61,79937	187,39235	6,6103	76,32743
22	10,13416	196,7840	178,54664	88,42598	75,13873	176,20605	134,29217	81,31798	199,35292	176,45154	146,19429	164,10426	160,20262	155,45756	189,11529	197,45780	82,10680	85,36366	83,49063	34,46124	32,49124	159,3362	70,13218	184,7004	48,39246	13,46512	181,58417	8,11241	37,26074	15,24890	155,45325	129,68380	67,65472	114,22719	43,52674	186,875	93,57990	17,42648	22,3708	195,24838	142,23151	77,55213	9,19657	188,46060	54,28871	70,30534	193,7231	130,75139	21,28888	145,76286	16,1101	97,31192	156,31903	88,3402	19,21656	68,74174	114,36878	98,22279	60,39857	197,31210	169,62379	182,46600	96,7498	90,31282
23	165,58495	65,17586	191,6269	77,75084	92,30477	64,44221	94,37589	188,9459	150,21251	37,64089	141,57005	162,29891	29,48629	68,19259	182,71140	64,55814	66,69550	112,5586	200,19438	149,72938	41,44235	171,20626	69,42045	106,31629	105,20228	3,51322	73,66626	22,957	5,31625	23,30899	90,78170	145,7629	130,68461	181,61798	7,52762	102,991	98,30750	186,38540	78,45909	165,48346	37,76396	27,2761	103,25348	93,44690	132,25902	154,27050	187,41387	37,65073	46,57892	185,63461	142,69898	112,62646	161,18363	72,40786	127,35401	172,23111	114,37365	191,29158	24,62020	176,31030	169,68490	167,22060	131,54063	150,7052
24	23,47289	75,73898	147,77670	157,7122	121,36898	48,20935	194,21447	23,56070	74,54329	104,19229	19,33765	171,60467	18,74449	140,35545	180,30236	6,6014	30,3066	75,26907	55,35051	97,74313	125,54361	195,79361	193,16865	172,37492	93,37809	181,58469	127,64132	56,76549	15,21520	147,14282	197,733	193,17672	27,5057	103,7456	151,39688	38,50567	158,37976	163,3268	173,21006	127,31238	86,9270	186,55508	49,17068	4,58471	100,60343	23,15151	127,53818	34,70053	191,66125	71,19074	139,32222	128,70684	191,24667	86,65060	86,63932	86,5168	23,79272	153,39024	122,66190	56,65469	34,43484	169,62262	138,31493	109,72557
25	170,43831	155,70855	197,3199	49,45226	84,18982	125,40426	167,72606	61,51447	126,25510	73,57469	195,55215	102,61562	106,35455	163,7900	191,20878	165,46743	49,30075	119,5110	16,32778	49,47318	177,67989	86,10955	131,47613	143,21968	184,21925	31,61891	112,80417	56,39079	150,2844	26,78732	141,62452	46,25048	77,28271	48,40757	197,60258	106,39967	199,72696	160,4240	163,45568	72,20162	152,63297	116,36550	111,26454	180,30525	62,76628	170,66957	49,33620	199,28	50,53251	178,77118	78,31524	38,471	69,25032	124,17985	22,72166	72,48910	24,14123	147,27897	79,45762	66,17816	165,4764	34,78440	115,77279	186,41617
26	13,8049	41,37507	60,78565	132,56707	59,6980	45,67686	160,59381	147,49193	189,42673	129,54731	145,68720	23,72986	30,11743	46,75131	174,3721	120,7098	167,3331	56,80717	34,32135	200,69170	90,11378	97,63404	179,8962	122,74778	197,35742	113,51985	74,21274	43,44580	22,71691	56,25921	156,48606	151,54515	170,52509	16,5827	153,28478	58,38809	41,64117	132,46900	69,22709	126,20510	98,73256	59,41654	6,76506	116,52061	1,72634	121,54640	58,78724	5,25427	108,39812	152,57434	44,70222	95,32226	44,71413	122,75950	44,12840	12,64471	119,54959	147,66310	89,73912	13,80354	125,74972	100,41005	29,44573	44,19594
27	184,38885	78,73882	139,72918	7,15732	78,68307	36,72619	145,7461	13,72086	172,56323	156,30451	198,61810	68,33218	165,482	32,36851	143,12429	176,58828	104,14110	57,46496	88,64897	116,53458	61,48295	147,44594	68,62192	109,75564	72,75113	162,2530	184,43108	88,53723	145,54142	189,71029	25,22912	134,57118	91,72999	186,61793	75,78561	100,28252	59,35988	171,52835	75,71315	76,28628	61,78132	175,7358	130,49053	80,50853	52,18289	101,61501	71,72543	112,75825	192,76176	64,10556	185,14618	145,80755	181,11945	51,6615	58,27181	57,61355	99,55065	195,61597	157,16959	72,35945	27,15772	119,52620	168,40208	7,80120
28	182,46961	96,71497	188,48820	62,27994	61,31692	189,44467	52,33520	200,71301	199,73214	78,19146	80,27958	62,49913	164,70522	59,44865	151,76756	101,37194	21,63197	64,74669	40,27536	23,49269	71,14513	24,49705	132,58335	169,28926	146,2660	198,39425	38,43915	76,79022	190,76007	47,59114	113,13593	105,16565	100,19489	17,70143	27,66342	176,65345	129,60820	118,4339	197,43719	139,12121	63,19184	84,70890	84,11433	88,68904	74,19062	116,61203	127,70423	156,63648	151,68192	113,50755	151,5473	14,22219	93,55184	75,35070	47,12909	143,66990	142,18861	67,2157	122,76271	198,22854	71,11863	49,79320	123,47838	61,34416
29	187,26800	181,33188	189,35027	171,32082	32,75392	113,26815	38,30773	46,62252	104,12202	109,3188	131,74713	192,1491	87,18246	170,80040	120,74270	116,16230	134,17741	28,50625	169,60925	142,3440	66,31179	163,40833	46,47858	24,77748	155,56687	157,27063	183,8630	56,63327	198,29267	163,16159	72,9300	53,75455	135,24595	100,3956	71,23618	89,66760	122,1603	114,36243	56,27814	49,81221	22,66445	12,19181	38,7577	125,26106	185,10679	144,78728	126,36968	85,59568	59,17584	135,34441	104,48970	50,25707	96,42631	173,16079	43,29928	16,16975	131,4527	147,68250	10,47294	138,46919	175,18220	183,78117	20,13712	5,41176
30	57,45515	123,25066	42,5627	35,19630	21,58617	54,45132	166,72112	38,15700	28,17284	77,16337	39,76228	178,36441	96,21244	56,28432	140,70128	128,78357	68,24496	196,5426	99,25192	69,22667	21,77657	68,3240	93,57743	54,9106	99,11751	78,6000	99,60548	200,43373	102,64890	89,44389	131,81074	6,67743	33,60421	92,4752	183,50390	71,7015	142,9681	94,36252	78,59801	188,13708	82,34849	131,43588	177,36690	92,23778	178,5176	126,50034	5,32611	114,17978	168,11607	72,6890	73,74782	132,10702	53,32870	91,63408	137,62949	28,56405	152,464	94,2270	145,67276	121,8107	97,25333	157,29487	31,58134	124,80209
31	169,63205	138,9828	152,60	36,26024	185,36769	91,20169	85,77911	126,61366	194,77293	78,72493	170,15461	49,8312	61,66560	40,38984	92,9331	12,9450	3,74286	3,46296	199,38553	42,17956	9,7139	59,55551	107,13306	47,25193	140,37967	17,26778	37,6508	115,51695	142,58489	149,17160	9,61816	27,61872	10,22773	2,834	11,59897	163,17476	124,75109	176,63983	152,4538	46,20048	118,50778	180,78232	72,49119	108,73921	55,46020	48,28123	74,80468	144,32268	92,60715	27,78288	87,54044	118,64976	2,3650	180,8801	184,38639	51,70047	89,47107	1,60788	171,14627	45,28129	24,27871	138,13377	1,28379	137,70467
32	193,6492	28,62160	158,14658	182,6698	132,68805	148,40951	20,33802	83,79189	175,74799	92,51433	30,33686	6,29086	82,58559	15,26872	122,12257	89,36399	18,37807	4,55955	194,49695	79,59258	174,80110	141,17601	2,16444	92,16620	168,36787	90,70546	105,5628	49,8967	51,78850	1,59916	154,14192	27,39049	137,15963	36,10407	48,67599	22,9159	150,9160	34,2696	30,54799	84,58409	135,36421	83,44162	8,36604	28,39134	168,56044	54,74532	136,9412	196,53636	137,6805	125,64498	93,60578	174,44105	174,49009	40,785	160,16412	105,10489	38,65171	72,48365	20,47975	92,67275	88,32103	118,71754	36,34613	133,56455
33	149,65335	22,53974	80,35580	182,59253	159,55983	171,51599	179,9991	2,33927	67,6163	33,44933	180,67268	34,71653	48,31394	62,14391	184,43857	168,34940	11,73690	53,65197	134,3187	25,76155	162,21476	42,33807	174,52087	59,22754	193,14242	183,55672	170,80559	18,3334	99,68445	53,47063	25,3345	158,77065	76,65735	88,12955	37,75839	1,42888	29,52670	72,31410	109,48757	154,46122	155,51560	107,7750	79,40516	114,69496	189,70768	13,35289	12,18909	151,16241	127,21934	194,31462	86,50617	64,14062	125,40534	65,24619	198,75902	16,61907	66,44420	138,75228	62,5017	153,16467	118,67258	192,42740	66,8258	52,53991
34	96,32298	72,50959	5,38822	46,14438	167,53489	19,76196	162,12755	118,58886	135,69794	91,35571	117,17949	119,56214	189,58205	79,6324	159,76551	89,36032	135,42497	85,69878	39,16626	132,55666	176,22178	152,27092	127,18799	56,45143	18,23417	138,23190	179,60284	71,48626	120,12552	170,19584	89,29038	55,14267	185,61865	57,34814	43,17494	15,30838	187,65568	159,35066	22,76040	77,51563	32,25131	22,42975	132,48833	53,45992	94,24412	76,22084	120,62309	107,40860	80,1153	76,30269	21,40233	41,73784	165,20134	10,39401	13,69004	60,31343	173,2111	149,24986	120,5148	116,3772	104,74690	6,38499	64,25203	190,61559
35	170,17364	166,39668	36,6640	52,2755	104,2543	112,52837	14,5468	119,16558	98,75217	132,78591	130,21363	157,51324	30,23577	188,24821	142,60867	48,42384	99,29615	186,16740	154,21189	132,45484	16,64610	6,56141	149,16046	91,28834	78,6811	177,78415	91,48720	11,54521	106,8036	1,59606	94,58364	169,60512	175,21719	120,65095	92,12962	104,35665	41,31882	107,15503	91,37045	60,19200	34,75811	196,7247	63,16432	51,52658	147,852	170,46192	55,40302	126,74506	103,64118	73,7391	29,45696	37,55472	29,57652	124,21216	58,39584	99,64634	76,2595	181,42815	126,26309	102,47999	176,71526	179,72310	99,9173	33,10245
36	193,12550	170,76597	20,55746	1,16138	159,65824	125,48074	162,52889	13,66657	7,17737	79,41003	148,68320	64,11687	179,10917	179,68653	200,77089	95,8956	178,42089	73,65076	88,12045	80,62869	98,75959	128,57508	40,67887	180,73523	176,71073	87,55738	78,20414	66,7019	199,56242	61,59646	58,76075	146,54785	127,60406	134,29965	121,58844	95,64287	186,47794	153,52700	151,59294	51,62205	134,30618	55,73157	15,27504	182,16457	152,75431	134,64597	108,66790	82,15499	24,68056	23,18951	1,31387	109,27625	187,36899	156,72780	185,56206	17,36555	35,18789	24,71408	52,4053	53,38638	62,31123	55,22746	13,65197	193,14043
37	196,52348	13,5054	147,32876	43,10296	78,74283	7,21431	61,11700	107,57192	90,40849	17,11091	141,28223	31,59815	47,54288	191,28529	120,49619	125,73148	168,48343	78,32514	187,641	183,58734	188,62069	64,65351	137,33696	38,48946	185,80019	180,74886	65,74045	90,37240	21,10951	133,51097	68,73393	9,56676	126,14291	98,75452	116,139	72,66551	79,44846	87,21698	125,15694	122,50906	90,36265	24,61709	45,14168	151,42704	127,55561	20,68827	165,69126	187,1076	58,71798	93,62345	81,70046	108,70960	19,66788	116,63239	199,52110	60,25952	50,43255	78,62958	93,72971	167,61394	16,75907	19,62584	189,11053	107,70869
38	15,80329	5,50690	48,20830	199,13714	131,77119	68,63394	42,41173	15,4116	51,70533	178,68249	147,53123	92,28077	94,62057	165,60189	78,37622	118,33771	94,79044	93,6083	6,66576	39,18751	135,75799	123,17902	67,8017	44,51588	132,64901	116,36171	96,1797	133,58898	143,725	82,26449	9,21900	26,16328	58,19139	180,74587	55,20372	17,39510	162,75563	107,33024	20,25729	69,67492	163,41610	171,51163	77,64078	118,27495	149,6419	74,47362	72,13635	23,49426	161,13005	135,37019	193,2725	138,24095	170,38465	59,21983	175,75410	5,76969	180,7164	165,25542	98,28265	81,52092	48,43636	173,37092	115,12645	163,53900
39	59,63178	4,41781	177,29391	140,36374	21,6323	15,71150	101,27709	126,18835	146,16800	149,69094	53,39998	137,37113	103,66472	52,28468	198,26753	161,63725	155,24891	69,68741	165,2585	21,33363	82,34121	42,77280	154,18925	81,35974	42,23168	109,10134	40,55448	115,50010	195,48590	197,63773	27,61627	135,24458	193,34759	193,5415	112,58305	51,33517	21,17965	145,60137	48,15479	184,64152	129,39250	168,71924	21,62098	133,74142	18,78201	157,54191	166,79785	26,43035	32,63982	198,58976	122,4575	85,48715	159,6300	97,14638	102,77814	103,55572	67,35051	16,7726	27,54804	124,19791	64,74884	62,31683	51,74890	42,52250
40	187,3495	195,60174	185,72139	188,33848	15,25488	9,14453	70,29688	198,42524	141,77088	21,80002	150,56074	139,22828	173,43387	10,68187	10,11827	17,41498	23,60177	29,61731	148,25492	144,26454	34,58931	181,65900	27,79029	25,72933	98,14839	98,80116	121,80753	1,32818	81,40063	168,5443	9,26527	145,2022	184,55735	199,74006	180,22458	169,6868	136,13239	117,41737	200,25740	30,35522	72,67005	84,58953	15,56805	72,35346	106,48668	20,57588	178,63036	11,14239	154,20405	12,26413	2,68067	130,9364	113,19906	54,7286	148,54914	127,58223	77,58532	85,11054	178,15413	99,80465	183,33415	178,63620	104,42314	172,59783
41	112,2713	102,21687	173,76071	33,77254	149,69257	18,21870	51,55825	146,44013	55,7319	157,10126	31,16262	27,26144	108,56217	25,56182	138,76424	117,21025	117,20945	199,73525	192,23747	169,80524	179,27615	7,59355	178,70311	25,37924	78,8028	45,15061	194,38736	96,9420	87,63596	72,38825	143,18834	102,11299	71,29373	95,46347	174,67519	177,67661	194,66046	29,65462	193,44205	129,74566	108,59784	164,50236	177,34166	159,57113	115,80216	53,782	36,79480	141,73802	104,41910	128,39224	92,24958	140,53686	27,53571	200,68447	177,54866	179,39391	145,32869	45,17650	186,65477	101,21574	53,47147	103,49241	13,24823	75,20252
42	149,3488	40,10613	142,68128	101,78802	23,30262	136,66516	177,6036	198,4218	113,49111	54,5415	133,1446	116,9883	71,72263	104,35036	59,27359	175,75139	65,77550	77,31882	143,1389	4,41597	125,9672	103,38120	66,29800	28,40452	42,64405	162,29553	71,57683	128,48398	48,77993	84,15672	100,19072	179,43906	105,32501	123,51535	137,40552	84,70881	194,19841	187,54331	129,58016	1,68233	92,76665	62,37495	116,8961	24,37896	65,74471	5,16201	167,30897	152,16221	174,68824	52,3801	168,51358	127,20613	135,5174	106,28335	192,28754	162,35346	96,2825	33,26462	155,68055	30,70436	196,75335	46,35611	89,65041	44,49634
43	159,35535	184,51474	16,12016	80,61997	156,52588	43,74799	64,58575	171,69957	154,78073	199,25903	70,41338	64,21962	2,60404	68,30390	40,79455	103,67557	87,33498	7,75534	40,65669	176,37551	159,45367	33,15338	189,33496	35,27093	81,73270	55,20588	18,21377	1,37599	69,6573	135,69611	79,76195	121,62638	1,28543	178,67190	26,4627	190,63625	70,45822	109,11976	110,1480	17,26374	95,5659	134,28238	187,12985	122,1072	166,39118	25,52420	94,26834	101,62574	181,48054	69,29525	150,39031	120,27380	78,196	94,59590	50,17892	122,11879	73,8461	195,26329	80,73730	179,26126	31,19159	14,21056	38,68076	108,75791
