109	176,532	81,1671	38,1763	156,697	185,15	45,1118	171,643	179,862
110	42,383	68,1046	76,1191	147,176	27,1775	151,930	163,402	121,1624
111	11,1161	46,511	149,822	112,239	128,790	14,1302	28,143	121,1019
112	149,870	110,634	131,812	100,115	170,894	45,1445	156,1674	179,1273
113	153,1733	122,1060	77,301	104,300	67,1113	121,637	10,728	185,725
114	12,411	67,681	181,707	105,1124	2,783	182,1518	163,1735	55,938
115	27,156	33,316	53,1027	144,853	194,672	116,1337	191,143	4,1460
116	148,1832	129,1786	123,1606	49,1860	51,1786	2,328	96,1106	53,883
117	122,764	156,433	68,36	163,650	117,1330	35,1198	63,153	12,1260
118	68,460	140,1363	54,541	22,1069	138,1771	156,604	29,605	88,944
119	190,191	196,1657	177,553	10,1776	40,73	53,1433	129,1551	91,119
120	50,551	17,27	5,108	61,537	164,1496	143,1782	105,228	119,1354
121	148,967	92,1565	104,291	25,547	47,1615	79,1691	5,1839	31,721
122	181,829	134,392	29,1128	10,1002	74,153	46,1343	67,960	107,534
123	178,1800	129,518	41,1574	88,894	192,370	28,1148	97,96	38,129
124	114,1103	177,609	165,950	106,816	74,976	142,1317	149,1217	106,791
125	171,1189	157,247	136,419	76,964	62,1359	134,285	21,1433	129,1335
126	139,323	161,793	170,612	73,1701	81,309	129,842	123,1714	124,636
127	105,1325	196,1172	139,62	161,1609	21,658	97,781	109,228	2,1047
128	172,1832	190,1205	190,1434	82,892	21,698	105,308	108,1645	53,1585
129	193,696	13,978	25,588	19,127	178,1485	167,610	67,287	186,1872
130	189,1719	118,1586	124,1824	181,920	156,383	89,20	102,212	148,594
131	182,1652	22,1872	53,1188	17,1779	104,52	121,1339	132,1284	154,1665
132	59,872	145,1387	179,393	185,1614	17,311	60,1575	159,326	55,905
133	52,1019	175,1263	114,1784	155,547	172,1367	174,538	39,1291	107,48
134	149,412	98,573	52,199	64,1158	2,542	114,1169	4,1718	61,1502
135	10,1832	182,884	84,666	15,1527	66,1065	155,728	138,1626	199,184
136	69,512	73,609	198,750	183,246	103,458	77,699	58,1843	111,1831
137	183,824	193,1440	28,1810	109,223	176,994	35,1840	173,405	105,702
138	123,301	16,1180	18,784	17,983	112,1262	2,1103	30,1351	173,454
139	22,1861	10,1705	170,1157	86,219	40,1818	97,1508	175,1712	93,857
140	169,1427	91,1116	84,508	187,1867	43,329	113,1214	200,955	168,1728
141	27,1771	165,874	14,1300	117,1375	180,1653	145,460	93,1146	39,506
142	55,944	124,1071	41,160	96,292	87,543	13,849	104,1161	146,1752
143	10,1446	199,943	15,1221	114,1705	74,468	148,547	113,743	48,1305
144	41,76	25,1578	96,1049	50,1145	178,1275	84,1844	115,966	127,341
145	48,264	27,642	20,40	105,675	107,1065	173,1197	17,1676	21,1410
146	18,1739	183,1270	127,1456	34,1237	53,703	137,64	197,365	143,1808
147	65,570	172,522	98,667	143,38	161,830	10,1805	83,601	138,954
148	165,731	128,426	90,1102	166,587	187,637	112,1437	9,1144	121,1740
149	88,1009	35,791	188,863	79,136	1,831	131,858	155,1340	170,1682
150	40,337	123,446	86,823	131,1212	191,1303	99,1131	192,1249	50,998
151	145,215	25,394	58,392	54,1535	10,1602	122,1676	50,61	36,836
152	3,1438	95,1009	29,623	188,1049	109,504	22,286	152,86	199,1290
153	103,317	70,777	65,908	15,1542	29,1591	186,1570	142,1476	180,999
154	31,1080	40,449	166,1570	142,1805	156,1184	172,1114	57,1228	122,903
155	67,1352	160,1856	197,1074	174,564	7,1788	73,48	113,718	114,440
156	165,205	85,1247	103,1420	9,435	62,1625	144,631	81,24	10,112
157	55,677	146,1771	43,1032	96,554	196,1737	107,1045	98,663	40,754
158	159,1759	86,1145	96,1645	76,743	10,519	183,669	175,506	131,1153
159	200,548	35,252	72,17	16,1454	5,678	104,726	98,1135	68,187
160	170,873	181,545	185,34	54,745	77,1068	39,117	1,711	144,486
161	124,1219	131,1835	112,629	88,799	56,1641	123,1370	37,1405	133,137
162	90,331	174,383	182,1539	166,1799	24,1442	58,46	125,1186	44,1646
163	150,536	130,1590	100,637	116,1661	177,659	145,890	38,1656	129,1193
164	77,774	189,975	184,875	71,1369	14,1843	105,330	14,1798	147,543
165	116,1554	8,1209	123,833	136,1412	6,165	142,91	129,1765	43,1273
166	146,711	4,1331	49,1496	165,580	89,1203	111,484	4,765	114,1472
167	115,844	138,856	95,259	163,498	132,776	179,1768	131,1572	57,1754
168	165,297	170,536	148,1159	52,1348	165,1643	15,1473	125,1574	64,584
169	97,1038	159,366	120,1087	6,859	11,467	89,739	141,496	188,831
170	83,352	159,1716	20,1219	66,602	139,779	182,1544	43,17	42,1269
171	5,1578	36,463	106,1334	84,1874	9,604	120,918	57,1328	179,291
172	16,1651	127,1686	129,1422	79,1179	42,364	141,433	108,1253	130,1194
173	126,679	123,315	158,1646	169,1352	41,304	75,52	129,494	115,1059
174	62,1204	150,461	73,217	32,1041	52,1087	133,723	146,761	3,773
175	40,1704	139,1745	122,420	45,1134	57,613	69,1810	9,1729	56,1005
176	160,495	36,1283	40,1253	63,801	156,681	49,1248	177,1238	191,382
177	98,202	53,1459	141,655	32,169	161,937	81,507	151,1671	21,485
178	63,753	102,1385	71,1549	164,486	43,1857	119,1807	184,1006	129,901
179	153,52	179,1117	182,1597	10,87	53,1547	56,1029	19,401	11,1552
180	67,196	130,1210	7,1771	5,1767	156,654	72,336	67,287	107,870
181	4,1320	184,1271	191,320	171,804	169,1661	9,1730	106,1798	149,1581
182	34,1873	164,469	117,822	175,1302	172,969	27,1316	121,1793	138,970
183	132,1421	12,332	108,1058	173,105	54,1092	163,624	162,1641	73,280
184	4,1604	74,286	116,229	177,209	27,136	100,846	153,159	156,1005
185	101,1649	196,510	1,1771	89,608	22,116	36,480	86,942	113,980
186	114,1863	63,160	161,230	171,596	32,783	128,423	82,1483	102,1517
187	144,1366	80,642	164,534	135,780	79,890	200,1525	131,1758	57,961
188	109,996	33,1290	71,574	166,275	60,349	44,1561	118,1557	118,1787
189	59,1183	7,341	64,351	145,1453	51,423	128,1029	70,981	127,245
190	169,343	161,851	36,240	90,448	97,281	79,331	182,465	25,305
191	176,1201	139,1474	95,293	107,912	150,92	155,756	48,1005	192,630
192	170,1125	56,867	75,1002	17,85	115,195	147,762	44,1462	161,1804
193	181,1055	170,444	36,621	12,1304	138,1075	46,568	83,1433	49,993
194	25,1609	25,556	42,706	200,923	98,931	34,299	120,1641	179,1538
195	53,1609	140,535	41,1606	170,1053	52,1800	87,374	166,891	112,263
196	174,1818	176,1457	176,543	14,1717	107,1407	29,679	189,1087	64,1766
197	108,1249	193,1387	193,819	98,497	1,940	90,1294	147,1222	103,1442
198	60,913	134,412	139,431	41,757	115,1627	108,917	157,98	166,1098
199	31,1436	50,291	1,97	196,104	196,798	172,1345	187,1120	165,1098
200	141,983	187,886	174,1573	68,544	153,1247	122,343	150,1479	185,849
