11	10,50143	119,18438	83,75385	199,50405	40,24958	77,34773	145,38753	137,30876	40,33678	16,65903	8,15591	156,10796	33,73597	155,4858	53,51354	142,40182	142,51263	101,76088	97,38138	36,38294	113,73929	47,42384	52,22584	185,57719	153,18250	181,74553	179,28962	16,42132	103,51803	80,63500	155,21242	144,21795	125,69723	162,60323	145,43942	188,56440	22,53061	160,21341	120,73199	31,27220	1,670	27,12967	190,19199	41,75341	166,15644	197,71031	147,22551	134,61825	2,44247	1,52962	187,26013	9,22796	149,39869	111,52928	74,47147	53,44630	59,67233
12	58,81022	121,63270	196,80172	1,62882	39,52602	46,13666	115,62977	158,23737	50,48967	157,58370	55,61769	101,3455	185,24695	147,1364	59,50994	23,35858	68,78555	11,48314	187,12969	33,69081	100,79589	135,39114	81,9021	188,80623	152,79675	128,492	76,52339	17,2145	23,53568	95,25367	156,76870	125,62703	101,58186	117,49301	141,33927	68,17181	187,375	174,19770	19,12087	113,57003	173,68194	198,21599	111,6934	59,14251	171,41074	133,56380	153,9566	35,21938	140,15564	62,7810	149,63411	74,25627	65,75568	106,53707	149,51826	36,80679	188,31
13	112,47234	150,39498	64,29597	170,10484	84,40947	42,43488	128,11040	199,4045	15,25979	42,49369	109,24008	180,73060	145,22201	199,46942	117,59400	51,68565	179,76942	55,3460	141,71795	9,32943	195,75969	115,43738	181,18	108,1269	108,31565	6,2609	189,71096	143,47544	29,80052	24,62257	177,78926	12,48716	121,71436	197,33203	113,32722	2,43419	83,58493	94,57569	107,763	148,27032	128,67903	120,53615	32,53458	139,51620	116,63588	154,28953	130,29455	16,38162	151,49899	199,58959	26,7016	120,48470	188,38325	60,63941	22,36511	30,21064	71,6796
14	69,1246	142,45639	169,39610	57,79048	37,77563	98,35580	175,30013	91,43019	175,32040	17,70058	152,61519	84,53958	123,21521	169,66811	156,23325	131,71487	174,40589	74,62722	134,18585	55,75925	137,25945	125,74804	146,49137	16,69424	66,81052	155,60642	102,2326	184,27765	15,40854	70,38706	195,41275	118,6846	28,76336	193,18274	63,77867	51,16945	134,19210	2,60484	65,21176	30,59921	74,42742	84,59498	39,8335	103,11065	101,31216	162,67065	197,79371	197,64794	188,43747	50,13153	131,71295	86,34799	28,35083	11,73052	176,15242	34,76220	60,76353
15	70,17428	90,18740	97,71483	80,70949	40,13068	4,68707	23,20259	132,70996	15,54254	117,28153	55,26359	118,77791	120,74977	17,39167	98,42149	141,48205	165,37111	144,24574	160,21704	52,62020	42,72727	191,75568	155,55331	66,24615	123,28961	35,68196	148,40233	85,12708	60,9508	151,55704	101,9184	131,4354	36,56838	184,80435	18,52917	115,68355	115,4397	190,39415	172,36628	94,53628	127,50942	6,62544	7,39272	48,28920	61,36409	177,71613	14,34716	179,44995	82,57215	188,16819	165,35499	80,51883	97,79672	77,51050	149,65822	71,35789	156,73665
16	122,78496	83,44797	136,58672	61,15934	99,62574	179,71231	162,52720	49,26726	200,53164	133,50761	13,60740	191,23408	62,55102	151,3904	155,63969	138,70769	53,41876	3,71996	141,72698	31,45540	135,15370	79,35061	1,30874	110,67219	181,17404	97,48589	100,46360	198,11671	1,69961	78,60572	11,49024	143,70162	7,55089	61,54956	129,64388	139,70001	140,72508	91,21227	22,9484	149,10347	38,40775	22,48833	170,9690	77,2317	61,17504	133,76458	119,53632	41,47213	153,7873	160,66710	194,20178	142,51454	105,65163	101,53238	63,38686	149,48136	173,14717
17	102,59230	121,59553	172,51463	47,68499	88,37676	115,44187	24,8770	63,62661	127,56068	137,8113	147,56298	79,12615	101,9504	33,11564	49,72939	100,21515	177,27087	106,3432	199,42052	39,68941	34,68453	17,78775	38,27366	159,78951	50,52462	90,73983	166,34686	167,40012	130,76766	57,43918	108,5783	183,57039	182,34567	12,30761	96,21818	73,69713	16,36897	30,37509	124,6159	87,53227	78,51695	14,40855	169,13250	172,14661	137,52632	72,37593	45,56892	92,23493	195,42051	20,22954	93,23191	19,13720	85,72384	28,7091	58,41865	135,6824	187,78289
18	122,65921	35,13966	3,69501	57,40017	29,56872	200,18796	164,79762	150,40102	68,48605	194,76010	161,39287	77,75939	163,18428	20,41466	163,15912	143,28022	82,72687	113,56919	172,41807	183,74214	153,30241	77,41089	111,43814	73,62209	49,70545	10,39229	73,46753	144,56471	161,341	21,9910	121,73404	65,18530	109,16564	163,16079	156,74334	174,6201	8,50523	111,20232	149,48450	45,36166	89,50760	181,5945	117,25230	174,24594	4,6130	115,20009	10,53328	60,60026	20,357	178,41806	24,36087	43,58105	75,4431	45,29686	19,70536	87,78197	119,69099
19	65,75302	53,30852	91,46304	69,39175	84,76951	182,78005	91,71228	137,72269	14,63787	133,75470	85,70023	188,40361	198,56132	23,47809	54,16231	17,41238	67,72210	9,28334	116,34879	164,8139	175,42101	163,23921	197,45871	66,30561	130,71006	142,72612	198,8467	167,59762	169,53947	9,6126	69,26610	182,2702	91,47028	172,70948	199,37734	138,65574	177,14715	192,57782	195,56552	107,56862	87,2817	190,19458	185,58748	40,45482	103,32695	118,74291	159,21776	28,4229	200,72674	75,20663	113,1511	119,59890	140,67678	41,23359	27,38953	6,11972	87,12834
20	13,17952	128,76255	176,31436	50,67192	164,32006	40,70129	125,50210	127,64036	80,9732	25,74203	71,70310	173,49113	99,72747	19,784	53,32581	200,56404	112,11810	102,39671	144,38860	164,59277	72,78954	177,62568	173,80906	132,30560	21,35577	132,23087	151,45083	35,60382	42,28062	19,48766	70,40310	196,72958	67,39335	177,74381	46,51448	89,57984	105,37230	102,6132	167,43861	189,15415	190,21617	60,49732	38,27847	72,66618	57,29043	163,206	24,5353	88,7932	25,71687	43,77418	128,16858	119,31067	128,37139	47,39727	199,33389	181,75211	41,17200
21	113,39771	128,71770	200,43590	124,11985	95,73750	41,66324	90,25191	133,43724	25,65285	139,64708	64,52261	88,3063	175,49798	98,45253	198,58657	38,51237	93,47061	155,37781	48,14845	30,30501	18,68708	3,33109	18,18541	16,64674	178,7477	178,22360	161,57917	63,59062	130,38528	72,35621	138,45207	47,40080	18,51428	5,19819	36,12470	52,16812	16,53199	152,72391	88,70438	182,41224	108,41664	100,11981	118,4332	57,76665	196,76607	20,77516	42,55396	63,3939	145,42496	91,2582	160,64908	15,55316	132,69074	137,71262	178,62615	154,1295	42,63618
22	98,79504	82,31211	16,12979	101,60355	13,345	115,19654	12,58191	27,627	151,73747	169,26507	7,14132	91,27131	195,152	44,14036	134,20366	187,8954	72,74116	107,2698	117,22168	61,74174	120,4263	149,48366	20,16396	98,36994	38,50021	87,71474	198,33486	153,70144	37,56390	151,16815	73,52051	131,2245	101,59347	164,26006	180,45537	140,39222	22,57652	72,47943	155,31486	41,77325	109,31441	20,10325	141,529	114,80509	8,40859	7,6376	182,41846	103,10992	174,19061	196,47327	115,29201	57,61166	30,68219	4,46547	137,19352	101,56974	169,29954
23	133,71106	41,46510	40,10974	183,32384	41,45266	82,8748	200,7784	174,17332	169,76549	168,38681	56,33287	33,80373	11,44134	195,28040	53,61788	129,57001	86,14997	10,56726	109,24408	192,73505	49,31898	32,21233	132,61287	35,63627	7,10260	122,27684	58,6616	116,56647	60,74490	150,54956	71,40236	39,58782	95,17343	60,29295	195,45751	132,9898	87,21658	131,24096	116,64438	139,30127	109,24896	99,4229	192,52143	22,38248	195,66875	120,77984	70,2941	90,17737	7,36807	68,70027	131,51265	177,5756	121,7081	185,6725	170,31540	166,46214	122,42043
24	139,71954	32,17825	148,31648	37,40722	153,62321	169,77682	184,10777	43,54004	25,58860	23,34319	134,34330	126,62603	165,48865	200,38951	132,42598	171,33962	93,5505	72,35280	46,67970	163,56705	75,75042	171,24720	54,19166	140,64207	192,28486	116,10118	126,23140	194,53677	49,53823	155,65634	66,39499	6,6016	160,62112	121,68663	185,56291	133,26055	28,71600	42,40920	52,60928	124,64550	160,55718	86,73777	144,62084	94,41415	87,49902	157,64924	119,61439	88,27605	36,29572	98,30347	73,40433	145,34446	23,28842	4,29381	143,24492	59,16101	185,57986
25	31,73407	132,47984	145,42184	151,20320	156,19300	151,54912	162,22389	120,17576	194,53593	25,72158	109,10080	181,32531	51,30147	29,35974	161,59248	65,68018	185,20937	51,64314	82,17566	131,21485	80,14234	54,66656	124,22790	27,32636	78,60374	173,45347	176,50316	138,75315	123,48411	69,63600	53,16697	69,70100	49,76337	150,35811	198,75167	181,20031	2,24442	14,60314	196,69871	83,63529	32,24907	167,44581	101,15137	160,65337	183,44541	18,53861	74,27137	91,57866	3,69888	184,63862	177,48478	106,54534	27,72378	173,45742	41,458	21,10400	59,21323
26	42,34347	93,47046	169,78232	101,59442	101,23946	170,54273	26,34020	68,40303	57,56563	158,49671	65,25823	155,43412	163,66672	11,64166	12,49336	93,73474	12,55803	142,53664	120,15686	104,14832	162,34193	23,52808	129,33156	178,16244	49,10087	15,38199	65,23938	191,43840	8,71495	62,41638	11,936	15,56954	96,42786	58,3000	60,32401	187,1158	130,47422	11,52310	149,38315	146,14255	139,42638	114,76664	105,44902	78,81229	32,65158	147,4095	188,36777	84,31120	28,50463	1,53613	192,38658	27,8991	48,43662	171,5311	145,11693	10,70357	157,69981
27	64,17964	110,25161	21,72757	188,75519	71,80231	42,73617	5,29086	67,50641	12,54257	16,67936	158,10155	149,31981	14,3967	88,43492	195,35698	111,66420	78,61497	60,15977	122,43890	129,10550	154,11893	41,54111	95,38143	7,58280	13,42714	42,7043	61,17213	94,12977	42,30012	2,58205	38,33972	105,33438	14,22841	72,34317	125,23682	15,41200	141,27236	138,74998	31,42133	112,77275	19,78239	74,32982	71,35904	156,22141	21,58138	27,14028	10,51998	49,9899	190,3764	107,43834	75,61257	70,47545	11,28608	103,15460	115,10892	145,71747	29,22283
28	72,9427	197,46122	187,76083	99,60754	20,13622	118,50862	174,53328	170,47263	3,57892	29,3058	6,27262	127,71978	66,69519	147,956	29,45563	163,21622	200,4433	112,37096	194,38277	180,48376	184,19048	99,60333	137,29056	83,8010	94,31257	158,68484	157,23275	134,73780	168,58088	109,65176	169,70871	7,69477	40,66911	1,16503	59,20703	38,1874	164,77020	133,64285	89,53151	112,21330	22,14617	175,15167	14,40580	72,6773	121,51980	159,61318	138,27676	118,40673	53,72049	92,56402	126,10426	187,69692	176,64629	110,6538	187,59617	91,12083	78,81023
29	78,3717	122,63562	143,14849	163,80149	130,8103	108,22523	89,62144	71,38903	11,63286	76,34188	159,26567	3,62182	159,80099	41,52178	157,35377	85,75195	11,1624	121,48558	16,32382	57,21399	79,35596	181,31755	94,45752	172,41216	143,55497	79,76091	140,73407	97,23485	130,61803	93,73051	181,10261	10,64532	93,58032	3,71852	5,24611	181,72745	25,52163	64,54620	96,40122	170,41034	103,33713	177,73919	10,52985	144,79496	143,74805	122,80485	93,71680	126,25693	59,8564	3,25591	106,65250	38,80202	166,59824	132,79140	116,45683	143,47579	34,29619
30	102,69480	156,53075	115,77404	85,50288	13,25830	164,56893	45,64480	67,9284	160,13965	161,48212	19,66885	164,21372	193,53525	10,17873	182,62496	86,56069	198,36315	83,59334	34,44152	117,29195	57,32810	144,47771	58,9691	179,1691	84,78374	182,46969	163,49355	52,76328	10,15743	184,60631	120,70249	167,41809	7,56043	172,29653	143,44495	25,27183	188,18232	42,11891	17,990	64,31248	162,69215	120,61978	193,30101	33,7420	12,36716	164,74294	1,61264	88,24089	51,64095	196,4937	5,19846	85,68208	169,23827	82,18443	117,1102	178,7558	137,13632
31	143,31016	186,60711	45,67930	22,69212	111,80971	68,75181	74,29349	29,1922	177,43944	36,39967	115,42883	155,11683	80,14852	56,19627	69,59359	81,46947	180,27905	73,23647	173,51264	120,21066	13,14609	39,34453	50,45143	31,74534	40,5424	8,7073	88,63620	119,13205	34,9391	63,22826	119,53163	101,75169	174,57238	65,3905	67,15067	130,20002	85,75431	10,76174	182,20891	35,66537	70,65344	9,12319	76,9239	105,27846	112,6423	115,20260	54,76502	106,44695	36,51710	114,12838	92,39815	200,80062	180,53949	47,53843	125,41691	86,28388	190,59660
32	59,40241	2,63405	117,66578	97,81221	144,78773	187,11197	186,4649	175,7016	111,51558	101,73289	63,48068	157,8572	34,80083	85,55877	100,28865	55,60830	114,7149	188,77027	137,50702	13,20099	131,24262	178,75609	134,76000	131,41606	146,55787	4,8853	120,32012	100,58833	109,21882	111,39069	165,41320	125,29751	50,52986	67,45049	182,43993	195,44853	177,68491	17,52177	51,68125	76,27533	79,49880	16,56750	76,78491	129,56833	164,9721	138,60315	58,22262	187,9665	107,2945	47,11801	8,42744	123,46041	70,44298	101,48004	96,10661	104,13601	36,40530
33	8,20602	94,43623	73,63036	171,1932	98,24803	134,67674	192,39058	133,66669	6,64023	51,6736	194,27328	99,29395	182,77345	22,17581	19,75206	171,6723	37,73573	123,35423	133,8726	153,19746	37,69339	105,69597	127,52003	197,3491	178,24318	145,79004	140,24433	46,25986	161,35714	68,27983	91,51887	42,65026	91,31432	9,79508	99,32373	16,52981	16,32786	197,75208	139,1455	6,23240	31,44018	139,57934	176,52659	181,58277	171,36738	8,9886	167,29012	48,55692	34,25852	193,74070	105,6199	170,31302	142,17351	111,24133	161,66380	154,26648	120,52986
34	129,35405	51,48766	152,61128	193,9009	97,79782	189,65051	137,9927	17,22254	120,43443	43,7824	95,45541	139,4686	151,32517	107,74637	126,11386	104,29996	169,46347	8,49033	139,5053	103,46225	56,66394	144,13155	154,45593	88,21115	107,45907	128,20420	174,9311	117,70020	25,47984	153,63728	111,23968	181,16541	109,55941	197,20109	50,4277	103,16872	20,59641	24,16632	29,60609	9,30002	21,46372	142,70058	155,18260	124,43482	158,42347	191,51481	35,76262	106,22114	40,26085	130,222	25,39911	197,59274	72,25516	76,20783	137,75518	33,14725	26,61356
35	65,23415	181,15455	3,53942	55,73746	167,15063	125,49544	168,15030	108,39012	73,34443	32,3775	36,36235	5,37896	50,38150	129,10742	15,10978	69,76091	87,78079	39,71040	180,5849	126,68463	108,4091	57,50807	124,34445	122,71473	183,65034	148,52775	157,65430	53,64867	140,75071	1,58936	68,7876	104,44400	82,47255	170,2550	116,22094	42,35965	137,70032	84,53142	17,73187	20,6590	73,32705	39,64847	16,49439	65,25169	61,42213	34,1090	27,68500	96,15671	119,60225	135,14829	142,58293	101,11633	81,69885	155,57162	103,15591	157,74626	50,5955
36	176,64625	149,27472	125,40778	17,1315	157,59301	157,65120	161,79441	91,62841	155,8347	97,79665	187,73569	168,1763	198,66274	100,39855	171,69913	48,59987	46,10858	184,14743	105,58243	83,60964	198,80359	110,60940	157,48300	40,28590	130,29987	155,49037	28,8740	23,34017	156,80112	74,13271	78,37255	48,22260	192,37967	55,28348	120,36766	132,52674	43,51721	137,23006	144,49033	80,1275	32,68800	169,78484	19,27995	94,31203	90,44292	177,81164	153,17189	50,76854	42,30430	145,72547	87,10715	102,25280	182,73722	2,10957	137,11374	136,52603	148,39508
37	181,8833	66,62696	72,22971	93,34384	49,70514	49,11329	176,8647	18,72763	107,21460	36,55859	164,23143	18,23027	54,57180	17,13068	90,14184	137,49872	111,52985	93,70331	181,10804	129,8301	146,75960	165,9069	182,14539	66,48754	58,49579	50,30261	118,49453	52,12032	171,73404	25,48799	63,26356	157,29742	83,42484	81,76423	51,49452	125,35417	192,67723	4,49070	41,74737	120,40388	115,46570	136,39550	143,16332	179,36508	137,67787	78,72634	124,21177	62,17395	87,68437	135,22901	10,44133	4,42179	164,58525	170,45635	155,31292	6,39631	93,74503
38	14,14110	88,13929	156,38865	184,39975	36,42227	183,66788	144,14134	157,37505	136,6122	160,17949	118,51083	127,31528	135,53026	153,77398	4,20352	132,58868	58,50912	36,3450	65,9904	133,63562	168,39610	190,20486	137,10784	17,33649	22,76713	147,2379	135,9742	136,60668	177,14046	70,22971	180,12984	64,78235	160,30211	16,26111	104,65795	96,56171	22,28114	26,116	145,3559	129,31587	175,8680	148,13399	81,45485	192,27692	55,46456	165,49638	41,72913	138,988	18,48064	8,74317	54,13317	54,15500	114,33032	129,74996	85,57243	72,50599	188,75609
39	165,40809	24,61287	135,10533	181,25741	169,14565	188,71532	132,77694	40,41565	197,17053	62,1746	127,15292	36,22723	165,55003	102,3585	178,48982	158,54666	48,65966	38,49789	116,31855	81,58900	196,2706	169,13805	183,62277	69,535	19,4152	31,39850	14,24438	191,77946	175,19043	64,71146	112,30698	185,66656	142,12258	98,69260	166,50931	74,79716	172,4332	191,56386	63,50747	189,32254	119,16901	162,56675	137,15369	52,29982	51,20893	68,70472	142,56820	68,72610	59,76206	178,15347	5,70381	33,3111	50,78902	6,13546	109,43374	122,25960	127,68800
40	30,29380	63,66577	72,32228	188,47143	22,72549	76,28179	184,56311	158,72723	183,63214	85,377	61,55218	43,1453	149,52053	28,43781	120,70454	28,67297	158,3619	92,37068	169,27893	98,43400	70,68352	59,74095	47,12217	38,49726	53,66427	115,67144	24,13024	135,40950	173,28648	90,74607	12,17864	120,65397	75,43760	118,72611	184,36280	11,48662	23,26074	111,45839	24,25865	54,92	149,43961	72,41516	24,2500	191,46012	171,16094	67,76473	198,43398	106,10919	165,10168	62,45915	162,17929	140,50553	192,17040	16,43406	189,31198	89,7531	45,15259
41	111,31019	18,34087	121,73429	50,6394	191,52529	53,44198	57,38204	183,56926	84,11260	59,37473	139,16236	154,45308	26,53308	86,30681	144,29452	46,13079	39,13536	26,66161	39,64869	156,4158	18,68160	131,17079	16,42417	51,6460	115,31063	149,45060	52,44003	195,36907	157,77289	127,55845	77,18379	104,63917	155,55927	121,65316	156,22778	76,1926	135,28716	171,73974	147,52066	81,23036	86,38203	85,21807	140,23308	130,77527	70,39318	195,60538	24,6891	76,21381	197,42669	187,40992	185,70987	148,45397	1,23925	182,7000	5,69348	9,54768	100,21959
42	127,9412	38,54426	148,11408	151,66219	69,48508	156,1229	184,78838	67,11746	167,72699	132,49495	136,14212	41,35379	115,15764	106,49303	94,12008	33,74433	93,843	80,36076	194,62103	141,47297	87,27009	27,12944	88,15364	107,18719	188,60183	4,3289	146,27595	148,41464	198,60783	136,66565	115,44570	86,19878	48,6607	13,18996	160,12793	66,2394	29,1712	198,755	79,45239	140,50543	125,59619	175,31563	151,44770	100,60757	100,44675	147,65842	113,65582	12,7127	117,43606	141,78979	176,17730	15,55782	62,74059	153,17117	112,8220	139,6507	87,2426
43	76,25478	125,37846	17,220	101,1546	114,49041	1,20257	34,10545	107,61408	1,11256	8,58351	76,59430	187,31824	88,39020	74,60487	128,43154	116,69123	39,76201	182,70649	181,75498	66,63923	113,16626	102,64808	135,40287	76,34426	120,7674	105,56009	150,26546	129,57780	159,5185	146,75037	139,59643	164,60497	124,25038	32,57604	141,27354	71,4049	34,81021	105,39627	43,79548	25,17674	200,55307	178,58134	51,32373	8,48717	148,30874	104,80356	72,64530	111,15427	112,27466	141,23512	63,11204	60,69898	105,78722	47,69738	130,35460	110,77652	70,3609
44	156,54305	72,74687	179,76407	109,34503	104,34244	10,39697	95,72561	99,9845	127,15823	136,73792	199,11831	171,3546	165,54447	56,21520	161,40664	40,20224	84,51983	193,21961	48,6617	80,4131	171,45873	113,4077	27,48962	13,23931	82,59884	200,12623	11,53234	41,78720	148,41831	109,19586	111,41340	37,66533	115,17034	151,16806	175,73198	74,58358	26,27046	195,31829	4,53041	28,66027	8,26765	57,1013	61,64395	100,23064	120,25616	83,78044	41,35107	93,69776	174,36882	74,3448	82,33052	70,54631	69,67177	104,69662	182,53134	168,55663	112,70262
45	126,61488	80,44128	119,47531	85,76411	110,5194	94,54419	190,11911	135,30913	47,73980	165,13579	145,11182	99,30439	53,9946	170,10333	190,78090	37,56594	133,72908	200,51415	40,5662	60,19730	115,29955	150,5481	82,4855	157,63671	163,72218	110,71413	68,20616	77,60284	134,50162	61,5654	141,58568	71,59428	191,57595	62,61792	196,53603	156,75610	72,70938	83,53153	117,29309	136,5678	125,73054	58,65930	43,39537	22,71118	40,65465	186,13940	100,23819	109,10085	2,28607	47,5863	140,47822	111,47564	29,62115	12,27784	92,21568	175,60996	120,11626
46	186,9543	12,23807	69,80171	154,29249	66,52129	78,62115	55,34367	81,74670	40,57149	189,75572	136,23211	192,25013	15,46928	101,35502	20,11724	176,62952	194,25278	156,6401	156,76491	29,28079	142,36744	109,34668	48,45604	139,70484	117,8397	95,38208	40,15939	153,410	95,34763	2,11043	200,12908	92,12154	161,24691	70,54346	79,57010	66,28558	1,78145	187,20782	24,3636	82,29324	16,43141	102,39165	78,78713	48,40243	162,27814	66,15435	121,12442	178,21075	111,16969	111,36843	96,14280	96,10372	150,8851	8,29560	76,11961	51,39167	31,74228
47	178,68739	69,59866	90,57987	20,72858	19,19352	30,3661	173,9699	177,11125	106,29390	75,25247	55,55713	54,55363	118,63808	117,8736	91,29829	65,59623	199,68153	147,78119	90,64408	188,67003	26,10282	146,33586	60,26597	108,48503	81,77939	57,27107	2,13945	97,50714	46,71034	95,24618	20,12372	88,26893	54,4251	57,8219	11,1822	189,4212	114,69070	136,7035	181,41303	84,29270	170,74492	95,63125	44,13617	84,5054	112,13295	168,70144	32,76166	156,73371	70,6620	144,9945	155,51344	35,64066	39,17054	175,65451	59,67179	24,46357	149,26523
48	65,44081	75,29709	177,14093	45,49501	116,19286	52,81197	5,2160	51,49192	82,76427	157,42714	82,6208	59,1787	48,64571	95,13568	186,25001	8,32618	85,68478	158,24689	186,27552	61,4343	99,13513	200,60712	88,23023	29,55231	17,71780	10,70257	168,64753	183,56136	91,80026	57,37421	181,37049	127,55603	198,16846	61,18105	41,33229	153,22921	81,36230	78,72069	136,38360	73,48263	142,80393	43,70855	29,16793	46,5207	61,22032	57,62053	23,38088	92,80903	2,61665	162,37979	74,62183	26,49279	180,42611	189,16525	86,38381	86,63300	28,24520
